Local Date/Time	Relative Time	pump-b:volume [%]
06/15/2022 13:35:47	00:12:46.558	53.262
06/15/2022 13:35:48	00:12:47.566	53.262
06/15/2022 13:35:49	00:12:47.566	53.262
06/15/2022 13:35:49	00:12:48.266	53.272
06/15/2022 13:35:50	00:12:49.576	53.272
06/15/2022 13:35:51	00:12:50.590	53.272
06/15/2022 13:35:52	00:12:51.591	53.272
06/15/2022 13:35:53	00:12:51.591	53.272
06/15/2022 13:35:53	00:12:52.530	53.283
06/15/2022 13:35:54	00:12:53.609	53.283
06/15/2022 13:35:55	00:12:54.621	53.283
06/15/2022 13:35:56	00:12:55.629	53.283
06/15/2022 13:35:57	00:12:56.635	53.283
06/15/2022 13:35:58	00:12:56.635	53.283
06/15/2022 13:35:58	00:12:57.511	53.293
06/15/2022 13:35:59	00:12:58.645	53.293
06/15/2022 13:36:00	00:12:59.645	53.293
06/15/2022 13:36:01	00:13:00.651	53.293
06/15/2022 13:36:02	00:13:01.658	53.293
06/15/2022 13:36:03	00:13:02.666	53.293
06/15/2022 13:36:04	00:13:03.676	53.293
06/15/2022 13:36:05	00:13:03.676	53.293
06/15/2022 13:36:05	00:13:04.215	53.303
06/15/2022 13:36:06	00:13:05.682	53.303
06/15/2022 13:36:07	00:13:06.683	53.303
06/15/2022 13:36:08	00:13:07.698	53.303
06/15/2022 13:36:09	00:13:08.714	53.303
06/15/2022 13:36:10	00:13:09.714	53.303
06/15/2022 13:36:11	00:13:10.716	53.303
06/15/2022 13:36:12	00:13:11.719	53.303
06/15/2022 13:36:13	00:13:12.734	53.303
06/15/2022 13:36:14	00:13:13.745	53.303
06/15/2022 13:36:15	00:13:14.746	53.303
06/15/2022 13:36:16	00:13:15.754	53.303
06/15/2022 13:36:17	00:13:16.761	53.303
06/15/2022 13:36:18	00:13:17.768	53.303
06/15/2022 13:36:19	00:13:18.783	53.303
06/15/2022 13:36:20	00:13:19.783	53.303
06/15/2022 13:36:21	00:13:20.792	53.303
06/15/2022 13:36:22	00:13:20.792	53.303
06/15/2022 13:36:22	00:13:21.187	53.314
06/15/2022 13:36:23	00:13:22.800	53.314
06/15/2022 13:36:24	00:13:23.809	53.314
06/15/2022 13:36:25	00:13:24.812	53.314
06/15/2022 13:36:26	00:13:25.824	53.314
06/15/2022 13:36:27	00:13:26.824	53.314
06/15/2022 13:36:28	00:13:27.840	53.314
06/15/2022 13:36:29	00:13:28.853	53.314
06/15/2022 13:36:30	00:13:29.854	53.314
06/15/2022 13:36:31	00:13:30.854	53.314
06/15/2022 13:36:32	00:13:30.854	53.314
06/15/2022 13:36:32	00:13:30.949	53.324
06/15/2022 13:36:33	00:13:32.870	53.324
06/15/2022 13:36:34	00:13:33.884	53.324
06/15/2022 13:36:35	00:13:34.893	53.324
06/15/2022 13:36:36	00:13:35.893	53.324
06/15/2022 13:36:37	00:13:36.901	53.324
06/15/2022 13:36:39	00:13:37.917	53.324
06/15/2022 13:36:40	00:13:38.917	53.324
06/15/2022 13:36:41	00:13:39.933	53.324
06/15/2022 13:36:42	00:13:39.933	53.324
06/15/2022 13:36:42	00:13:40.799	53.334
06/15/2022 13:36:43	00:13:41.932	53.334
06/15/2022 13:36:44	00:13:42.936	53.334
06/15/2022 13:36:45	00:13:43.933	53.334
06/15/2022 13:36:46	00:13:44.947	53.334
06/15/2022 13:36:47	00:13:45.948	53.334
06/15/2022 13:36:48	00:13:46.949	53.334
06/15/2022 13:36:49	00:13:47.950	53.334
06/15/2022 13:36:50	00:13:48.956	53.334
06/15/2022 13:36:51	00:13:49.955	53.334
06/15/2022 13:36:52	00:13:50.953	53.334
06/15/2022 13:36:53	00:13:51.956	53.334
06/15/2022 13:36:54	00:13:52.955	53.334
06/15/2022 13:36:55	00:13:53.964	53.334
06/15/2022 13:36:56	00:13:54.971	53.334
06/15/2022 13:36:57	00:13:55.972	53.334
06/15/2022 13:36:58	00:13:56.982	53.334
06/15/2022 13:36:59	00:13:56.982	53.334
06/15/2022 13:36:59	00:13:57.467	53.344
06/15/2022 13:37:00	00:13:59.001	53.344
06/15/2022 13:37:01	00:14:00.010	53.344
06/15/2022 13:37:02	00:14:01.013	53.344
06/15/2022 13:37:03	00:14:02.019	53.344
06/15/2022 13:37:04	00:14:03.028	53.344
06/15/2022 13:37:05	00:14:04.036	53.344
06/15/2022 13:37:06	00:14:05.044	53.344
06/15/2022 13:37:07	00:14:06.048	53.344
06/15/2022 13:37:08	00:14:07.063	53.344
06/15/2022 13:37:09	00:14:08.075	53.344
06/15/2022 13:37:10	00:14:09.075	53.344
06/15/2022 13:37:11	00:14:10.076	53.344
06/15/2022 13:37:12	00:14:11.076	53.344
06/15/2022 13:37:13	00:14:12.080	53.344
06/15/2022 13:37:14	00:14:13.081	53.344
06/15/2022 13:37:15	00:14:14.083	53.344
06/15/2022 13:37:16	00:14:15.085	53.344
06/15/2022 13:37:17	00:14:16.091	53.344
06/15/2022 13:37:18	00:14:17.093	53.344
06/15/2022 13:37:19	00:14:18.104	53.344
06/15/2022 13:37:20	00:14:19.104	53.344
06/15/2022 13:37:21	00:14:20.118	53.344
06/15/2022 13:37:22	00:14:21.120	53.344
06/15/2022 13:37:23	00:14:22.123	53.344
06/15/2022 13:37:24	00:14:23.124	53.344
06/15/2022 13:37:25	00:14:24.127	53.344
06/15/2022 13:37:26	00:14:25.137	53.344
06/15/2022 13:37:27	00:14:25.137	53.344
06/15/2022 13:37:27	00:14:25.305	53.354
06/15/2022 13:37:28	00:14:27.140	53.354
06/15/2022 13:37:29	00:14:28.141	53.354
06/15/2022 13:37:30	00:14:29.140	53.354
06/15/2022 13:37:31	00:14:30.142	53.354
06/15/2022 13:37:32	00:14:31.140	53.354
06/15/2022 13:37:33	00:14:32.141	53.354
06/15/2022 13:37:34	00:14:33.143	53.354
06/15/2022 13:37:35	00:14:34.152	53.354
06/15/2022 13:37:36	00:14:35.154	53.354
06/15/2022 13:37:37	00:14:36.169	53.354
06/15/2022 13:37:38	00:14:37.176	53.354
06/15/2022 13:37:39	00:14:37.176	53.354
06/15/2022 13:37:39	00:14:37.591	53.364
06/15/2022 13:37:40	00:14:39.184	53.364
06/15/2022 13:37:41	00:14:40.196	53.364
06/15/2022 13:37:42	00:14:41.197	53.364
06/15/2022 13:37:43	00:14:42.209	53.364
06/15/2022 13:37:44	00:14:43.215	53.364
06/15/2022 13:37:45	00:14:44.219	53.364
06/15/2022 13:37:46	00:14:45.235	53.364
06/15/2022 13:37:47	00:14:46.235	53.364
06/15/2022 13:37:48	00:14:47.239	53.364
06/15/2022 13:37:49	00:14:48.243	53.364
06/15/2022 13:37:50	00:14:49.245	53.364
06/15/2022 13:37:51	00:14:50.245	53.364
06/15/2022 13:37:52	00:14:51.255	53.364
06/15/2022 13:37:53	00:14:52.261	53.364
06/15/2022 13:37:54	00:14:53.270	53.364
06/15/2022 13:37:55	00:14:54.278	53.364
06/15/2022 13:37:56	00:14:55.294	53.364
06/15/2022 13:37:57	00:14:56.292	53.364
06/15/2022 13:37:58	00:14:57.295	53.364
06/15/2022 13:37:59	00:14:58.306	53.364
06/15/2022 13:38:00	00:14:59.306	53.364
06/15/2022 13:38:01	00:15:00.314	53.364
06/15/2022 13:38:02	00:15:01.326	53.364
06/15/2022 13:38:03	00:15:02.322	53.364
06/15/2022 13:38:04	00:15:03.324	53.364
06/15/2022 13:38:05	00:15:04.331	53.364
06/15/2022 13:38:06	00:15:05.339	53.364
06/15/2022 13:38:07	00:15:06.354	53.364
06/15/2022 13:38:08	00:15:06.354	53.364
06/15/2022 13:38:08	00:15:06.444	53.374
06/15/2022 13:38:09	00:15:08.361	53.374
06/15/2022 13:38:10	00:15:09.374	53.374
06/15/2022 13:38:11	00:15:10.379	53.374
06/15/2022 13:38:12	00:15:11.385	53.374
06/15/2022 13:38:13	00:15:12.387	53.374
06/15/2022 13:38:14	00:15:13.387	53.374
06/15/2022 13:38:15	00:15:14.402	53.374
06/15/2022 13:38:16	00:15:15.403	53.374
06/15/2022 13:38:17	00:15:16.405	53.374
06/15/2022 13:38:18	00:15:17.417	53.374
06/15/2022 13:38:19	00:15:18.420	53.374
06/15/2022 13:38:20	00:15:19.418	53.374
06/15/2022 13:38:21	00:15:20.422	53.374
06/15/2022 13:38:22	00:15:21.432	53.374
06/15/2022 13:38:23	00:15:21.432	53.374
06/15/2022 13:38:23	00:15:21.784	53.384
06/15/2022 13:38:24	00:15:23.441	53.384
06/15/2022 13:38:25	00:15:24.450	53.384
06/15/2022 13:38:26	00:15:25.457	53.384
06/15/2022 13:38:27	00:15:26.464	53.384
06/15/2022 13:38:28	00:15:27.479	53.384
06/15/2022 13:38:29	00:15:28.479	53.384
06/15/2022 13:38:30	00:15:29.480	53.384
06/15/2022 13:38:31	00:15:30.483	53.384
06/15/2022 13:38:32	00:15:31.487	53.384
06/15/2022 13:38:33	00:15:32.500	53.384
06/15/2022 13:38:34	00:15:33.509	53.384
06/15/2022 13:38:35	00:15:34.520	53.384
06/15/2022 13:38:36	00:15:35.528	53.384
06/15/2022 13:38:37	00:15:36.535	53.384
06/15/2022 13:38:38	00:15:37.536	53.384
06/15/2022 13:38:39	00:15:38.544	53.384
06/15/2022 13:38:40	00:15:39.558	53.384
06/15/2022 13:38:41	00:15:40.565	53.384
06/15/2022 13:38:42	00:15:41.573	53.384
06/15/2022 13:38:43	00:15:42.575	53.384
06/15/2022 13:38:44	00:15:43.575	53.384
06/15/2022 13:38:45	00:15:44.591	53.384
06/15/2022 13:38:46	00:15:45.597	53.384
06/15/2022 13:38:47	00:15:46.607	53.384
06/15/2022 13:38:48	00:15:47.614	53.384
06/15/2022 13:38:49	00:15:48.623	53.384
06/15/2022 13:38:50	00:15:49.630	53.384
06/15/2022 13:38:51	00:15:50.630	53.384
06/15/2022 13:38:52	00:15:50.630	53.384
06/15/2022 13:38:52	00:15:50.738	53.395
06/15/2022 13:38:53	00:15:52.636	53.395
06/15/2022 13:38:54	00:15:53.636	53.395
06/15/2022 13:38:55	00:15:54.652	53.395
06/15/2022 13:38:56	00:15:55.654	53.395
06/15/2022 13:38:57	00:15:56.661	53.395
06/15/2022 13:38:58	00:15:57.668	53.395
06/15/2022 13:38:59	00:15:58.668	53.395
06/15/2022 13:39:00	00:15:59.670	53.395
06/15/2022 13:39:01	00:16:00.668	53.395
06/15/2022 13:39:02	00:16:01.672	53.395
06/15/2022 13:39:03	00:16:02.673	53.395
06/15/2022 13:39:04	00:16:03.687	53.395
06/15/2022 13:39:05	00:16:04.697	53.395
06/15/2022 13:39:06	00:16:05.699	53.395
06/15/2022 13:39:07	00:16:06.707	53.395
06/15/2022 13:39:08	00:16:07.716	53.395
06/15/2022 13:39:09	00:16:08.728	53.395
06/15/2022 13:39:10	00:16:09.732	53.395
06/15/2022 13:39:11	00:16:09.732	53.395
06/15/2022 13:39:11	00:16:10.063	53.405
06/15/2022 13:39:12	00:16:11.746	53.405
06/15/2022 13:39:13	00:16:12.750	53.405
06/15/2022 13:39:14	00:16:13.745	53.405
06/15/2022 13:39:15	00:16:14.755	53.405
06/15/2022 13:39:16	00:16:15.768	53.405
06/15/2022 13:39:17	00:16:16.767	53.405
06/15/2022 13:39:18	00:16:17.766	53.405
06/15/2022 13:39:19	00:16:18.777	53.405
06/15/2022 13:39:20	00:16:19.783	53.405
06/15/2022 13:39:21	00:16:20.792	53.405
06/15/2022 13:39:22	00:16:21.800	53.405
06/15/2022 13:39:23	00:16:22.812	53.405
06/15/2022 13:39:24	00:16:23.821	53.405
06/15/2022 13:39:25	00:16:24.822	53.405
06/15/2022 13:39:26	00:16:25.824	53.405
06/15/2022 13:39:27	00:16:26.826	53.405
06/15/2022 13:39:28	00:16:27.825	53.405
06/15/2022 13:39:29	00:16:28.830	53.405
06/15/2022 13:39:30	00:16:29.838	53.405
06/15/2022 13:39:31	00:16:30.839	53.405
06/15/2022 13:39:32	00:16:31.848	53.405
06/15/2022 13:39:33	00:16:32.856	53.405
06/15/2022 13:39:34	00:16:33.848	53.405
06/15/2022 13:39:35	00:16:34.848	53.405
06/15/2022 13:39:36	00:16:35.857	53.405
06/15/2022 13:39:37	00:16:36.859	53.405
06/15/2022 13:39:38	00:16:37.873	53.405
06/15/2022 13:39:39	00:16:37.873	53.405
06/15/2022 13:39:39	00:16:37.913	53.415
06/15/2022 13:39:40	00:16:39.888	53.415
06/15/2022 13:39:41	00:16:40.899	53.415
06/15/2022 13:39:42	00:16:41.907	53.415
06/15/2022 13:39:44	00:16:42.911	53.415
06/15/2022 13:39:45	00:16:43.917	53.415
06/15/2022 13:39:46	00:16:44.916	53.415
06/15/2022 13:39:47	00:16:45.918	53.415
06/15/2022 13:39:48	00:16:46.925	53.415
06/15/2022 13:39:49	00:16:47.937	53.415
06/15/2022 13:39:50	00:16:48.935	53.415
06/15/2022 13:39:51	00:16:49.948	53.415
06/15/2022 13:39:52	00:16:50.956	53.415
06/15/2022 13:39:53	00:16:51.966	53.415
06/15/2022 13:39:54	00:16:52.971	53.415
06/15/2022 13:39:55	00:16:53.984	53.415
06/15/2022 13:39:56	00:16:54.987	53.415
06/15/2022 13:39:57	00:16:55.988	53.415
06/15/2022 13:39:58	00:16:56.988	53.415
06/15/2022 13:39:59	00:16:58.000	53.415
06/15/2022 13:40:00	00:16:59.000	53.415
06/15/2022 13:40:01	00:17:00.004	53.415
06/15/2022 13:40:02	00:17:01.012	53.415
06/15/2022 13:40:03	00:17:02.026	53.415
06/15/2022 13:40:04	00:17:03.033	53.415
06/15/2022 13:40:05	00:17:04.041	53.415
06/15/2022 13:40:06	00:17:04.041	53.415
06/15/2022 13:40:06	00:17:04.547	53.425
06/15/2022 13:40:07	00:17:06.048	53.425
06/15/2022 13:40:08	00:17:07.059	53.425
06/15/2022 13:40:09	00:17:08.060	53.425
06/15/2022 13:40:10	00:17:09.064	53.425
06/15/2022 13:40:11	00:17:10.074	53.425
06/15/2022 13:40:12	00:17:11.085	53.425
06/15/2022 13:40:13	00:17:12.088	53.425
06/15/2022 13:40:14	00:17:13.093	53.425
06/15/2022 13:40:15	00:17:14.090	53.425
06/15/2022 13:40:16	00:17:15.089	53.425
06/15/2022 13:40:17	00:17:16.094	53.425
06/15/2022 13:40:18	00:17:17.109	53.425
06/15/2022 13:40:19	00:17:18.123	53.425
06/15/2022 13:40:20	00:17:19.129	53.425
06/15/2022 13:40:21	00:17:20.129	53.425
06/15/2022 13:40:22	00:17:21.139	53.425
06/15/2022 13:40:23	00:17:22.142	53.425
06/15/2022 13:40:24	00:17:23.154	53.425
06/15/2022 13:40:25	00:17:24.166	53.425
06/15/2022 13:40:26	00:17:25.176	53.425
06/15/2022 13:40:27	00:17:26.183	53.425
06/15/2022 13:40:28	00:17:27.191	53.425
06/15/2022 13:40:29	00:17:28.192	53.425
06/15/2022 13:40:30	00:17:29.203	53.425
06/15/2022 13:40:31	00:17:30.215	53.425
06/15/2022 13:40:32	00:17:31.214	53.425
06/15/2022 13:40:33	00:17:32.216	53.425
06/15/2022 13:40:34	00:17:33.225	53.425
06/15/2022 13:40:35	00:17:34.221	53.425
06/15/2022 13:40:36	00:17:35.222	53.425
06/15/2022 13:40:37	00:17:36.229	53.425
06/15/2022 13:40:38	00:17:36.229	53.425
06/15/2022 13:40:38	00:17:36.899	53.435
06/15/2022 13:40:39	00:17:38.231	53.435
06/15/2022 13:40:40	00:17:39.235	53.435
06/15/2022 13:40:41	00:17:40.248	53.435
06/15/2022 13:40:42	00:17:41.245	53.435
06/15/2022 13:40:43	00:17:42.246	53.435
06/15/2022 13:40:44	00:17:43.250	53.435
06/15/2022 13:40:45	00:17:44.260	53.435
06/15/2022 13:40:46	00:17:45.269	53.435
06/15/2022 13:40:47	00:17:46.270	53.435
06/15/2022 13:40:48	00:17:47.276	53.435
06/15/2022 13:40:49	00:17:48.284	53.435
06/15/2022 13:40:50	00:17:49.290	53.435
06/15/2022 13:40:51	00:17:50.296	53.435
06/15/2022 13:40:52	00:17:51.293	53.435
06/15/2022 13:40:53	00:17:52.294	53.435
06/15/2022 13:40:54	00:17:53.309	53.435
06/15/2022 13:40:55	00:17:54.321	53.435
06/15/2022 13:40:56	00:17:55.329	53.435
06/15/2022 13:40:57	00:17:56.344	53.435
06/15/2022 13:40:58	00:17:56.344	53.435
06/15/2022 13:40:58	00:17:56.828	53.445
06/15/2022 13:40:59	00:17:58.357	53.445
06/15/2022 13:41:00	00:17:59.360	53.445
06/15/2022 13:41:01	00:18:00.370	53.445
06/15/2022 13:41:02	00:18:01.375	53.445
06/15/2022 13:41:03	00:18:02.384	53.445
06/15/2022 13:41:04	00:18:03.385	53.445
06/15/2022 13:41:05	00:18:04.388	53.445
06/15/2022 13:41:06	00:18:05.394	53.445
06/15/2022 13:41:07	00:18:06.395	53.445
06/15/2022 13:41:08	00:18:07.402	53.445
06/15/2022 13:41:09	00:18:08.417	53.445
06/15/2022 13:41:10	00:18:09.423	53.445
06/15/2022 13:41:11	00:18:10.424	53.445
06/15/2022 13:41:12	00:18:11.434	53.445
06/15/2022 13:41:13	00:18:12.439	53.445
06/15/2022 13:41:14	00:18:13.450	53.445
06/15/2022 13:41:15	00:18:14.449	53.445
06/15/2022 13:41:16	00:18:15.455	53.445
06/15/2022 13:41:17	00:18:16.465	53.445
06/15/2022 13:41:18	00:18:17.470	53.445
06/15/2022 13:41:19	00:18:18.480	53.445
06/15/2022 13:41:20	00:18:19.480	53.445
06/15/2022 13:41:21	00:18:20.481	53.445
06/15/2022 13:41:22	00:18:21.482	53.445
06/15/2022 13:41:23	00:18:22.484	53.445
06/15/2022 13:41:24	00:18:23.485	53.445
06/15/2022 13:41:25	00:18:24.486	53.445
06/15/2022 13:41:26	00:18:25.489	53.445
06/15/2022 13:41:27	00:18:26.493	53.445
06/15/2022 13:41:28	00:18:27.495	53.445
06/15/2022 13:41:29	00:18:28.496	53.445
06/15/2022 13:41:30	00:18:28.496	53.445
06/15/2022 13:41:30	00:18:29.281	53.455
06/15/2022 13:41:31	00:18:30.502	53.455
06/15/2022 13:41:32	00:18:31.505	53.455
06/15/2022 13:41:33	00:18:32.511	53.455
06/15/2022 13:41:34	00:18:33.512	53.455
06/15/2022 13:41:35	00:18:34.516	53.455
06/15/2022 13:41:36	00:18:35.525	53.455
06/15/2022 13:41:37	00:18:36.533	53.455
06/15/2022 13:41:38	00:18:37.543	53.455
06/15/2022 13:41:39	00:18:38.543	53.455
06/15/2022 13:41:40	00:18:39.543	53.455
06/15/2022 13:41:41	00:18:40.547	53.455
06/15/2022 13:41:42	00:18:41.557	53.455
06/15/2022 13:41:43	00:18:42.564	53.455
06/15/2022 13:41:44	00:18:43.572	53.455
06/15/2022 13:41:45	00:18:44.581	53.455
06/15/2022 13:41:46	00:18:45.591	53.455
06/15/2022 13:41:47	00:18:46.592	53.455
06/15/2022 13:41:48	00:18:47.605	53.455
06/15/2022 13:41:49	00:18:48.614	53.455
06/15/2022 13:41:50	00:18:49.627	53.455
06/15/2022 13:41:51	00:18:50.637	53.455
06/15/2022 13:41:52	00:18:51.648	53.455
06/15/2022 13:41:53	00:18:52.654	53.455
06/15/2022 13:41:54	00:18:53.660	53.455
06/15/2022 13:41:55	00:18:54.673	53.455
06/15/2022 13:41:56	00:18:55.673	53.455
06/15/2022 13:41:57	00:18:56.683	53.455
06/15/2022 13:41:58	00:18:57.681	53.455
06/15/2022 13:41:59	00:18:58.692	53.455
06/15/2022 13:42:00	00:18:58.692	53.455
06/15/2022 13:42:00	00:18:59.204	53.465
06/15/2022 13:42:01	00:19:00.699	53.465
06/15/2022 13:42:02	00:19:01.713	53.465
06/15/2022 13:42:03	00:19:02.714	53.465
06/15/2022 13:42:04	00:19:03.715	53.465
06/15/2022 13:42:05	00:19:04.720	53.465
06/15/2022 13:42:06	00:19:05.720	53.465
06/15/2022 13:42:07	00:19:06.730	53.465
06/15/2022 13:42:08	00:19:07.730	53.465
06/15/2022 13:42:09	00:19:08.731	53.465
06/15/2022 13:42:10	00:19:09.745	53.465
06/15/2022 13:42:11	00:19:10.753	53.465
06/15/2022 13:42:12	00:19:11.761	53.465
06/15/2022 13:42:13	00:19:12.761	53.465
06/15/2022 13:42:14	00:19:13.767	53.465
06/15/2022 13:42:15	00:19:14.771	53.465
06/15/2022 13:42:16	00:19:15.778	53.465
06/15/2022 13:42:17	00:19:16.784	53.465
06/15/2022 13:42:18	00:19:17.784	53.465
06/15/2022 13:42:19	00:19:18.794	53.465
06/15/2022 13:42:20	00:19:19.793	53.465
06/15/2022 13:42:21	00:19:20.806	53.465
06/15/2022 13:42:22	00:19:21.809	53.465
06/15/2022 13:42:23	00:19:22.809	53.465
06/15/2022 13:42:24	00:19:23.816	53.465
06/15/2022 13:42:25	00:19:24.826	53.465
06/15/2022 13:42:26	00:19:25.843	53.465
06/15/2022 13:42:27	00:19:26.843	53.465
06/15/2022 13:42:28	00:19:27.856	53.465
06/15/2022 13:42:29	00:19:28.861	53.465
06/15/2022 13:42:30	00:19:29.871	53.465
06/15/2022 13:42:31	00:19:30.869	53.465
06/15/2022 13:42:32	00:19:31.870	53.465
06/15/2022 13:42:33	00:19:32.872	53.465
06/15/2022 13:42:34	00:19:33.876	53.465
06/15/2022 13:42:35	00:19:33.876	53.465
06/15/2022 13:42:35	00:19:34.603	53.475
06/15/2022 13:42:36	00:19:35.888	53.475
06/15/2022 13:42:37	00:19:36.888	53.475
06/15/2022 13:42:38	00:19:37.906	53.475
06/15/2022 13:42:39	00:19:38.887	53.475
06/15/2022 13:42:40	00:19:39.890	53.475
06/15/2022 13:42:41	00:19:40.904	53.475
06/15/2022 13:42:43	00:19:41.916	53.475
06/15/2022 13:42:44	00:19:42.926	53.475
06/15/2022 13:42:45	00:19:43.932	53.475
06/15/2022 13:42:46	00:19:44.936	53.475
06/15/2022 13:42:47	00:19:45.943	53.475
06/15/2022 13:42:48	00:19:46.951	53.475
06/15/2022 13:42:49	00:19:47.956	53.475
06/15/2022 13:42:50	00:19:48.962	53.475
06/15/2022 13:42:51	00:19:49.964	53.475
06/15/2022 13:42:52	00:19:50.964	53.475
06/15/2022 13:42:53	00:19:51.970	53.475
06/15/2022 13:42:54	00:19:52.982	53.475
06/15/2022 13:42:55	00:19:53.999	53.475
06/15/2022 13:42:56	00:19:55.000	53.475
06/15/2022 13:42:57	00:19:56.013	53.475
06/15/2022 13:42:58	00:19:57.028	53.475
06/15/2022 13:42:59	00:19:58.034	53.475
06/15/2022 13:43:00	00:19:59.044	53.475
06/15/2022 13:43:01	00:20:00.058	53.475
06/15/2022 13:43:02	00:20:01.056	53.475
06/15/2022 13:43:03	00:20:02.058	53.475
06/15/2022 13:43:04	00:20:03.059	53.475
06/15/2022 13:43:05	00:20:04.065	53.475
06/15/2022 13:43:06	00:20:05.072	53.475
06/15/2022 13:43:07	00:20:05.072	53.475
06/15/2022 13:43:07	00:20:05.695	53.485
06/15/2022 13:43:08	00:20:07.088	53.485
06/15/2022 13:43:09	00:20:08.096	53.485
06/15/2022 13:43:10	00:20:09.104	53.485
06/15/2022 13:43:11	00:20:10.112	53.485
06/15/2022 13:43:12	00:20:11.128	53.485
06/15/2022 13:43:13	00:20:12.128	53.485
06/15/2022 13:43:14	00:20:13.136	53.485
06/15/2022 13:43:15	00:20:14.137	53.485
06/15/2022 13:43:16	00:20:15.139	53.485
06/15/2022 13:43:17	00:20:16.147	53.485
06/15/2022 13:43:18	00:20:17.154	53.485
06/15/2022 13:43:19	00:20:18.155	53.485
06/15/2022 13:43:20	00:20:19.155	53.485
06/15/2022 13:43:21	00:20:20.155	53.485
06/15/2022 13:43:22	00:20:21.156	53.485
06/15/2022 13:43:23	00:20:22.158	53.485
06/15/2022 13:43:24	00:20:23.157	53.485
06/15/2022 13:43:25	00:20:24.169	53.485
06/15/2022 13:43:26	00:20:25.182	53.485
06/15/2022 13:43:27	00:20:26.184	53.485
06/15/2022 13:43:28	00:20:27.190	53.485
06/15/2022 13:43:29	00:20:28.200	53.485
06/15/2022 13:43:30	00:20:29.205	53.485
06/15/2022 13:43:31	00:20:30.215	53.485
06/15/2022 13:43:32	00:20:31.221	53.485
06/15/2022 13:43:33	00:20:32.231	53.485
06/15/2022 13:43:34	00:20:33.234	53.485
06/15/2022 13:43:35	00:20:34.244	53.485
06/15/2022 13:43:36	00:20:35.256	53.485
06/15/2022 13:43:37	00:20:36.261	53.485
06/15/2022 13:43:38	00:20:37.260	53.485
06/15/2022 13:43:39	00:20:38.270	53.485
06/15/2022 13:43:40	00:20:39.276	53.485
06/15/2022 13:43:41	00:20:40.278	53.485
06/15/2022 13:43:42	00:20:41.279	53.485
06/15/2022 13:43:43	00:20:41.279	53.485
06/15/2022 13:43:43	00:20:42.195	53.495
06/15/2022 13:43:44	00:20:43.299	53.495
06/15/2022 13:43:45	00:20:44.298	53.495
06/15/2022 13:43:46	00:20:45.306	53.495
06/15/2022 13:43:47	00:20:46.316	53.495
06/15/2022 13:43:48	00:20:47.324	53.495
06/15/2022 13:43:49	00:20:48.330	53.495
06/15/2022 13:43:50	00:20:49.332	53.495
06/15/2022 13:43:51	00:20:50.341	53.495
06/15/2022 13:43:52	00:20:51.345	53.495
06/15/2022 13:43:53	00:20:52.348	53.495
06/15/2022 13:43:54	00:20:53.354	53.495
06/15/2022 13:43:55	00:20:54.356	53.495
06/15/2022 13:43:56	00:20:55.369	53.495
06/15/2022 13:43:57	00:20:56.371	53.495
06/15/2022 13:43:58	00:20:57.380	53.495
06/15/2022 13:43:59	00:20:58.386	53.495
06/15/2022 13:44:00	00:20:59.386	53.495
06/15/2022 13:44:01	00:21:00.402	53.495
06/15/2022 13:44:02	00:21:01.409	53.495
06/15/2022 13:44:03	00:21:02.409	53.495
06/15/2022 13:44:04	00:21:03.417	53.495
06/15/2022 13:44:05	00:21:04.424	53.495
06/15/2022 13:44:06	00:21:05.435	53.495
06/15/2022 13:44:07	00:21:06.442	53.495
06/15/2022 13:44:08	00:21:07.452	53.495
06/15/2022 13:44:09	00:21:08.469	53.495
06/15/2022 13:44:10	00:21:09.469	53.495
06/15/2022 13:44:11	00:21:10.482	53.495
06/15/2022 13:44:12	00:21:11.484	53.495
06/15/2022 13:44:13	00:21:12.484	53.495
06/15/2022 13:44:14	00:21:13.496	53.495
06/15/2022 13:44:15	00:21:14.496	53.495
06/15/2022 13:44:16	00:21:15.509	53.495
06/15/2022 13:44:17	00:21:16.510	53.495
06/15/2022 13:44:18	00:21:17.520	53.495
06/15/2022 13:44:19	00:21:18.528	53.495
06/15/2022 13:44:20	00:21:19.532	53.495
06/15/2022 13:44:21	00:21:20.541	53.495
06/15/2022 13:44:22	00:21:21.541	53.495
06/15/2022 13:44:23	00:21:22.550	53.495
06/15/2022 13:44:24	00:21:23.562	53.495
06/15/2022 13:44:25	00:21:24.574	53.495
06/15/2022 13:44:26	00:21:25.579	53.495
06/15/2022 13:44:27	00:21:26.594	53.495
06/15/2022 13:44:28	00:21:27.605	53.495
06/15/2022 13:44:29	00:21:28.606	53.495
06/15/2022 13:44:30	00:21:29.607	53.495
06/15/2022 13:44:31	00:21:29.607	53.495
06/15/2022 13:44:31	00:21:30.516	53.505
06/15/2022 13:44:32	00:21:31.613	53.505
06/15/2022 13:44:33	00:21:32.623	53.505
06/15/2022 13:44:34	00:21:33.637	53.505
06/15/2022 13:44:35	00:21:34.643	53.505
06/15/2022 13:44:36	00:21:35.653	53.505
06/15/2022 13:44:37	00:21:36.670	53.505
06/15/2022 13:44:38	00:21:37.686	53.505
06/15/2022 13:44:39	00:21:38.687	53.505
06/15/2022 13:44:40	00:21:39.689	53.505
06/15/2022 13:44:41	00:21:40.691	53.505
06/15/2022 13:44:42	00:21:41.691	53.505
06/15/2022 13:44:43	00:21:42.712	53.505
06/15/2022 13:44:44	00:21:43.699	53.505
