Local Date/Time	Relative Time	solvent-a:composition [%]
06/15/2022 13:51:12	00:28:10.773	70.900
06/15/2022 13:51:12	00:28:10.875	70.900
06/15/2022 13:51:12	00:28:10.976	70.900
06/15/2022 13:51:12	00:28:10.977	70.900
06/15/2022 13:51:12	00:28:11.079	70.900
06/15/2022 13:51:13	00:28:11.180	70.900
06/15/2022 13:51:13	00:28:11.181	70.900
06/15/2022 13:51:13	00:28:11.288	70.900
06/15/2022 13:51:13	00:28:11.389	70.900
06/15/2022 13:51:13	00:28:11.489	70.900
06/15/2022 13:51:13	00:28:11.591	70.900
06/15/2022 13:51:13	00:28:11.693	70.900
06/15/2022 13:51:13	00:28:11.795	70.900
06/15/2022 13:51:13	00:28:11.897	70.900
06/15/2022 13:51:13	00:28:11.999	70.900
06/15/2022 13:51:13	00:28:12.101	70.900
06/15/2022 13:51:14	00:28:12.203	70.900
06/15/2022 13:51:14	00:28:12.304	70.900
06/15/2022 13:51:14	00:28:12.305	70.900
06/15/2022 13:51:14	00:28:12.406	70.900
06/15/2022 13:51:14	00:28:12.407	70.900
06/15/2022 13:51:14	00:28:12.509	70.900
06/15/2022 13:51:14	00:28:12.609	70.900
06/15/2022 13:51:14	00:28:12.709	70.900
06/15/2022 13:51:14	00:28:12.809	70.900
06/15/2022 13:51:14	00:28:12.909	70.900
06/15/2022 13:51:14	00:28:13.011	70.900
06/15/2022 13:51:14	00:28:13.113	70.900
06/15/2022 13:51:15	00:28:13.215	70.900
06/15/2022 13:51:15	00:28:13.317	70.900
06/15/2022 13:51:15	00:28:13.419	70.900
06/15/2022 13:51:15	00:28:13.521	70.900
06/15/2022 13:51:15	00:28:13.623	70.900
06/15/2022 13:51:15	00:28:13.724	70.900
06/15/2022 13:51:15	00:28:13.725	70.900
06/15/2022 13:51:15	00:28:13.826	70.900
06/15/2022 13:51:15	00:28:13.827	70.900
06/15/2022 13:51:15	00:28:13.929	70.900
06/15/2022 13:51:15	00:28:14.031	70.900
06/15/2022 13:51:15	00:28:14.032	70.900
06/15/2022 13:51:15	00:28:14.133	70.900
06/15/2022 13:51:16	00:28:14.233	70.900
06/15/2022 13:51:16	00:28:14.335	70.900
06/15/2022 13:51:16	00:28:14.437	70.900
06/15/2022 13:51:16	00:28:14.539	70.900
06/15/2022 13:51:16	00:28:14.641	70.900
06/15/2022 13:51:16	00:28:14.743	70.900
06/15/2022 13:51:16	00:28:14.845	70.900
06/15/2022 13:51:16	00:28:14.947	70.900
06/15/2022 13:51:16	00:28:15.049	70.900
06/15/2022 13:51:16	00:28:15.150	70.900
06/15/2022 13:51:16	00:28:15.151	70.900
06/15/2022 13:51:17	00:28:15.252	70.800
06/15/2022 13:51:17	00:28:15.353	70.800
06/15/2022 13:51:17	00:28:15.453	70.800
06/15/2022 13:51:17	00:28:15.553	70.800
06/15/2022 13:51:17	00:28:15.653	70.800
06/15/2022 13:51:17	00:28:15.753	70.800
06/15/2022 13:51:17	00:28:15.855	70.800
06/15/2022 13:51:17	00:28:15.957	70.800
06/15/2022 13:51:17	00:28:16.059	70.800
06/15/2022 13:51:17	00:28:16.161	70.800
06/15/2022 13:51:18	00:28:16.263	70.800
06/15/2022 13:51:18	00:28:16.365	70.800
06/15/2022 13:51:18	00:28:16.467	70.800
06/15/2022 13:51:18	00:28:16.568	70.800
06/15/2022 13:51:18	00:28:16.569	70.800
06/15/2022 13:51:18	00:28:16.670	70.800
06/15/2022 13:51:18	00:28:16.671	70.800
06/15/2022 13:51:18	00:28:16.773	70.800
06/15/2022 13:51:18	00:28:16.873	70.800
06/15/2022 13:51:18	00:28:16.874	70.800
06/15/2022 13:51:18	00:28:16.975	70.800
06/15/2022 13:51:18	00:28:16.976	70.800
06/15/2022 13:51:18	00:28:17.077	70.800
06/15/2022 13:51:18	00:28:17.180	70.800
06/15/2022 13:51:18	00:28:17.181	70.800
06/15/2022 13:51:19	00:28:17.283	70.800
06/15/2022 13:51:19	00:28:17.385	70.800
06/15/2022 13:51:19	00:28:17.487	70.800
06/15/2022 13:51:19	00:28:17.589	70.800
06/15/2022 13:51:19	00:28:17.691	70.800
06/15/2022 13:51:19	00:28:17.793	70.800
06/15/2022 13:51:19	00:28:17.895	70.800
06/15/2022 13:51:19	00:28:17.996	70.800
06/15/2022 13:51:19	00:28:17.997	70.800
06/15/2022 13:51:19	00:28:18.099	70.800
06/15/2022 13:51:19	00:28:18.199	70.800
06/15/2022 13:51:20	00:28:18.299	70.800
06/15/2022 13:51:20	00:28:18.399	70.800
06/15/2022 13:51:20	00:28:18.499	70.800
06/15/2022 13:51:20	00:28:18.503	70.800
06/15/2022 13:51:20	00:28:18.605	70.800
06/15/2022 13:51:20	00:28:18.707	70.800
06/15/2022 13:51:20	00:28:18.809	70.800
06/15/2022 13:51:20	00:28:18.911	70.800
06/15/2022 13:51:20	00:28:19.013	70.800
06/15/2022 13:51:20	00:28:19.115	70.800
06/15/2022 13:51:20	00:28:19.216	70.800
06/15/2022 13:51:20	00:28:19.217	70.800
06/15/2022 13:51:21	00:28:19.318	70.800
06/15/2022 13:51:21	00:28:19.420	70.800
06/15/2022 13:51:21	00:28:19.522	70.800
06/15/2022 13:51:21	00:28:19.623	70.800
06/15/2022 13:51:21	00:28:19.723	70.800
06/15/2022 13:51:21	00:28:19.823	70.714
06/15/2022 13:51:21	00:28:19.925	70.714
06/15/2022 13:51:21	00:28:20.027	70.714
06/15/2022 13:51:21	00:28:20.129	70.714
06/15/2022 13:51:22	00:28:20.231	70.714
06/15/2022 13:51:22	00:28:20.333	70.714
06/15/2022 13:51:22	00:28:20.435	70.714
06/15/2022 13:51:22	00:28:20.537	70.714
06/15/2022 13:51:22	00:28:20.638	70.714
06/15/2022 13:51:22	00:28:20.639	70.714
06/15/2022 13:51:22	00:28:20.741	70.714
06/15/2022 13:51:22	00:28:20.842	70.714
06/15/2022 13:51:22	00:28:20.945	70.714
06/15/2022 13:51:22	00:28:21.045	70.714
06/15/2022 13:51:22	00:28:21.145	70.714
06/15/2022 13:51:23	00:28:21.245	70.714
06/15/2022 13:51:23	00:28:21.347	70.714
06/15/2022 13:51:23	00:28:21.355	70.714
06/15/2022 13:51:23	00:28:21.457	70.714
06/15/2022 13:51:23	00:28:21.559	70.714
06/15/2022 13:51:23	00:28:21.661	70.714
06/15/2022 13:51:23	00:28:21.763	70.714
06/15/2022 13:51:23	00:28:21.865	70.714
06/15/2022 13:51:23	00:28:21.967	70.714
06/15/2022 13:51:23	00:28:22.068	70.714
06/15/2022 13:51:23	00:28:22.069	70.714
06/15/2022 13:51:23	00:28:22.170	70.714
06/15/2022 13:51:23	00:28:22.171	70.714
06/15/2022 13:51:24	00:28:22.272	70.714
06/15/2022 13:51:24	00:28:22.373	70.714
06/15/2022 13:51:24	00:28:22.473	70.714
06/15/2022 13:51:24	00:28:22.573	70.714
06/15/2022 13:51:24	00:28:22.675	70.714
06/15/2022 13:51:24	00:28:22.777	70.714
06/15/2022 13:51:24	00:28:22.879	70.714
06/15/2022 13:51:24	00:28:22.981	70.714
06/15/2022 13:51:24	00:28:23.083	70.714
06/15/2022 13:51:24	00:28:23.185	70.714
06/15/2022 13:51:25	00:28:23.287	70.714
06/15/2022 13:51:25	00:28:23.389	70.714
06/15/2022 13:51:25	00:28:23.491	70.714
06/15/2022 13:51:25	00:28:23.592	70.714
06/15/2022 13:51:25	00:28:23.593	70.714
06/15/2022 13:51:25	00:28:23.694	70.714
06/15/2022 13:51:25	00:28:23.797	70.714
06/15/2022 13:51:25	00:28:23.897	70.714
06/15/2022 13:51:25	00:28:23.997	70.714
06/15/2022 13:51:25	00:28:24.099	70.714
06/15/2022 13:51:25	00:28:24.201	70.714
06/15/2022 13:51:26	00:28:24.303	70.714
06/15/2022 13:51:26	00:28:24.405	70.620
06/15/2022 13:51:26	00:28:24.507	70.620
06/15/2022 13:51:26	00:28:24.609	70.620
06/15/2022 13:51:26	00:28:24.711	70.620
06/15/2022 13:51:26	00:28:24.812	70.620
06/15/2022 13:51:26	00:28:24.813	70.620
06/15/2022 13:51:26	00:28:24.914	70.620
06/15/2022 13:51:26	00:28:25.014	70.620
06/15/2022 13:51:26	00:28:25.114	70.620
06/15/2022 13:51:26	00:28:25.215	70.620
06/15/2022 13:51:27	00:28:25.315	70.620
06/15/2022 13:51:27	00:28:25.417	70.620
06/15/2022 13:51:27	00:28:25.519	70.620
06/15/2022 13:51:27	00:28:25.621	70.620
06/15/2022 13:51:27	00:28:25.723	70.620
06/15/2022 13:51:27	00:28:25.825	70.620
06/15/2022 13:51:27	00:28:25.927	70.620
06/15/2022 13:51:27	00:28:26.029	70.620
06/15/2022 13:51:27	00:28:26.131	70.620
06/15/2022 13:51:27	00:28:26.232	70.620
06/15/2022 13:51:27	00:28:26.233	70.620
06/15/2022 13:51:28	00:28:26.334	70.620
06/15/2022 13:51:28	00:28:26.335	70.620
06/15/2022 13:51:28	00:28:26.436	70.620
06/15/2022 13:51:28	00:28:26.537	70.620
06/15/2022 13:51:28	00:28:26.637	70.620
06/15/2022 13:51:28	00:28:26.737	70.620
06/15/2022 13:51:28	00:28:26.839	70.620
06/15/2022 13:51:28	00:28:26.941	70.620
06/15/2022 13:51:28	00:28:27.043	70.620
06/15/2022 13:51:28	00:28:27.145	70.620
06/15/2022 13:51:28	00:28:27.247	70.620
06/15/2022 13:51:29	00:28:27.349	70.620
06/15/2022 13:51:29	00:28:27.451	70.620
06/15/2022 13:51:29	00:28:27.553	70.620
06/15/2022 13:51:29	00:28:27.654	70.620
06/15/2022 13:51:29	00:28:27.655	70.620
06/15/2022 13:51:29	00:28:27.757	70.620
06/15/2022 13:51:29	00:28:27.858	70.620
06/15/2022 13:51:29	00:28:27.959	70.620
06/15/2022 13:51:29	00:28:28.059	70.620
06/15/2022 13:51:29	00:28:28.161	70.620
06/15/2022 13:51:29	00:28:28.263	70.620
06/15/2022 13:51:30	00:28:28.365	70.620
06/15/2022 13:51:30	00:28:28.467	70.620
06/15/2022 13:51:30	00:28:28.569	70.620
06/15/2022 13:51:30	00:28:28.671	70.620
06/15/2022 13:51:30	00:28:28.773	70.620
06/15/2022 13:51:30	00:28:28.875	70.620
06/15/2022 13:51:30	00:28:28.976	70.591
06/15/2022 13:51:30	00:28:28.977	70.520
06/15/2022 13:51:30	00:28:29.078	70.520
06/15/2022 13:51:30	00:28:29.079	70.520
06/15/2022 13:51:30	00:28:29.180	70.520
06/15/2022 13:51:30	00:28:29.280	70.520
06/15/2022 13:51:31	00:28:29.381	70.520
06/15/2022 13:51:31	00:28:29.481	70.520
06/15/2022 13:51:31	00:28:29.581	70.520
06/15/2022 13:51:31	00:28:29.683	70.520
06/15/2022 13:51:31	00:28:29.785	70.520
06/15/2022 13:51:31	00:28:29.887	70.520
06/15/2022 13:51:31	00:28:29.989	70.520
06/15/2022 13:51:31	00:28:30.091	70.520
06/15/2022 13:51:31	00:28:30.193	70.520
06/15/2022 13:51:31	00:28:30.295	70.520
06/15/2022 13:51:32	00:28:30.396	70.520
06/15/2022 13:51:32	00:28:30.397	70.520
06/15/2022 13:51:32	00:28:30.498	70.520
06/15/2022 13:51:32	00:28:30.600	70.520
06/15/2022 13:51:32	00:28:30.702	70.520
06/15/2022 13:51:32	00:28:30.803	70.520
06/15/2022 13:51:32	00:28:30.903	70.520
06/15/2022 13:51:32	00:28:31.005	70.520
06/15/2022 13:51:32	00:28:31.107	70.520
06/15/2022 13:51:32	00:28:31.209	70.520
06/15/2022 13:51:33	00:28:31.311	70.520
06/15/2022 13:51:33	00:28:31.413	70.520
06/15/2022 13:51:33	00:28:31.515	70.520
06/15/2022 13:51:33	00:28:31.617	70.520
06/15/2022 13:51:33	00:28:31.718	70.520
06/15/2022 13:51:33	00:28:31.719	70.520
06/15/2022 13:51:33	00:28:31.820	70.520
06/15/2022 13:51:33	00:28:31.821	70.520
06/15/2022 13:51:33	00:28:31.922	70.520
06/15/2022 13:51:33	00:28:32.024	70.520
06/15/2022 13:51:33	00:28:32.124	70.520
06/15/2022 13:51:33	00:28:32.225	70.520
06/15/2022 13:51:34	00:28:32.325	70.520
06/15/2022 13:51:34	00:28:32.427	70.520
06/15/2022 13:51:34	00:28:32.529	70.520
06/15/2022 13:51:34	00:28:32.631	70.520
06/15/2022 13:51:34	00:28:32.733	70.520
06/15/2022 13:51:34	00:28:32.835	70.520
06/15/2022 13:51:34	00:28:32.941	70.520
06/15/2022 13:51:34	00:28:33.043	70.520
06/15/2022 13:51:34	00:28:33.145	70.520
06/15/2022 13:51:34	00:28:33.246	70.520
06/15/2022 13:51:35	00:28:33.348	70.520
06/15/2022 13:51:35	00:28:33.448	70.520
06/15/2022 13:51:35	00:28:33.548	70.520
06/15/2022 13:51:35	00:28:33.649	70.520
06/15/2022 13:51:35	00:28:33.749	70.420
06/15/2022 13:51:35	00:28:33.851	70.420
06/15/2022 13:51:35	00:28:33.953	70.420
06/15/2022 13:51:35	00:28:34.055	70.420
06/15/2022 13:51:35	00:28:34.157	70.420
06/15/2022 13:51:35	00:28:34.259	70.420
06/15/2022 13:51:36	00:28:34.361	70.420
06/15/2022 13:51:36	00:28:34.463	70.420
06/15/2022 13:51:36	00:28:34.564	70.420
06/15/2022 13:51:36	00:28:34.565	70.420
06/15/2022 13:51:36	00:28:34.666	70.420
06/15/2022 13:51:36	00:28:34.667	70.420
06/15/2022 13:51:36	00:28:34.768	70.420
06/15/2022 13:51:36	00:28:34.870	70.420
06/15/2022 13:51:36	00:28:34.970	70.420
06/15/2022 13:51:36	00:28:35.071	70.420
06/15/2022 13:51:36	00:28:35.173	70.420
06/15/2022 13:51:36	00:28:35.275	70.420
06/15/2022 13:51:37	00:28:35.377	70.420
06/15/2022 13:51:37	00:28:35.479	70.420
06/15/2022 13:51:37	00:28:35.581	70.420
06/15/2022 13:51:37	00:28:35.683	70.420
06/15/2022 13:51:37	00:28:35.785	70.420
06/15/2022 13:51:37	00:28:35.887	70.420
06/15/2022 13:51:37	00:28:35.988	70.420
06/15/2022 13:51:37	00:28:35.989	70.420
06/15/2022 13:51:37	00:28:36.090	70.420
06/15/2022 13:51:37	00:28:36.091	70.420
06/15/2022 13:51:37	00:28:36.192	70.420
06/15/2022 13:51:37	00:28:36.193	70.420
06/15/2022 13:51:37	00:28:36.294	70.420
06/15/2022 13:51:38	00:28:36.397	70.420
06/15/2022 13:51:38	00:28:36.497	70.420
06/15/2022 13:51:38	00:28:36.599	70.420
06/15/2022 13:51:38	00:28:36.701	70.420
06/15/2022 13:51:38	00:28:36.803	70.420
06/15/2022 13:51:38	00:28:36.905	70.420
06/15/2022 13:51:38	00:28:37.007	70.420
06/15/2022 13:51:38	00:28:37.109	70.420
06/15/2022 13:51:38	00:28:37.211	70.420
06/15/2022 13:51:38	00:28:37.312	70.420
06/15/2022 13:51:38	00:28:37.313	70.420
06/15/2022 13:51:39	00:28:37.414	70.420
06/15/2022 13:51:39	00:28:37.516	70.420
06/15/2022 13:51:39	00:28:37.616	70.420
06/15/2022 13:51:39	00:28:37.716	70.420
06/15/2022 13:51:39	00:28:37.816	70.420
06/15/2022 13:51:39	00:28:37.917	70.420
06/15/2022 13:51:39	00:28:38.019	70.420
06/15/2022 13:51:39	00:28:38.121	70.420
06/15/2022 13:51:39	00:28:38.223	70.420
06/15/2022 13:51:39	00:28:38.325	70.320
06/15/2022 13:51:40	00:28:38.427	70.320
06/15/2022 13:51:40	00:28:38.529	70.320
06/15/2022 13:51:40	00:28:38.631	70.320
06/15/2022 13:51:40	00:28:38.732	70.320
06/15/2022 13:51:40	00:28:38.733	70.320
06/15/2022 13:51:40	00:28:38.834	70.320
06/15/2022 13:51:40	00:28:38.936	70.320
06/15/2022 13:51:40	00:28:39.036	70.320
06/15/2022 13:51:40	00:28:39.136	70.320
06/15/2022 13:51:40	00:28:39.237	70.320
06/15/2022 13:51:40	00:28:39.339	70.320
06/15/2022 13:51:41	00:28:39.441	70.320
06/15/2022 13:51:41	00:28:39.544	70.320
06/15/2022 13:51:41	00:28:39.545	70.320
06/15/2022 13:51:41	00:28:39.647	70.320
06/15/2022 13:51:41	00:28:39.749	70.320
06/15/2022 13:51:41	00:28:39.851	70.320
06/15/2022 13:51:41	00:28:39.953	70.320
06/15/2022 13:51:41	00:28:40.055	70.320
06/15/2022 13:51:41	00:28:40.156	70.320
06/15/2022 13:51:41	00:28:40.157	70.320
06/15/2022 13:51:41	00:28:40.258	70.320
06/15/2022 13:51:41	00:28:40.259	70.320
06/15/2022 13:51:41	00:28:40.360	70.320
06/15/2022 13:51:42	00:28:40.460	70.320
06/15/2022 13:51:42	00:28:40.560	70.320
06/15/2022 13:51:42	00:28:40.663	70.320
06/15/2022 13:51:42	00:28:40.765	70.320
06/15/2022 13:51:42	00:28:40.867	70.320
06/15/2022 13:51:42	00:28:40.969	70.320
06/15/2022 13:51:42	00:28:41.071	70.320
06/15/2022 13:51:42	00:28:41.173	70.320
06/15/2022 13:51:42	00:28:41.275	70.320
06/15/2022 13:51:43	00:28:41.377	70.320
06/15/2022 13:51:43	00:28:41.478	70.320
06/15/2022 13:51:43	00:28:41.479	70.320
06/15/2022 13:51:43	00:28:41.580	70.320
06/15/2022 13:51:43	00:28:41.682	70.320
06/15/2022 13:51:43	00:28:41.782	70.320
06/15/2022 13:51:43	00:28:41.882	70.320
06/15/2022 13:51:43	00:28:41.883	70.320
06/15/2022 13:51:43	00:28:41.984	70.320
06/15/2022 13:51:43	00:28:42.085	70.320
06/15/2022 13:51:43	00:28:42.187	70.320
06/15/2022 13:51:43	00:28:42.289	70.320
06/15/2022 13:51:44	00:28:42.391	70.320
06/15/2022 13:51:44	00:28:42.493	70.320
06/15/2022 13:51:44	00:28:42.595	70.320
06/15/2022 13:51:44	00:28:42.697	70.320
06/15/2022 13:51:44	00:28:42.798	70.320
06/15/2022 13:51:44	00:28:42.799	70.320
06/15/2022 13:51:44	00:28:42.900	70.290
06/15/2022 13:51:44	00:28:42.901	70.234
06/15/2022 13:51:44	00:28:43.002	70.234
06/15/2022 13:51:44	00:28:43.102	70.234
06/15/2022 13:51:44	00:28:43.202	70.234
06/15/2022 13:51:44	00:28:43.302	70.234
06/15/2022 13:51:45	00:28:43.404	70.234
06/15/2022 13:51:45	00:28:43.507	70.234
06/15/2022 13:51:45	00:28:43.609	70.234
06/15/2022 13:51:45	00:28:43.711	70.234
06/15/2022 13:51:45	00:28:43.813	70.234
06/15/2022 13:51:45	00:28:43.915	70.234
06/15/2022 13:51:45	00:28:44.017	70.234
06/15/2022 13:51:45	00:28:44.119	70.234
06/15/2022 13:51:45	00:28:44.221	70.234
06/15/2022 13:51:45	00:28:44.322	70.234
06/15/2022 13:51:45	00:28:44.323	70.234
06/15/2022 13:51:46	00:28:44.424	70.234
06/15/2022 13:51:46	00:28:44.524	70.234
06/15/2022 13:51:46	00:28:44.624	70.234
06/15/2022 13:51:46	00:28:44.724	70.234
06/15/2022 13:51:46	00:28:44.824	70.234
06/15/2022 13:51:46	00:28:44.927	70.234
06/15/2022 13:51:46	00:28:45.029	70.234
06/15/2022 13:51:46	00:28:45.131	70.234
06/15/2022 13:51:46	00:28:45.233	70.234
06/15/2022 13:51:46	00:28:45.335	70.234
06/15/2022 13:51:47	00:28:45.438	70.234
06/15/2022 13:51:47	00:28:45.541	70.234
06/15/2022 13:51:47	00:28:45.642	70.234
06/15/2022 13:51:47	00:28:45.643	70.234
06/15/2022 13:51:47	00:28:45.744	70.234
06/15/2022 13:51:47	00:28:45.844	70.234
06/15/2022 13:51:47	00:28:45.946	70.234
06/15/2022 13:51:47	00:28:46.046	70.234
06/15/2022 13:51:47	00:28:46.146	70.234
06/15/2022 13:51:47	00:28:46.248	70.234
06/15/2022 13:51:47	00:28:46.351	70.234
06/15/2022 13:51:48	00:28:46.453	70.234
06/15/2022 13:51:48	00:28:46.555	70.234
06/15/2022 13:51:48	00:28:46.657	70.234
06/15/2022 13:51:48	00:28:46.759	70.234
06/15/2022 13:51:48	00:28:46.861	70.234
06/15/2022 13:51:48	00:28:46.962	70.234
06/15/2022 13:51:48	00:28:46.963	70.234
06/15/2022 13:51:48	00:28:47.064	70.234
06/15/2022 13:51:48	00:28:47.065	70.234
06/15/2022 13:51:48	00:28:47.167	70.234
06/15/2022 13:51:48	00:28:47.268	70.234
06/15/2022 13:51:48	00:28:47.269	70.234
06/15/2022 13:51:48	00:28:47.370	70.234
06/15/2022 13:51:49	00:28:47.472	70.234
06/15/2022 13:51:49	00:28:47.572	70.140
06/15/2022 13:51:49	00:28:47.675	70.140
06/15/2022 13:51:49	00:28:47.777	70.140
06/15/2022 13:51:49	00:28:47.879	70.140
06/15/2022 13:51:49	00:28:47.981	70.140
06/15/2022 13:51:49	00:28:48.083	70.140
06/15/2022 13:51:49	00:28:48.185	70.140
06/15/2022 13:51:49	00:28:48.287	70.140
06/15/2022 13:51:49	00:28:48.388	70.140
06/15/2022 13:51:49	00:28:48.389	70.140
06/15/2022 13:51:50	00:28:48.491	70.140
06/15/2022 13:51:50	00:28:48.592	70.140
06/15/2022 13:51:50	00:28:48.694	70.140
06/15/2022 13:51:50	00:28:48.794	70.140
06/15/2022 13:51:50	00:28:48.894	70.140
06/15/2022 13:51:50	00:28:48.996	70.140
06/15/2022 13:51:50	00:28:49.099	70.140
06/15/2022 13:51:50	00:28:49.201	70.140
06/15/2022 13:51:50	00:28:49.303	70.140
06/15/2022 13:51:50	00:28:49.405	70.140
06/15/2022 13:51:51	00:28:49.507	70.140
06/15/2022 13:51:51	00:28:49.609	70.140
06/15/2022 13:51:51	00:28:49.711	70.140
06/15/2022 13:51:51	00:28:49.813	70.140
06/15/2022 13:51:51	00:28:49.914	70.140
06/15/2022 13:51:51	00:28:49.918	70.140
06/15/2022 13:51:51	00:28:50.020	70.140
06/15/2022 13:51:51	00:28:50.021	70.140
06/15/2022 13:51:51	00:28:50.122	70.140
06/15/2022 13:51:51	00:28:50.222	70.140
06/15/2022 13:51:51	00:28:50.324	70.140
06/15/2022 13:51:52	00:28:50.426	70.140
06/15/2022 13:51:52	00:28:50.529	70.140
06/15/2022 13:51:52	00:28:50.631	70.140
06/15/2022 13:51:52	00:28:50.733	70.140
06/15/2022 13:51:52	00:28:50.835	70.140
06/15/2022 13:51:52	00:28:50.937	70.140
06/15/2022 13:51:52	00:28:51.039	70.140
06/15/2022 13:51:52	00:28:51.141	70.140
06/15/2022 13:51:52	00:28:51.242	70.140
06/15/2022 13:51:52	00:28:51.344	70.140
06/15/2022 13:51:53	00:28:51.444	70.140
06/15/2022 13:51:53	00:28:51.544	70.140
06/15/2022 13:51:53	00:28:51.644	70.140
06/15/2022 13:51:53	00:28:51.744	70.140
06/15/2022 13:51:53	00:28:51.846	70.140
06/15/2022 13:51:53	00:28:51.949	70.140
06/15/2022 13:51:53	00:28:52.051	70.140
06/15/2022 13:51:53	00:28:52.153	70.140
06/15/2022 13:51:53	00:28:52.255	70.040
06/15/2022 13:51:53	00:28:52.357	70.040
06/15/2022 13:51:54	00:28:52.459	70.040
06/15/2022 13:51:54	00:28:52.560	70.040
06/15/2022 13:51:54	00:28:52.561	70.040
06/15/2022 13:51:54	00:28:52.662	70.040
06/15/2022 13:51:54	00:28:52.663	70.040
06/15/2022 13:51:54	00:28:52.764	70.040
06/15/2022 13:51:54	00:28:52.768	70.040
06/15/2022 13:51:54	00:28:52.868	70.040
06/15/2022 13:51:54	00:28:52.968	70.040
06/15/2022 13:51:54	00:28:53.068	70.040
06/15/2022 13:51:54	00:28:53.170	70.040
06/15/2022 13:51:54	00:28:53.171	70.040
06/15/2022 13:51:54	00:28:53.272	70.040
06/15/2022 13:51:54	00:28:53.375	70.040
06/15/2022 13:51:55	00:28:53.477	70.040
06/15/2022 13:51:55	00:28:53.579	70.040
06/15/2022 13:51:55	00:28:53.682	70.040
06/15/2022 13:51:55	00:28:53.783	70.040
06/15/2022 13:51:55	00:28:53.885	70.040
06/15/2022 13:51:55	00:28:53.986	70.040
06/15/2022 13:51:55	00:28:53.987	70.040
06/15/2022 13:51:55	00:28:54.088	70.040
06/15/2022 13:51:55	00:28:54.191	70.040
06/15/2022 13:51:55	00:28:54.292	70.040
06/15/2022 13:51:55	00:28:54.392	70.040
06/15/2022 13:51:55	00:28:54.393	70.040
06/15/2022 13:51:56	00:28:54.494	70.040
06/15/2022 13:51:56	00:28:54.596	70.040
06/15/2022 13:51:56	00:28:54.698	70.040
06/15/2022 13:51:56	00:28:54.801	70.040
06/15/2022 13:51:56	00:28:54.903	70.040
06/15/2022 13:51:56	00:28:55.005	70.040
06/15/2022 13:51:56	00:28:55.107	70.040
06/15/2022 13:51:56	00:28:55.209	70.040
06/15/2022 13:51:56	00:28:55.311	70.040
06/15/2022 13:51:56	00:28:55.412	70.040
06/15/2022 13:51:57	00:28:55.514	70.040
06/15/2022 13:51:57	00:28:55.616	70.040
06/15/2022 13:51:57	00:28:55.718	70.040
06/15/2022 13:51:57	00:28:55.818	70.040
06/15/2022 13:51:57	00:28:55.918	70.040
06/15/2022 13:51:57	00:28:56.020	70.040
06/15/2022 13:51:57	00:28:56.122	70.040
06/15/2022 13:51:57	00:28:56.123	70.040
06/15/2022 13:51:57	00:28:56.225	70.040
06/15/2022 13:51:57	00:28:56.327	70.040
06/15/2022 13:51:57	00:28:56.429	70.040
06/15/2022 13:51:58	00:28:56.531	70.040
06/15/2022 13:51:58	00:28:56.633	70.040
06/15/2022 13:51:58	00:28:56.734	70.040
06/15/2022 13:51:58	00:28:56.735	70.040
06/15/2022 13:51:58	00:28:56.836	70.010
06/15/2022 13:51:58	00:28:56.837	69.940
06/15/2022 13:51:58	00:28:56.938	69.940
06/15/2022 13:51:58	00:28:57.038	69.940
06/15/2022 13:51:58	00:28:57.138	69.940
06/15/2022 13:51:58	00:28:57.238	69.940
06/15/2022 13:51:58	00:28:57.338	69.940
06/15/2022 13:51:58	00:28:57.440	69.940
06/15/2022 13:51:59	00:28:57.542	69.940
06/15/2022 13:51:59	00:28:57.645	69.940
06/15/2022 13:51:59	00:28:57.747	69.940
06/15/2022 13:51:59	00:28:57.849	69.940
06/15/2022 13:51:59	00:28:57.951	69.940
06/15/2022 13:51:59	00:28:58.053	69.940
06/15/2022 13:51:59	00:28:58.154	69.940
06/15/2022 13:51:59	00:28:58.155	69.940
06/15/2022 13:51:59	00:28:58.256	69.940
06/15/2022 13:51:59	00:28:58.356	69.940
06/15/2022 13:51:59	00:28:58.456	69.940
06/15/2022 13:51:59	00:28:58.457	69.940
06/15/2022 13:52:00	00:28:58.558	69.940
06/15/2022 13:52:00	00:28:58.660	69.940
06/15/2022 13:52:00	00:28:58.762	69.940
06/15/2022 13:52:00	00:28:58.864	69.940
06/15/2022 13:52:00	00:28:58.967	69.940
06/15/2022 13:52:00	00:28:59.069	69.940
06/15/2022 13:52:00	00:28:59.171	69.940
06/15/2022 13:52:00	00:28:59.172	69.940
06/15/2022 13:52:00	00:28:59.273	69.940
06/15/2022 13:52:00	00:28:59.375	69.940
06/15/2022 13:52:01	00:28:59.476	69.940
06/15/2022 13:52:01	00:28:59.477	69.940
06/15/2022 13:52:01	00:28:59.578	69.940
06/15/2022 13:52:01	00:28:59.678	69.940
06/15/2022 13:52:01	00:28:59.778	69.940
06/15/2022 13:52:01	00:28:59.878	69.940
06/15/2022 13:52:01	00:28:59.978	69.940
06/15/2022 13:52:01	00:29:00.078	69.940
06/15/2022 13:52:01	00:29:00.180	69.940
06/15/2022 13:52:01	00:29:00.282	69.940
06/15/2022 13:52:01	00:29:00.385	69.940
06/15/2022 13:52:02	00:29:00.487	69.940
06/15/2022 13:52:02	00:29:00.589	69.940
06/15/2022 13:52:02	00:29:00.691	69.940
06/15/2022 13:52:02	00:29:00.793	69.940
