Local Date/Time	Relative Time	oven:setpoint [°C]
06/15/2022 13:47:59	00:24:57.090	45.000
06/15/2022 13:47:59	00:24:57.191	45.000
06/15/2022 13:47:59	00:24:57.291	45.000
06/15/2022 13:47:59	00:24:57.391	45.000
06/15/2022 13:47:59	00:24:57.491	45.000
06/15/2022 13:47:59	00:24:57.593	45.000
06/15/2022 13:47:59	00:24:57.695	45.000
06/15/2022 13:47:59	00:24:57.797	45.000
06/15/2022 13:47:59	00:24:57.899	45.000
06/15/2022 13:48:00	00:24:58.001	45.000
06/15/2022 13:48:00	00:24:58.104	45.000
06/15/2022 13:48:00	00:24:58.206	45.000
06/15/2022 13:48:00	00:24:58.308	45.000
06/15/2022 13:48:00	00:24:58.410	45.000
06/15/2022 13:48:00	00:24:58.511	45.000
06/15/2022 13:48:00	00:24:58.611	45.000
06/15/2022 13:48:00	00:24:58.711	45.000
06/15/2022 13:48:00	00:24:58.811	45.000
06/15/2022 13:48:00	00:24:58.911	45.000
06/15/2022 13:48:01	00:24:59.013	45.000
06/15/2022 13:48:01	00:24:59.115	45.000
06/15/2022 13:48:01	00:24:59.217	45.000
06/15/2022 13:48:01	00:24:59.319	45.000
06/15/2022 13:48:01	00:24:59.421	45.000
06/15/2022 13:48:01	00:24:59.524	45.000
06/15/2022 13:48:01	00:24:59.626	45.000
06/15/2022 13:48:01	00:24:59.728	45.000
06/15/2022 13:48:01	00:24:59.830	45.000
06/15/2022 13:48:02	00:24:59.931	45.000
06/15/2022 13:48:02	00:25:00.031	45.000
06/15/2022 13:48:02	00:25:00.131	45.000
06/15/2022 13:48:02	00:25:00.231	45.000
06/15/2022 13:48:02	00:25:00.331	45.000
06/15/2022 13:48:02	00:25:00.431	45.000
06/15/2022 13:48:02	00:25:00.534	45.000
06/15/2022 13:48:02	00:25:00.635	45.000
06/15/2022 13:48:02	00:25:00.737	45.000
06/15/2022 13:48:02	00:25:00.839	45.000
06/15/2022 13:48:03	00:25:00.942	45.000
06/15/2022 13:48:03	00:25:01.044	45.000
06/15/2022 13:48:03	00:25:01.146	45.000
06/15/2022 13:48:03	00:25:01.248	45.000
06/15/2022 13:48:03	00:25:01.349	45.000
06/15/2022 13:48:03	00:25:01.449	45.000
06/15/2022 13:48:03	00:25:01.549	45.000
06/15/2022 13:48:03	00:25:01.649	45.000
06/15/2022 13:48:03	00:25:01.749	45.000
06/15/2022 13:48:03	00:25:01.851	45.000
06/15/2022 13:48:04	00:25:01.953	45.000
06/15/2022 13:48:04	00:25:02.055	45.000
06/15/2022 13:48:04	00:25:02.157	45.000
06/15/2022 13:48:04	00:25:02.259	45.000
06/15/2022 13:48:04	00:25:02.362	45.000
06/15/2022 13:48:04	00:25:02.464	45.000
06/15/2022 13:48:04	00:25:02.566	45.000
06/15/2022 13:48:04	00:25:02.668	45.000
06/15/2022 13:48:04	00:25:02.769	45.000
06/15/2022 13:48:04	00:25:02.869	45.000
06/15/2022 13:48:05	00:25:02.969	45.000
06/15/2022 13:48:05	00:25:03.069	45.000
06/15/2022 13:48:05	00:25:03.171	45.000
06/15/2022 13:48:05	00:25:03.273	45.000
06/15/2022 13:48:05	00:25:03.375	45.000
06/15/2022 13:48:05	00:25:03.477	45.000
06/15/2022 13:48:05	00:25:03.579	45.000
06/15/2022 13:48:05	00:25:03.681	45.000
06/15/2022 13:48:05	00:25:03.784	45.000
06/15/2022 13:48:05	00:25:03.886	45.000
06/15/2022 13:48:06	00:25:03.988	45.000
06/15/2022 13:48:06	00:25:04.090	45.000
06/15/2022 13:48:06	00:25:04.191	45.000
06/15/2022 13:48:06	00:25:04.291	45.000
06/15/2022 13:48:06	00:25:04.391	45.000
06/15/2022 13:48:06	00:25:04.493	45.000
06/15/2022 13:48:06	00:25:04.595	45.000
06/15/2022 13:48:06	00:25:04.697	45.000
06/15/2022 13:48:06	00:25:04.799	45.000
06/15/2022 13:48:06	00:25:04.901	45.000
06/15/2022 13:48:07	00:25:05.003	45.000
06/15/2022 13:48:07	00:25:05.105	45.000
06/15/2022 13:48:07	00:25:05.208	45.000
06/15/2022 13:48:07	00:25:05.310	45.000
06/15/2022 13:48:07	00:25:05.412	45.000
06/15/2022 13:48:07	00:25:05.513	45.000
06/15/2022 13:48:07	00:25:05.615	45.000
06/15/2022 13:48:07	00:25:05.715	45.000
06/15/2022 13:48:07	00:25:05.815	45.000
06/15/2022 13:48:07	00:25:05.915	45.000
06/15/2022 13:48:08	00:25:06.017	45.000
06/15/2022 13:48:08	00:25:06.119	45.000
06/15/2022 13:48:08	00:25:06.221	45.000
06/15/2022 13:48:08	00:25:06.323	45.000
06/15/2022 13:48:08	00:25:06.435	45.000
06/15/2022 13:48:08	00:25:06.537	45.000
06/15/2022 13:48:08	00:25:06.640	45.000
06/15/2022 13:48:08	00:25:06.742	45.000
06/15/2022 13:48:08	00:25:06.843	45.000
06/15/2022 13:48:08	00:25:06.943	45.000
06/15/2022 13:48:09	00:25:07.043	45.000
06/15/2022 13:48:09	00:25:07.143	45.000
06/15/2022 13:48:09	00:25:07.243	45.000
06/15/2022 13:48:09	00:25:07.345	45.000
06/15/2022 13:48:09	00:25:07.447	45.000
06/15/2022 13:48:09	00:25:07.549	45.000
06/15/2022 13:48:09	00:25:07.651	45.000
06/15/2022 13:48:09	00:25:07.753	45.000
06/15/2022 13:48:09	00:25:07.855	45.000
06/15/2022 13:48:09	00:25:07.957	45.000
06/15/2022 13:48:10	00:25:08.060	45.000
06/15/2022 13:48:10	00:25:08.162	45.000
06/15/2022 13:48:10	00:25:08.264	45.000
06/15/2022 13:48:10	00:25:08.366	45.000
06/15/2022 13:48:10	00:25:08.468	45.000
06/15/2022 13:48:10	00:25:08.569	45.000
06/15/2022 13:48:10	00:25:08.669	45.000
06/15/2022 13:48:10	00:25:08.776	45.000
06/15/2022 13:48:10	00:25:08.877	45.000
06/15/2022 13:48:10	00:25:08.979	45.000
06/15/2022 13:48:11	00:25:09.081	45.000
06/15/2022 13:48:11	00:25:09.183	45.000
06/15/2022 13:48:11	00:25:09.285	45.000
06/15/2022 13:48:11	00:25:09.387	45.000
06/15/2022 13:48:11	00:25:09.490	45.000
06/15/2022 13:48:11	00:25:09.592	45.000
06/15/2022 13:48:11	00:25:09.694	45.000
06/15/2022 13:48:11	00:25:09.796	45.000
06/15/2022 13:48:11	00:25:09.897	45.000
06/15/2022 13:48:12	00:25:09.997	45.000
06/15/2022 13:48:12	00:25:10.099	45.000
06/15/2022 13:48:12	00:25:10.201	45.000
06/15/2022 13:48:12	00:25:10.303	45.000
06/15/2022 13:48:12	00:25:10.405	45.000
06/15/2022 13:48:12	00:25:10.507	45.000
06/15/2022 13:48:12	00:25:10.609	45.000
06/15/2022 13:48:12	00:25:10.711	45.000
06/15/2022 13:48:12	00:25:10.814	45.000
06/15/2022 13:48:12	00:25:10.915	45.000
06/15/2022 13:48:13	00:25:11.018	45.000
06/15/2022 13:48:13	00:25:11.120	45.000
06/15/2022 13:48:13	00:25:11.222	45.000
06/15/2022 13:48:13	00:25:11.323	45.000
06/15/2022 13:48:13	00:25:11.423	45.000
06/15/2022 13:48:13	00:25:11.525	45.000
06/15/2022 13:48:13	00:25:11.627	45.000
06/15/2022 13:48:13	00:25:11.729	45.000
06/15/2022 13:48:13	00:25:11.831	45.000
06/15/2022 13:48:13	00:25:11.933	45.000
06/15/2022 13:48:14	00:25:12.035	45.000
06/15/2022 13:48:14	00:25:12.137	45.000
06/15/2022 13:48:14	00:25:12.240	45.000
06/15/2022 13:48:14	00:25:12.342	45.000
06/15/2022 13:48:14	00:25:12.443	45.000
06/15/2022 13:48:14	00:25:12.543	45.000
06/15/2022 13:48:14	00:25:12.643	45.000
06/15/2022 13:48:14	00:25:12.747	45.000
06/15/2022 13:48:14	00:25:12.847	45.000
06/15/2022 13:48:14	00:25:12.950	45.000
06/15/2022 13:48:15	00:25:13.051	45.000
06/15/2022 13:48:15	00:25:13.153	45.000
06/15/2022 13:48:15	00:25:13.255	45.000
06/15/2022 13:48:15	00:25:13.357	45.000
06/15/2022 13:48:15	00:25:13.459	45.000
06/15/2022 13:48:15	00:25:13.561	45.000
06/15/2022 13:48:15	00:25:13.664	45.000
06/15/2022 13:48:15	00:25:13.766	45.000
06/15/2022 13:48:15	00:25:13.868	45.000
06/15/2022 13:48:15	00:25:13.969	45.000
06/15/2022 13:48:16	00:25:14.069	45.000
06/15/2022 13:48:16	00:25:14.169	45.000
06/15/2022 13:48:16	00:25:14.271	45.000
06/15/2022 13:48:16	00:25:14.373	45.000
06/15/2022 13:48:16	00:25:14.475	45.000
06/15/2022 13:48:16	00:25:14.577	45.000
06/15/2022 13:48:16	00:25:14.679	45.000
06/15/2022 13:48:16	00:25:14.781	45.000
06/15/2022 13:48:16	00:25:14.883	45.000
06/15/2022 13:48:16	00:25:14.985	45.000
06/15/2022 13:48:17	00:25:15.088	45.000
06/15/2022 13:48:17	00:25:15.189	45.000
06/15/2022 13:48:17	00:25:15.289	45.000
06/15/2022 13:48:17	00:25:15.389	45.000
06/15/2022 13:48:17	00:25:15.489	45.000
06/15/2022 13:48:17	00:25:15.589	45.000
06/15/2022 13:48:17	00:25:15.691	45.000
06/15/2022 13:48:17	00:25:15.793	45.000
06/15/2022 13:48:17	00:25:15.895	45.000
06/15/2022 13:48:17	00:25:15.997	45.000
06/15/2022 13:48:18	00:25:16.099	45.000
06/15/2022 13:48:18	00:25:16.201	45.000
06/15/2022 13:48:18	00:25:16.303	45.000
06/15/2022 13:48:18	00:25:16.405	45.000
06/15/2022 13:48:18	00:25:16.508	45.000
06/15/2022 13:48:18	00:25:16.609	45.000
06/15/2022 13:48:18	00:25:16.709	45.000
06/15/2022 13:48:18	00:25:16.809	45.000
06/15/2022 13:48:18	00:25:16.909	45.000
06/15/2022 13:48:18	00:25:17.009	45.000
06/15/2022 13:48:19	00:25:17.111	45.000
06/15/2022 13:48:19	00:25:17.213	45.000
06/15/2022 13:48:19	00:25:17.315	45.000
06/15/2022 13:48:19	00:25:17.417	45.000
06/15/2022 13:48:19	00:25:17.519	45.000
06/15/2022 13:48:19	00:25:17.621	45.000
06/15/2022 13:48:19	00:25:17.723	45.000
06/15/2022 13:48:19	00:25:17.825	45.000
06/15/2022 13:48:19	00:25:17.928	45.000
06/15/2022 13:48:19	00:25:18.030	45.000
06/15/2022 13:48:20	00:25:18.132	45.000
06/15/2022 13:48:20	00:25:18.233	45.000
06/15/2022 13:48:20	00:25:18.333	45.000
06/15/2022 13:48:20	00:25:18.435	45.000
06/15/2022 13:48:20	00:25:18.537	45.000
06/15/2022 13:48:20	00:25:18.639	45.000
06/15/2022 13:48:20	00:25:18.741	45.000
06/15/2022 13:48:20	00:25:18.843	45.000
06/15/2022 13:48:20	00:25:18.945	45.000
06/15/2022 13:48:21	00:25:19.047	45.000
06/15/2022 13:48:21	00:25:19.149	45.000
06/15/2022 13:48:21	00:25:19.251	45.000
06/15/2022 13:48:21	00:25:19.354	45.000
06/15/2022 13:48:21	00:25:19.456	45.000
06/15/2022 13:48:21	00:25:19.557	45.000
06/15/2022 13:48:21	00:25:19.657	45.000
06/15/2022 13:48:21	00:25:19.760	45.000
06/15/2022 13:48:21	00:25:19.866	45.000
06/15/2022 13:48:21	00:25:19.967	45.000
06/15/2022 13:48:22	00:25:20.069	45.000
06/15/2022 13:48:22	00:25:20.171	45.000
06/15/2022 13:48:22	00:25:20.273	45.000
06/15/2022 13:48:22	00:25:20.375	45.000
06/15/2022 13:48:22	00:25:20.477	45.000
06/15/2022 13:48:22	00:25:20.579	45.000
06/15/2022 13:48:22	00:25:20.681	45.000
06/15/2022 13:48:22	00:25:20.781	45.000
06/15/2022 13:48:22	00:25:20.881	45.000
06/15/2022 13:48:22	00:25:20.981	45.000
06/15/2022 13:48:23	00:25:21.081	45.000
06/15/2022 13:48:23	00:25:21.181	45.000
06/15/2022 13:48:23	00:25:21.283	45.000
06/15/2022 13:48:23	00:25:21.385	45.000
06/15/2022 13:48:23	00:25:21.487	45.000
06/15/2022 13:48:23	00:25:21.589	45.000
06/15/2022 13:48:23	00:25:21.691	45.000
06/15/2022 13:48:23	00:25:21.793	45.000
06/15/2022 13:48:23	00:25:21.895	45.000
06/15/2022 13:48:23	00:25:21.997	45.000
06/15/2022 13:48:24	00:25:22.100	45.000
06/15/2022 13:48:24	00:25:22.201	45.000
06/15/2022 13:48:24	00:25:22.301	45.000
06/15/2022 13:48:24	00:25:22.401	45.000
06/15/2022 13:48:24	00:25:22.501	45.000
06/15/2022 13:48:24	00:25:22.601	45.000
06/15/2022 13:48:24	00:25:22.703	45.000
06/15/2022 13:48:24	00:25:22.805	45.000
06/15/2022 13:48:24	00:25:22.907	45.000
06/15/2022 13:48:24	00:25:23.009	45.000
06/15/2022 13:48:25	00:25:23.111	45.000
06/15/2022 13:48:25	00:25:23.213	45.000
06/15/2022 13:48:25	00:25:23.315	45.000
06/15/2022 13:48:25	00:25:23.417	45.000
06/15/2022 13:48:25	00:25:23.519	45.000
06/15/2022 13:48:25	00:25:23.619	45.000
06/15/2022 13:48:25	00:25:23.719	45.000
06/15/2022 13:48:25	00:25:23.819	45.000
06/15/2022 13:48:25	00:25:23.921	45.000
06/15/2022 13:48:25	00:25:24.023	45.000
06/15/2022 13:48:26	00:25:24.125	45.000
06/15/2022 13:48:26	00:25:24.227	45.000
06/15/2022 13:48:26	00:25:24.329	45.000
06/15/2022 13:48:26	00:25:24.431	45.000
06/15/2022 13:48:26	00:25:24.533	45.000
06/15/2022 13:48:26	00:25:24.635	45.000
06/15/2022 13:48:26	00:25:24.737	45.000
06/15/2022 13:48:26	00:25:24.839	45.000
06/15/2022 13:48:26	00:25:24.941	45.000
06/15/2022 13:48:26	00:25:25.041	45.000
06/15/2022 13:48:27	00:25:25.141	45.000
06/15/2022 13:48:27	00:25:25.241	45.000
06/15/2022 13:48:27	00:25:25.343	45.000
06/15/2022 13:48:27	00:25:25.445	45.000
06/15/2022 13:48:27	00:25:25.547	45.000
06/15/2022 13:48:27	00:25:25.649	45.000
06/15/2022 13:48:27	00:25:25.751	45.000
06/15/2022 13:48:27	00:25:25.853	45.000
06/15/2022 13:48:27	00:25:25.955	45.000
06/15/2022 13:48:27	00:25:26.057	45.000
06/15/2022 13:48:28	00:25:26.159	45.000
06/15/2022 13:48:28	00:25:26.260	45.000
06/15/2022 13:48:28	00:25:26.361	45.000
06/15/2022 13:48:28	00:25:26.461	45.000
06/15/2022 13:48:28	00:25:26.561	45.000
06/15/2022 13:48:28	00:25:26.661	45.000
06/15/2022 13:48:28	00:25:26.765	45.000
06/15/2022 13:48:28	00:25:26.867	45.000
06/15/2022 13:48:28	00:25:26.969	45.000
06/15/2022 13:48:28	00:25:27.071	45.000
06/15/2022 13:48:29	00:25:27.173	45.000
06/15/2022 13:48:29	00:25:27.275	45.000
06/15/2022 13:48:29	00:25:27.377	45.000
06/15/2022 13:48:29	00:25:27.479	45.000
06/15/2022 13:48:29	00:25:27.580	45.000
06/15/2022 13:48:29	00:25:27.682	45.000
06/15/2022 13:48:29	00:25:27.783	45.000
06/15/2022 13:48:29	00:25:27.883	45.000
06/15/2022 13:48:29	00:25:27.983	45.000
06/15/2022 13:48:29	00:25:28.083	45.000
06/15/2022 13:48:30	00:25:28.185	45.000
06/15/2022 13:48:30	00:25:28.287	45.000
06/15/2022 13:48:30	00:25:28.389	45.000
06/15/2022 13:48:30	00:25:28.491	45.000
06/15/2022 13:48:30	00:25:28.593	45.000
06/15/2022 13:48:30	00:25:28.695	45.000
06/15/2022 13:48:30	00:25:28.801	45.000
06/15/2022 13:48:30	00:25:28.903	45.000
06/15/2022 13:48:30	00:25:29.004	45.000
06/15/2022 13:48:30	00:25:29.106	45.000
06/15/2022 13:48:31	00:25:29.207	45.000
06/15/2022 13:48:31	00:25:29.307	45.000
06/15/2022 13:48:31	00:25:29.407	45.000
06/15/2022 13:48:31	00:25:29.509	45.000
06/15/2022 13:48:31	00:25:29.611	45.000
06/15/2022 13:48:31	00:25:29.713	45.000
06/15/2022 13:48:31	00:25:29.815	45.000
06/15/2022 13:48:31	00:25:29.917	45.000
06/15/2022 13:48:31	00:25:30.019	45.000
06/15/2022 13:48:31	00:25:30.121	45.000
06/15/2022 13:48:32	00:25:30.223	45.000
06/15/2022 13:48:32	00:25:30.325	45.000
06/15/2022 13:48:32	00:25:30.426	45.000
06/15/2022 13:48:32	00:25:30.526	45.000
06/15/2022 13:48:32	00:25:30.627	45.000
06/15/2022 13:48:32	00:25:30.727	45.000
06/15/2022 13:48:32	00:25:30.827	45.000
06/15/2022 13:48:32	00:25:30.927	45.000
06/15/2022 13:48:32	00:25:31.029	45.000
06/15/2022 13:48:32	00:25:31.131	45.000
06/15/2022 13:48:33	00:25:31.233	45.000
06/15/2022 13:48:33	00:25:31.335	45.000
06/15/2022 13:48:33	00:25:31.437	45.000
06/15/2022 13:48:33	00:25:31.539	45.000
06/15/2022 13:48:33	00:25:31.641	45.000
06/15/2022 13:48:33	00:25:31.743	45.000
06/15/2022 13:48:33	00:25:31.844	45.000
06/15/2022 13:48:33	00:25:31.945	45.000
06/15/2022 13:48:33	00:25:32.045	45.000
06/15/2022 13:48:34	00:25:32.145	45.000
06/15/2022 13:48:34	00:25:32.245	45.000
06/15/2022 13:48:34	00:25:32.347	45.000
06/15/2022 13:48:34	00:25:32.449	45.000
06/15/2022 13:48:34	00:25:32.551	45.000
06/15/2022 13:48:34	00:25:32.653	45.000
06/15/2022 13:48:34	00:25:32.755	45.000
06/15/2022 13:48:34	00:25:32.857	45.000
06/15/2022 13:48:34	00:25:32.959	45.000
06/15/2022 13:48:34	00:25:33.061	45.000
06/15/2022 13:48:35	00:25:33.163	45.000
06/15/2022 13:48:35	00:25:33.264	45.000
06/15/2022 13:48:35	00:25:33.365	45.000
06/15/2022 13:48:35	00:25:33.465	45.000
06/15/2022 13:48:35	00:25:33.565	45.000
06/15/2022 13:48:35	00:25:33.667	45.000
06/15/2022 13:48:35	00:25:33.769	45.000
06/15/2022 13:48:35	00:25:33.871	45.000
06/15/2022 13:48:35	00:25:33.973	45.000
06/15/2022 13:48:35	00:25:34.075	45.000
06/15/2022 13:48:36	00:25:34.181	45.000
06/15/2022 13:48:36	00:25:34.283	45.000
06/15/2022 13:48:36	00:25:34.385	45.000
06/15/2022 13:48:36	00:25:34.487	45.000
06/15/2022 13:48:36	00:25:34.589	45.000
06/15/2022 13:48:36	00:25:34.690	45.000
06/15/2022 13:48:36	00:25:34.791	45.000
06/15/2022 13:48:36	00:25:34.891	45.000
06/15/2022 13:48:36	00:25:34.991	45.000
06/15/2022 13:48:36	00:25:35.093	45.000
06/15/2022 13:48:37	00:25:35.195	45.000
06/15/2022 13:48:37	00:25:35.297	45.000
06/15/2022 13:48:37	00:25:35.399	45.000
06/15/2022 13:48:37	00:25:35.501	45.000
06/15/2022 13:48:37	00:25:35.603	45.000
06/15/2022 13:48:37	00:25:35.705	45.000
06/15/2022 13:48:37	00:25:35.807	45.000
06/15/2022 13:48:37	00:25:35.909	45.000
06/15/2022 13:48:37	00:25:36.010	45.000
06/15/2022 13:48:37	00:25:36.110	45.000
06/15/2022 13:48:38	00:25:36.211	45.000
06/15/2022 13:48:38	00:25:36.311	45.000
06/15/2022 13:48:38	00:25:36.411	45.000
06/15/2022 13:48:38	00:25:36.513	45.000
06/15/2022 13:48:38	00:25:36.615	45.000
06/15/2022 13:48:38	00:25:36.717	45.000
06/15/2022 13:48:38	00:25:36.819	45.000
06/15/2022 13:48:38	00:25:36.921	45.000
06/15/2022 13:48:38	00:25:37.023	45.000
06/15/2022 13:48:38	00:25:37.125	45.000
06/15/2022 13:48:39	00:25:37.227	45.000
06/15/2022 13:48:39	00:25:37.329	45.000
06/15/2022 13:48:39	00:25:37.430	45.000
06/15/2022 13:48:39	00:25:37.530	45.000
06/15/2022 13:48:39	00:25:37.631	45.000
06/15/2022 13:48:39	00:25:37.731	45.000
06/15/2022 13:48:39	00:25:37.833	45.000
06/15/2022 13:48:39	00:25:37.935	45.000
06/15/2022 13:48:39	00:25:38.037	45.000
06/15/2022 13:48:39	00:25:38.139	45.000
06/15/2022 13:48:40	00:25:38.241	45.000
06/15/2022 13:48:40	00:25:38.343	45.000
06/15/2022 13:48:40	00:25:38.445	45.000
06/15/2022 13:48:40	00:25:38.551	45.000
06/15/2022 13:48:40	00:25:38.653	45.000
06/15/2022 13:48:40	00:25:38.755	45.000
06/15/2022 13:48:40	00:25:38.856	45.000
06/15/2022 13:48:40	00:25:38.956	45.000
06/15/2022 13:48:40	00:25:39.057	45.000
06/15/2022 13:48:40	00:25:39.157	45.000
06/15/2022 13:48:41	00:25:39.259	45.000
06/15/2022 13:48:41	00:25:39.361	45.000
06/15/2022 13:48:41	00:25:39.463	45.000
06/15/2022 13:48:41	00:25:39.565	45.000
06/15/2022 13:48:41	00:25:39.667	45.000
06/15/2022 13:48:41	00:25:39.769	45.000
06/15/2022 13:48:41	00:25:39.871	45.000
06/15/2022 13:48:41	00:25:39.973	45.000
06/15/2022 13:48:41	00:25:40.075	45.000
06/15/2022 13:48:41	00:25:40.176	45.000
06/15/2022 13:48:42	00:25:40.276	45.000
06/15/2022 13:48:42	00:25:40.376	45.000
06/15/2022 13:48:42	00:25:40.477	45.000
06/15/2022 13:48:42	00:25:40.577	45.000
06/15/2022 13:48:42	00:25:40.679	45.000
06/15/2022 13:48:42	00:25:40.781	45.000
06/15/2022 13:48:42	00:25:40.883	45.000
06/15/2022 13:48:42	00:25:40.985	45.000
06/15/2022 13:48:42	00:25:41.087	45.000
06/15/2022 13:48:42	00:25:41.189	45.000
06/15/2022 13:48:43	00:25:41.291	45.000
06/15/2022 13:48:43	00:25:41.393	45.000
06/15/2022 13:48:43	00:25:41.502	45.000
06/15/2022 13:48:43	00:25:41.602	45.000
06/15/2022 13:48:43	00:25:41.702	45.000
06/15/2022 13:48:43	00:25:41.802	45.000
06/15/2022 13:48:43	00:25:41.903	45.000
06/15/2022 13:48:43	00:25:42.005	45.000
06/15/2022 13:48:43	00:25:42.107	45.000
06/15/2022 13:48:44	00:25:42.209	45.000
06/15/2022 13:48:44	00:25:42.311	45.000
06/15/2022 13:48:44	00:25:42.413	45.000
06/15/2022 13:48:44	00:25:42.515	45.000
06/15/2022 13:48:44	00:25:42.617	45.000
06/15/2022 13:48:44	00:25:42.719	45.000
06/15/2022 13:48:44	00:25:42.821	45.000
06/15/2022 13:48:44	00:25:42.924	45.000
06/15/2022 13:48:44	00:25:43.024	45.000
06/15/2022 13:48:44	00:25:43.124	45.000
06/15/2022 13:48:45	00:25:43.225	45.000
06/15/2022 13:48:45	00:25:43.325	45.000
06/15/2022 13:48:45	00:25:43.427	45.000
06/15/2022 13:48:45	00:25:43.529	45.000
06/15/2022 13:48:45	00:25:43.631	45.000
06/15/2022 13:48:45	00:25:43.733	45.000
06/15/2022 13:48:45	00:25:43.835	45.000
06/15/2022 13:48:45	00:25:43.937	45.000
06/15/2022 13:48:45	00:25:44.039	45.000
06/15/2022 13:48:45	00:25:44.141	45.000
06/15/2022 13:48:46	00:25:44.243	45.000
06/15/2022 13:48:46	00:25:44.348	45.000
06/15/2022 13:48:46	00:25:44.448	45.000
06/15/2022 13:48:46	00:25:44.548	45.000
06/15/2022 13:48:46	00:25:44.649	45.000
06/15/2022 13:48:46	00:25:44.749	45.000
06/15/2022 13:48:46	00:25:44.851	45.000
06/15/2022 13:48:46	00:25:44.953	45.000
06/15/2022 13:48:46	00:25:45.055	45.000
06/15/2022 13:48:46	00:25:45.157	45.000
06/15/2022 13:48:47	00:25:45.259	45.000
06/15/2022 13:48:47	00:25:45.361	45.000
06/15/2022 13:48:47	00:25:45.463	45.000
06/15/2022 13:48:47	00:25:45.565	45.000
06/15/2022 13:48:47	00:25:45.666	45.000
06/15/2022 13:48:47	00:25:45.766	45.000
06/15/2022 13:48:47	00:25:45.866	45.000
06/15/2022 13:48:47	00:25:45.966	45.000
06/15/2022 13:48:47	00:25:46.067	45.000
06/15/2022 13:48:47	00:25:46.169	45.000
06/15/2022 13:48:48	00:25:46.271	45.000
06/15/2022 13:48:48	00:25:46.373	45.000
06/15/2022 13:48:48	00:25:46.475	45.000
06/15/2022 13:48:48	00:25:46.577	45.000
06/15/2022 13:48:48	00:25:46.679	45.000
06/15/2022 13:48:48	00:25:46.781	45.000
06/15/2022 13:48:48	00:25:46.883	45.000
06/15/2022 13:48:48	00:25:46.985	45.000
06/15/2022 13:48:48	00:25:47.086	45.000
06/15/2022 13:48:48	00:25:47.186	45.000
06/15/2022 13:48:49	00:25:47.286	45.000
06/15/2022 13:48:49	00:25:47.386	45.000
06/15/2022 13:48:49	00:25:47.487	45.000
06/15/2022 13:48:49	00:25:47.589	45.000
06/15/2022 13:48:49	00:25:47.693	45.000
06/15/2022 13:48:49	00:25:47.795	45.000
06/15/2022 13:48:49	00:25:47.897	45.000
06/15/2022 13:48:49	00:25:47.999	45.000
06/15/2022 13:48:49	00:25:48.101	45.000
06/15/2022 13:48:49	00:25:48.203	45.000
06/15/2022 13:48:50	00:25:48.305	45.000
06/15/2022 13:48:50	00:25:48.406	45.000
06/15/2022 13:48:50	00:25:48.506	45.000
06/15/2022 13:48:50	00:25:48.606	45.000
06/15/2022 13:48:50	00:25:48.706	45.000
06/15/2022 13:48:50	00:25:48.813	45.000
06/15/2022 13:48:50	00:25:48.915	45.000
06/15/2022 13:48:50	00:25:49.018	45.000
06/15/2022 13:48:50	00:25:49.119	45.000
06/15/2022 13:48:50	00:25:49.221	45.000
06/15/2022 13:48:51	00:25:49.323	45.000
06/15/2022 13:48:51	00:25:49.425	45.000
06/15/2022 13:48:51	00:25:49.527	45.000
06/15/2022 13:48:51	00:25:49.629	45.000
06/15/2022 13:48:51	00:25:49.731	45.000
06/15/2022 13:48:51	00:25:49.833	45.000
06/15/2022 13:48:51	00:25:49.935	45.000
06/15/2022 13:48:51	00:25:50.036	45.000
06/15/2022 13:48:51	00:25:50.136	45.000
06/15/2022 13:48:51	00:25:50.236	45.000
06/15/2022 13:48:52	00:25:50.339	45.000
06/15/2022 13:48:52	00:25:50.441	45.000
06/15/2022 13:48:52	00:25:50.543	45.000
06/15/2022 13:48:52	00:25:50.645	45.000
06/15/2022 13:48:52	00:25:50.747	45.000
06/15/2022 13:48:52	00:25:50.849	45.000
06/15/2022 13:48:52	00:25:50.951	45.000
06/15/2022 13:48:52	00:25:51.053	45.000
06/15/2022 13:48:52	00:25:51.155	45.000
06/15/2022 13:48:52	00:25:51.257	45.000
06/15/2022 13:48:53	00:25:51.358	45.000
06/15/2022 13:48:53	00:25:51.458	45.000
06/15/2022 13:48:53	00:25:51.558	45.000
06/15/2022 13:48:53	00:25:51.658	45.000
06/15/2022 13:48:53	00:25:51.761	45.000
06/15/2022 13:48:53	00:25:51.863	45.000
06/15/2022 13:48:53	00:25:51.965	45.000
06/15/2022 13:48:53	00:25:52.067	45.000
06/15/2022 13:48:53	00:25:52.169	45.000
06/15/2022 13:48:54	00:25:52.271	45.000
06/15/2022 13:48:54	00:25:52.373	45.000
06/15/2022 13:48:54	00:25:52.475	45.000
06/15/2022 13:48:54	00:25:52.577	45.000
06/15/2022 13:48:54	00:25:52.678	45.000
06/15/2022 13:48:54	00:25:52.778	45.000
06/15/2022 13:48:54	00:25:52.878	45.000
06/15/2022 13:48:54	00:25:52.978	45.000
06/15/2022 13:48:54	00:25:53.078	45.000
06/15/2022 13:48:54	00:25:53.181	45.000
06/15/2022 13:48:55	00:25:53.283	45.000
06/15/2022 13:48:55	00:25:53.385	45.000
06/15/2022 13:48:55	00:25:53.487	45.000
06/15/2022 13:48:55	00:25:53.589	45.000
06/15/2022 13:48:55	00:25:53.691	45.000
