Local Date/Time	Relative Time	valve-t:angle [degrees]
06/15/2022 13:34:11	00:11:10.063	120.000
06/15/2022 13:34:12	00:11:11.072	120.000
06/15/2022 13:34:13	00:11:12.072	120.000
06/15/2022 13:34:14	00:11:13.072	120.000
06/15/2022 13:34:15	00:11:14.082	120.000
06/15/2022 13:34:16	00:11:15.094	120.000
06/15/2022 13:34:17	00:11:16.107	120.000
06/15/2022 13:34:18	00:11:17.106	120.000
06/15/2022 13:34:19	00:11:18.111	120.000
06/15/2022 13:34:20	00:11:19.110	120.000
06/15/2022 13:34:21	00:11:20.112	120.000
06/15/2022 13:34:22	00:11:21.120	120.000
06/15/2022 13:34:23	00:11:22.121	120.000
06/15/2022 13:34:24	00:11:23.121	120.000
06/15/2022 13:34:25	00:11:24.135	120.000
06/15/2022 13:34:26	00:11:25.136	120.000
06/15/2022 13:34:27	00:11:26.139	120.000
06/15/2022 13:34:28	00:11:27.145	120.000
06/15/2022 13:34:29	00:11:28.145	120.000
06/15/2022 13:34:30	00:11:29.156	120.000
06/15/2022 13:34:31	00:11:30.160	120.000
06/15/2022 13:34:32	00:11:31.171	120.000
06/15/2022 13:34:33	00:11:32.168	120.000
06/15/2022 13:34:34	00:11:33.169	120.000
06/15/2022 13:34:35	00:11:34.169	120.000
06/15/2022 13:34:36	00:11:35.171	120.000
06/15/2022 13:34:37	00:11:36.184	120.000
06/15/2022 13:34:38	00:11:37.182	120.000
06/15/2022 13:34:39	00:11:38.183	120.000
06/15/2022 13:34:40	00:11:39.183	120.000
06/15/2022 13:34:41	00:11:40.198	120.000
06/15/2022 13:34:42	00:11:41.198	120.000
06/15/2022 13:34:43	00:11:42.205	120.000
06/15/2022 13:34:44	00:11:43.215	120.000
06/15/2022 13:34:45	00:11:44.215	120.000
06/15/2022 13:34:46	00:11:45.223	120.000
06/15/2022 13:34:47	00:11:46.234	120.000
06/15/2022 13:34:48	00:11:47.244	120.000
06/15/2022 13:34:49	00:11:48.245	120.000
06/15/2022 13:34:50	00:11:49.254	120.000
06/15/2022 13:34:51	00:11:50.263	120.000
06/15/2022 13:34:52	00:11:51.271	120.000
06/15/2022 13:34:53	00:11:52.280	120.000
06/15/2022 13:34:54	00:11:53.281	120.000
06/15/2022 13:34:55	00:11:54.285	120.000
06/15/2022 13:34:56	00:11:55.294	120.000
06/15/2022 13:34:57	00:11:56.294	120.000
06/15/2022 13:34:58	00:11:57.293	120.000
06/15/2022 13:34:59	00:11:58.307	120.000
06/15/2022 13:35:00	00:11:59.312	120.000
06/15/2022 13:35:01	00:12:00.330	120.000
06/15/2022 13:35:02	00:12:01.341	120.000
06/15/2022 13:35:03	00:12:02.341	120.000
06/15/2022 13:35:04	00:12:03.346	120.000
06/15/2022 13:35:05	00:12:04.357	120.000
06/15/2022 13:35:06	00:12:05.357	120.000
06/15/2022 13:35:07	00:12:06.370	120.000
06/15/2022 13:35:08	00:12:07.369	120.000
06/15/2022 13:35:09	00:12:08.375	120.000
06/15/2022 13:35:10	00:12:09.388	120.000
06/15/2022 13:35:11	00:12:10.386	120.000
06/15/2022 13:35:12	00:12:11.387	120.000
06/15/2022 13:35:13	00:12:12.387	120.000
06/15/2022 13:35:14	00:12:13.389	120.000
06/15/2022 13:35:15	00:12:14.402	120.000
06/15/2022 13:35:16	00:12:15.403	120.000
06/15/2022 13:35:17	00:12:16.416	120.000
06/15/2022 13:35:18	00:12:17.418	120.000
06/15/2022 13:35:19	00:12:18.423	120.000
06/15/2022 13:35:20	00:12:19.433	120.000
06/15/2022 13:35:21	00:12:20.438	120.000
06/15/2022 13:35:22	00:12:21.439	120.000
06/15/2022 13:35:23	00:12:22.447	120.000
06/15/2022 13:35:24	00:12:23.453	120.000
06/15/2022 13:35:25	00:12:24.461	120.000
06/15/2022 13:35:26	00:12:25.470	120.000
06/15/2022 13:35:27	00:12:26.472	120.000
06/15/2022 13:35:28	00:12:27.479	120.000
06/15/2022 13:35:29	00:12:28.485	120.000
06/15/2022 13:35:30	00:12:29.482	120.000
06/15/2022 13:35:31	00:12:30.493	120.000
06/15/2022 13:35:32	00:12:31.488	120.000
06/15/2022 13:35:33	00:12:32.497	120.000
06/15/2022 13:35:34	00:12:33.509	120.000
06/15/2022 13:35:35	00:12:34.510	120.000
06/15/2022 13:35:36	00:12:35.511	120.000
06/15/2022 13:35:37	00:12:36.511	120.000
06/15/2022 13:35:38	00:12:37.523	120.000
06/15/2022 13:35:39	00:12:38.531	120.000
06/15/2022 13:35:40	00:12:39.537	120.000
06/15/2022 13:35:41	00:12:40.540	120.000
06/15/2022 13:35:42	00:12:41.542	120.000
06/15/2022 13:35:43	00:12:42.543	120.000
06/15/2022 13:35:44	00:12:43.548	120.000
06/15/2022 13:35:45	00:12:44.550	120.000
06/15/2022 13:35:46	00:12:45.551	120.000
06/15/2022 13:35:47	00:12:46.558	120.000
06/15/2022 13:35:48	00:12:47.566	120.000
06/15/2022 13:35:49	00:12:48.566	120.000
06/15/2022 13:35:50	00:12:49.577	120.000
06/15/2022 13:35:51	00:12:50.590	120.000
06/15/2022 13:35:52	00:12:51.591	120.000
06/15/2022 13:35:53	00:12:52.593	120.000
06/15/2022 13:35:54	00:12:53.609	120.000
06/15/2022 13:35:55	00:12:54.621	120.000
06/15/2022 13:35:56	00:12:55.629	120.000
06/15/2022 13:35:57	00:12:56.635	120.000
06/15/2022 13:35:58	00:12:57.638	120.000
06/15/2022 13:35:59	00:12:58.645	120.000
06/15/2022 13:36:00	00:12:59.645	120.000
06/15/2022 13:36:01	00:13:00.652	120.000
06/15/2022 13:36:02	00:13:01.658	120.000
06/15/2022 13:36:03	00:13:02.667	120.000
06/15/2022 13:36:04	00:13:03.676	120.000
06/15/2022 13:36:05	00:13:04.683	120.000
06/15/2022 13:36:06	00:13:05.687	120.000
06/15/2022 13:36:07	00:13:06.683	120.000
06/15/2022 13:36:08	00:13:07.698	120.000
06/15/2022 13:36:09	00:13:08.714	120.000
06/15/2022 13:36:10	00:13:09.714	120.000
06/15/2022 13:36:11	00:13:10.717	120.000
06/15/2022 13:36:12	00:13:11.719	120.000
06/15/2022 13:36:13	00:13:12.734	120.000
06/15/2022 13:36:14	00:13:13.745	120.000
06/15/2022 13:36:15	00:13:14.746	120.000
06/15/2022 13:36:16	00:13:15.754	120.000
06/15/2022 13:36:17	00:13:16.762	120.000
06/15/2022 13:36:18	00:13:17.769	120.000
06/15/2022 13:36:19	00:13:18.783	120.000
06/15/2022 13:36:20	00:13:19.783	120.000
06/15/2022 13:36:21	00:13:20.792	120.000
06/15/2022 13:36:22	00:13:21.800	120.000
06/15/2022 13:36:23	00:13:22.801	120.000
06/15/2022 13:36:24	00:13:23.809	120.000
06/15/2022 13:36:25	00:13:24.813	120.000
06/15/2022 13:36:26	00:13:25.824	120.000
06/15/2022 13:36:27	00:13:26.824	120.000
06/15/2022 13:36:28	00:13:27.840	120.000
06/15/2022 13:36:29	00:13:28.853	120.000
06/15/2022 13:36:30	00:13:29.855	120.000
06/15/2022 13:36:31	00:13:30.854	120.000
06/15/2022 13:36:32	00:13:31.862	120.000
06/15/2022 13:36:33	00:13:32.870	120.000
06/15/2022 13:36:34	00:13:33.884	120.000
06/15/2022 13:36:35	00:13:34.893	120.000
06/15/2022 13:36:36	00:13:35.893	120.000
06/15/2022 13:36:37	00:13:36.901	120.000
06/15/2022 13:36:39	00:13:37.917	120.000
06/15/2022 13:36:40	00:13:38.917	120.000
06/15/2022 13:36:41	00:13:39.934	120.000
06/15/2022 13:36:42	00:13:40.932	120.000
06/15/2022 13:36:43	00:13:41.933	120.000
06/15/2022 13:36:44	00:13:42.936	120.000
06/15/2022 13:36:45	00:13:43.933	120.000
06/15/2022 13:36:46	00:13:44.947	120.000
06/15/2022 13:36:47	00:13:45.948	120.000
06/15/2022 13:36:48	00:13:46.949	120.000
06/15/2022 13:36:49	00:13:47.950	120.000
06/15/2022 13:36:50	00:13:48.957	120.000
06/15/2022 13:36:51	00:13:49.955	120.000
06/15/2022 13:36:52	00:13:50.954	120.000
06/15/2022 13:36:53	00:13:51.956	120.000
06/15/2022 13:36:54	00:13:52.956	120.000
06/15/2022 13:36:55	00:13:53.964	120.000
06/15/2022 13:36:56	00:13:54.971	120.000
06/15/2022 13:36:57	00:13:55.972	120.000
06/15/2022 13:36:58	00:13:56.983	120.000
06/15/2022 13:36:59	00:13:57.994	120.000
06/15/2022 13:37:00	00:13:59.001	120.000
06/15/2022 13:37:01	00:14:00.011	120.000
06/15/2022 13:37:02	00:14:01.013	120.000
06/15/2022 13:37:03	00:14:02.019	120.000
06/15/2022 13:37:04	00:14:03.029	120.000
06/15/2022 13:37:05	00:14:04.036	120.000
06/15/2022 13:37:06	00:14:05.044	120.000
06/15/2022 13:37:07	00:14:06.048	120.000
06/15/2022 13:37:08	00:14:07.063	120.000
06/15/2022 13:37:09	00:14:08.075	120.000
06/15/2022 13:37:10	00:14:09.075	120.000
06/15/2022 13:37:11	00:14:10.076	120.000
06/15/2022 13:37:12	00:14:11.077	120.000
06/15/2022 13:37:13	00:14:12.080	120.000
06/15/2022 13:37:14	00:14:13.081	120.000
06/15/2022 13:37:15	00:14:14.083	120.000
06/15/2022 13:37:16	00:14:15.085	120.000
06/15/2022 13:37:17	00:14:16.091	120.000
06/15/2022 13:37:18	00:14:17.094	120.000
06/15/2022 13:37:19	00:14:18.104	120.000
06/15/2022 13:37:20	00:14:19.105	120.000
06/15/2022 13:37:21	00:14:20.118	120.000
06/15/2022 13:37:22	00:14:21.120	120.000
06/15/2022 13:37:23	00:14:22.124	120.000
06/15/2022 13:37:24	00:14:23.124	120.000
06/15/2022 13:37:25	00:14:24.127	120.000
06/15/2022 13:37:26	00:14:25.137	120.000
06/15/2022 13:37:27	00:14:26.137	120.000
06/15/2022 13:37:28	00:14:27.140	120.000
06/15/2022 13:37:29	00:14:28.141	120.000
06/15/2022 13:37:30	00:14:29.140	120.000
06/15/2022 13:37:31	00:14:30.142	120.000
06/15/2022 13:37:32	00:14:31.141	120.000
06/15/2022 13:37:33	00:14:32.142	120.000
06/15/2022 13:37:34	00:14:33.143	120.000
06/15/2022 13:37:35	00:14:34.152	120.000
06/15/2022 13:37:36	00:14:35.154	120.000
06/15/2022 13:37:37	00:14:36.169	120.000
06/15/2022 13:37:38	00:14:37.176	120.000
06/15/2022 13:37:39	00:14:38.187	120.000
06/15/2022 13:37:40	00:14:39.185	120.000
06/15/2022 13:37:41	00:14:40.197	120.000
06/15/2022 13:37:42	00:14:41.198	120.000
06/15/2022 13:37:43	00:14:42.210	120.000
