Local Date/Time	Relative Time	valve-b:angle [degrees]
06/15/2022 13:48:36	00:25:34.177	240.000
06/15/2022 13:48:36	00:25:34.283	240.000
06/15/2022 13:48:36	00:25:34.385	240.000
06/15/2022 13:48:36	00:25:34.486	240.000
06/15/2022 13:48:36	00:25:34.588	240.000
06/15/2022 13:48:36	00:25:34.690	240.000
06/15/2022 13:48:36	00:25:34.791	240.000
06/15/2022 13:48:36	00:25:34.891	240.000
06/15/2022 13:48:36	00:25:34.991	240.000
06/15/2022 13:48:36	00:25:35.093	240.000
06/15/2022 13:48:37	00:25:35.195	240.000
06/15/2022 13:48:37	00:25:35.297	240.000
06/15/2022 13:48:37	00:25:35.399	240.000
06/15/2022 13:48:37	00:25:35.501	240.000
06/15/2022 13:48:37	00:25:35.603	240.000
06/15/2022 13:48:37	00:25:35.705	240.000
06/15/2022 13:48:37	00:25:35.807	240.000
06/15/2022 13:48:37	00:25:35.908	240.000
06/15/2022 13:48:37	00:25:36.010	240.000
06/15/2022 13:48:37	00:25:36.110	240.000
06/15/2022 13:48:38	00:25:36.211	240.000
06/15/2022 13:48:38	00:25:36.311	240.000
06/15/2022 13:48:38	00:25:36.411	240.000
06/15/2022 13:48:38	00:25:36.513	240.000
06/15/2022 13:48:38	00:25:36.615	240.000
06/15/2022 13:48:38	00:25:36.717	240.000
06/15/2022 13:48:38	00:25:36.819	240.000
06/15/2022 13:48:38	00:25:36.921	240.000
06/15/2022 13:48:38	00:25:37.023	240.000
06/15/2022 13:48:38	00:25:37.125	240.000
06/15/2022 13:48:39	00:25:37.227	240.000
06/15/2022 13:48:39	00:25:37.328	240.000
06/15/2022 13:48:39	00:25:37.430	240.000
06/15/2022 13:48:39	00:25:37.530	240.000
06/15/2022 13:48:39	00:25:37.631	240.000
06/15/2022 13:48:39	00:25:37.731	240.000
06/15/2022 13:48:39	00:25:37.833	240.000
06/15/2022 13:48:39	00:25:37.935	240.000
06/15/2022 13:48:39	00:25:38.037	240.000
06/15/2022 13:48:39	00:25:38.139	240.000
06/15/2022 13:48:40	00:25:38.241	240.000
06/15/2022 13:48:40	00:25:38.343	240.000
06/15/2022 13:48:40	00:25:38.445	240.000
06/15/2022 13:48:40	00:25:38.551	240.000
06/15/2022 13:48:40	00:25:38.652	240.000
06/15/2022 13:48:40	00:25:38.754	240.000
06/15/2022 13:48:40	00:25:38.856	240.000
06/15/2022 13:48:40	00:25:38.956	240.000
06/15/2022 13:48:40	00:25:39.057	240.000
06/15/2022 13:48:40	00:25:39.157	240.000
06/15/2022 13:48:41	00:25:39.259	240.000
06/15/2022 13:48:41	00:25:39.361	240.000
06/15/2022 13:48:41	00:25:39.463	240.000
06/15/2022 13:48:41	00:25:39.565	240.000
06/15/2022 13:48:41	00:25:39.667	240.000
06/15/2022 13:48:41	00:25:39.769	240.000
06/15/2022 13:48:41	00:25:39.871	240.000
06/15/2022 13:48:41	00:25:39.973	240.000
06/15/2022 13:48:41	00:25:40.075	240.000
06/15/2022 13:48:41	00:25:40.176	240.000
06/15/2022 13:48:42	00:25:40.276	240.000
06/15/2022 13:48:42	00:25:40.376	240.000
06/15/2022 13:48:42	00:25:40.477	240.000
06/15/2022 13:48:42	00:25:40.577	240.000
06/15/2022 13:48:42	00:25:40.679	240.000
06/15/2022 13:48:42	00:25:40.781	240.000
06/15/2022 13:48:42	00:25:40.883	240.000
06/15/2022 13:48:42	00:25:40.985	240.000
06/15/2022 13:48:42	00:25:41.087	240.000
06/15/2022 13:48:42	00:25:41.189	240.000
06/15/2022 13:48:43	00:25:41.291	240.000
06/15/2022 13:48:43	00:25:41.393	240.000
06/15/2022 13:48:43	00:25:41.502	240.000
06/15/2022 13:48:43	00:25:41.602	240.000
06/15/2022 13:48:43	00:25:41.702	240.000
06/15/2022 13:48:43	00:25:41.802	240.000
06/15/2022 13:48:43	00:25:41.903	240.000
06/15/2022 13:48:43	00:25:42.005	240.000
06/15/2022 13:48:43	00:25:42.107	240.000
06/15/2022 13:48:44	00:25:42.209	240.000
06/15/2022 13:48:44	00:25:42.311	240.000
06/15/2022 13:48:44	00:25:42.413	240.000
06/15/2022 13:48:44	00:25:42.515	240.000
06/15/2022 13:48:44	00:25:42.617	240.000
06/15/2022 13:48:44	00:25:42.719	240.000
06/15/2022 13:48:44	00:25:42.820	240.000
06/15/2022 13:48:44	00:25:42.924	240.000
06/15/2022 13:48:44	00:25:43.024	240.000
06/15/2022 13:48:44	00:25:43.124	240.000
06/15/2022 13:48:45	00:25:43.225	240.000
06/15/2022 13:48:45	00:25:43.325	240.000
06/15/2022 13:48:45	00:25:43.427	240.000
06/15/2022 13:48:45	00:25:43.529	240.000
06/15/2022 13:48:45	00:25:43.631	240.000
06/15/2022 13:48:45	00:25:43.733	240.000
06/15/2022 13:48:45	00:25:43.835	240.000
06/15/2022 13:48:45	00:25:43.937	240.000
06/15/2022 13:48:45	00:25:44.039	240.000
06/15/2022 13:48:45	00:25:44.141	240.000
06/15/2022 13:48:46	00:25:44.243	240.000
06/15/2022 13:48:46	00:25:44.348	240.000
06/15/2022 13:48:46	00:25:44.448	240.000
06/15/2022 13:48:46	00:25:44.548	240.000
06/15/2022 13:48:46	00:25:44.649	240.000
06/15/2022 13:48:46	00:25:44.749	240.000
06/15/2022 13:48:46	00:25:44.851	240.000
06/15/2022 13:48:46	00:25:44.953	240.000
06/15/2022 13:48:46	00:25:45.055	240.000
06/15/2022 13:48:46	00:25:45.157	240.000
06/15/2022 13:48:47	00:25:45.259	240.000
06/15/2022 13:48:47	00:25:45.361	240.000
06/15/2022 13:48:47	00:25:45.463	240.000
06/15/2022 13:48:47	00:25:45.564	240.000
06/15/2022 13:48:47	00:25:45.666	240.000
06/15/2022 13:48:47	00:25:45.766	240.000
06/15/2022 13:48:47	00:25:45.866	240.000
06/15/2022 13:48:47	00:25:45.966	240.000
06/15/2022 13:48:47	00:25:46.067	240.000
06/15/2022 13:48:47	00:25:46.169	240.000
06/15/2022 13:48:48	00:25:46.271	240.000
06/15/2022 13:48:48	00:25:46.373	240.000
06/15/2022 13:48:48	00:25:46.475	240.000
06/15/2022 13:48:48	00:25:46.577	240.000
06/15/2022 13:48:48	00:25:46.679	240.000
06/15/2022 13:48:48	00:25:46.781	240.000
06/15/2022 13:48:48	00:25:46.883	240.000
06/15/2022 13:48:48	00:25:46.984	240.000
06/15/2022 13:48:48	00:25:47.086	240.000
06/15/2022 13:48:48	00:25:47.186	240.000
06/15/2022 13:48:49	00:25:47.286	240.000
06/15/2022 13:48:49	00:25:47.386	240.000
06/15/2022 13:48:49	00:25:47.487	240.000
06/15/2022 13:48:49	00:25:47.589	240.000
06/15/2022 13:48:49	00:25:47.692	240.000
06/15/2022 13:48:49	00:25:47.795	240.000
06/15/2022 13:48:49	00:25:47.897	240.000
06/15/2022 13:48:49	00:25:47.999	240.000
06/15/2022 13:48:49	00:25:48.101	240.000
06/15/2022 13:48:49	00:25:48.203	240.000
06/15/2022 13:48:50	00:25:48.305	240.000
06/15/2022 13:48:50	00:25:48.406	240.000
06/15/2022 13:48:50	00:25:48.506	240.000
06/15/2022 13:48:50	00:25:48.606	240.000
06/15/2022 13:48:50	00:25:48.706	240.000
06/15/2022 13:48:50	00:25:48.813	240.000
06/15/2022 13:48:50	00:25:48.915	240.000
06/15/2022 13:48:50	00:25:49.017	240.000
06/15/2022 13:48:50	00:25:49.119	240.000
06/15/2022 13:48:50	00:25:49.221	240.000
06/15/2022 13:48:51	00:25:49.323	240.000
06/15/2022 13:48:51	00:25:49.425	240.000
06/15/2022 13:48:51	00:25:49.527	240.000
06/15/2022 13:48:51	00:25:49.629	240.000
06/15/2022 13:48:51	00:25:49.731	240.000
06/15/2022 13:48:51	00:25:49.832	240.000
06/15/2022 13:48:51	00:25:49.935	240.000
06/15/2022 13:48:51	00:25:50.036	240.000
06/15/2022 13:48:51	00:25:50.136	240.000
06/15/2022 13:48:51	00:25:50.236	240.000
06/15/2022 13:48:52	00:25:50.339	240.000
06/15/2022 13:48:52	00:25:50.441	240.000
06/15/2022 13:48:52	00:25:50.543	240.000
06/15/2022 13:48:52	00:25:50.645	240.000
06/15/2022 13:48:52	00:25:50.747	240.000
06/15/2022 13:48:52	00:25:50.849	240.000
06/15/2022 13:48:52	00:25:50.951	240.000
06/15/2022 13:48:52	00:25:51.053	240.000
06/15/2022 13:48:52	00:25:51.155	240.000
06/15/2022 13:48:52	00:25:51.256	240.000
06/15/2022 13:48:53	00:25:51.358	240.000
06/15/2022 13:48:53	00:25:51.458	240.000
06/15/2022 13:48:53	00:25:51.558	240.000
06/15/2022 13:48:53	00:25:51.658	240.000
06/15/2022 13:48:53	00:25:51.761	240.000
06/15/2022 13:48:53	00:25:51.863	240.000
06/15/2022 13:48:53	00:25:51.965	240.000
06/15/2022 13:48:53	00:25:52.067	240.000
06/15/2022 13:48:53	00:25:52.169	240.000
06/15/2022 13:48:54	00:25:52.271	240.000
06/15/2022 13:48:54	00:25:52.373	240.000
06/15/2022 13:48:54	00:25:52.474	240.000
06/15/2022 13:48:54	00:25:52.577	240.000
06/15/2022 13:48:54	00:25:52.678	240.000
06/15/2022 13:48:54	00:25:52.778	240.000
06/15/2022 13:48:54	00:25:52.878	240.000
06/15/2022 13:48:54	00:25:52.978	240.000
06/15/2022 13:48:54	00:25:53.078	240.000
06/15/2022 13:48:54	00:25:53.181	240.000
06/15/2022 13:48:55	00:25:53.283	240.000
06/15/2022 13:48:55	00:25:53.385	240.000
06/15/2022 13:48:55	00:25:53.487	240.000
06/15/2022 13:48:55	00:25:53.589	240.000
06/15/2022 13:48:55	00:25:53.691	240.000
06/15/2022 13:48:55	00:25:53.793	240.000
06/15/2022 13:48:55	00:25:53.894	240.000
06/15/2022 13:48:55	00:25:53.997	240.000
06/15/2022 13:48:55	00:25:54.098	240.000
06/15/2022 13:48:55	00:25:54.198	240.000
06/15/2022 13:48:56	00:25:54.298	240.000
06/15/2022 13:48:56	00:25:54.398	240.000
06/15/2022 13:48:56	00:25:54.499	240.000
06/15/2022 13:48:56	00:25:54.601	240.000
06/15/2022 13:48:56	00:25:54.717	240.000
06/15/2022 13:48:56	00:25:54.819	240.000
06/15/2022 13:48:56	00:25:54.921	240.000
06/15/2022 13:48:56	00:25:55.023	240.000
06/15/2022 13:48:56	00:25:55.125	240.000
06/15/2022 13:48:56	00:25:55.227	240.000
06/15/2022 13:48:57	00:25:55.329	240.000
06/15/2022 13:48:57	00:25:55.430	240.000
06/15/2022 13:48:57	00:25:55.532	240.000
06/15/2022 13:48:57	00:25:55.632	240.000
06/15/2022 13:48:57	00:25:55.732	240.000
06/15/2022 13:48:57	00:25:55.834	240.000
06/15/2022 13:48:57	00:25:55.937	240.000
06/15/2022 13:48:57	00:25:56.039	240.000
06/15/2022 13:48:57	00:25:56.141	240.000
06/15/2022 13:48:57	00:25:56.245	240.000
06/15/2022 13:48:58	00:25:56.347	240.000
06/15/2022 13:48:58	00:25:56.451	240.000
06/15/2022 13:48:58	00:25:56.553	240.000
06/15/2022 13:48:58	00:25:56.655	240.000
06/15/2022 13:48:58	00:25:56.756	240.000
06/15/2022 13:48:58	00:25:56.858	240.000
06/15/2022 13:48:58	00:25:56.960	240.000
06/15/2022 13:48:58	00:25:57.060	240.000
06/15/2022 13:48:58	00:25:57.160	240.000
06/15/2022 13:48:58	00:25:57.262	240.000
06/15/2022 13:48:59	00:25:57.365	240.000
06/15/2022 13:48:59	00:25:57.467	240.000
06/15/2022 13:48:59	00:25:57.569	240.000
06/15/2022 13:48:59	00:25:57.671	240.000
06/15/2022 13:48:59	00:25:57.773	240.000
06/15/2022 13:48:59	00:25:57.875	240.000
06/15/2022 13:48:59	00:25:57.977	240.000
06/15/2022 13:48:59	00:25:58.078	240.000
06/15/2022 13:48:59	00:25:58.181	240.000
06/15/2022 13:48:59	00:25:58.282	240.000
06/15/2022 13:49:00	00:25:58.382	240.000
06/15/2022 13:49:00	00:25:58.482	240.000
06/15/2022 13:49:00	00:25:58.584	240.000
06/15/2022 13:49:00	00:25:58.686	240.000
06/15/2022 13:49:00	00:25:58.789	240.000
06/15/2022 13:49:00	00:25:58.891	240.000
06/15/2022 13:49:00	00:25:58.993	240.000
06/15/2022 13:49:00	00:25:59.095	240.000
06/15/2022 13:49:00	00:25:59.197	240.000
06/15/2022 13:49:00	00:25:59.299	240.000
06/15/2022 13:49:01	00:25:59.401	240.000
06/15/2022 13:49:01	00:25:59.502	240.000
06/15/2022 13:49:01	00:25:59.604	240.000
06/15/2022 13:49:01	00:25:59.704	240.000
06/15/2022 13:49:01	00:25:59.804	240.000
06/15/2022 13:49:01	00:25:59.904	240.000
06/15/2022 13:49:01	00:26:00.006	240.000
06/15/2022 13:49:01	00:26:00.108	240.000
06/15/2022 13:49:01	00:26:00.211	240.000
06/15/2022 13:49:01	00:26:00.313	240.000
06/15/2022 13:49:02	00:26:00.415	240.000
06/15/2022 13:49:02	00:26:00.517	240.000
06/15/2022 13:49:02	00:26:00.619	240.000
06/15/2022 13:49:02	00:26:00.721	240.000
06/15/2022 13:49:02	00:26:00.823	240.000
06/15/2022 13:49:02	00:26:00.925	240.000
06/15/2022 13:49:02	00:26:01.026	240.000
06/15/2022 13:49:02	00:26:01.126	240.000
06/15/2022 13:49:02	00:26:01.226	240.000
06/15/2022 13:49:02	00:26:01.326	240.000
06/15/2022 13:49:03	00:26:01.428	240.000
06/15/2022 13:49:03	00:26:01.528	240.000
06/15/2022 13:49:03	00:26:01.631	240.000
06/15/2022 13:49:03	00:26:01.733	240.000
06/15/2022 13:49:03	00:26:01.835	240.000
06/15/2022 13:49:03	00:26:01.937	240.000
06/15/2022 13:49:03	00:26:02.039	240.000
06/15/2022 13:49:03	00:26:02.141	240.000
06/15/2022 13:49:03	00:26:02.243	240.000
06/15/2022 13:49:04	00:26:02.344	240.000
06/15/2022 13:49:04	00:26:02.444	240.000
06/15/2022 13:49:04	00:26:02.546	240.000
06/15/2022 13:49:04	00:26:02.646	240.000
06/15/2022 13:49:04	00:26:02.748	240.000
06/15/2022 13:49:04	00:26:02.848	240.000
06/15/2022 13:49:04	00:26:02.951	240.000
06/15/2022 13:49:04	00:26:03.053	240.000
06/15/2022 13:49:04	00:26:03.155	240.000
06/15/2022 13:49:04	00:26:03.257	240.000
06/15/2022 13:49:05	00:26:03.359	240.000
06/15/2022 13:49:05	00:26:03.461	240.000
06/15/2022 13:49:05	00:26:03.562	240.000
06/15/2022 13:49:05	00:26:03.664	240.000
06/15/2022 13:49:05	00:26:03.766	240.000
06/15/2022 13:49:05	00:26:03.866	240.000
06/15/2022 13:49:05	00:26:03.966	240.000
06/15/2022 13:49:05	00:26:04.067	240.000
06/15/2022 13:49:05	00:26:04.169	240.000
06/15/2022 13:49:05	00:26:04.270	240.000
06/15/2022 13:49:06	00:26:04.373	240.000
06/15/2022 13:49:06	00:26:04.475	240.000
06/15/2022 13:49:06	00:26:04.577	240.000
06/15/2022 13:49:06	00:26:04.679	240.000
06/15/2022 13:49:06	00:26:04.781	240.000
06/15/2022 13:49:06	00:26:04.883	240.000
06/15/2022 13:49:06	00:26:04.985	240.000
06/15/2022 13:49:06	00:26:05.086	240.000
06/15/2022 13:49:06	00:26:05.186	240.000
06/15/2022 13:49:06	00:26:05.291	240.000
06/15/2022 13:49:07	00:26:05.392	240.000
06/15/2022 13:49:07	00:26:05.492	240.000
06/15/2022 13:49:07	00:26:05.594	240.000
06/15/2022 13:49:07	00:26:05.696	240.000
06/15/2022 13:49:07	00:26:05.799	240.000
06/15/2022 13:49:07	00:26:05.901	240.000
06/15/2022 13:49:07	00:26:06.003	240.000
06/15/2022 13:49:07	00:26:06.105	240.000
06/15/2022 13:49:07	00:26:06.207	240.000
06/15/2022 13:49:07	00:26:06.309	240.000
06/15/2022 13:49:08	00:26:06.410	240.000
06/15/2022 13:49:08	00:26:06.512	240.000
06/15/2022 13:49:08	00:26:06.614	240.000
06/15/2022 13:49:08	00:26:06.714	240.000
06/15/2022 13:49:08	00:26:06.814	240.000
06/15/2022 13:49:08	00:26:06.914	240.000
06/15/2022 13:49:08	00:26:07.016	240.000
06/15/2022 13:49:08	00:26:07.118	240.000
06/15/2022 13:49:08	00:26:07.221	240.000
06/15/2022 13:49:08	00:26:07.323	240.000
06/15/2022 13:49:09	00:26:07.425	240.000
06/15/2022 13:49:09	00:26:07.527	240.000
06/15/2022 13:49:09	00:26:07.629	240.000
06/15/2022 13:49:09	00:26:07.730	240.000
06/15/2022 13:49:09	00:26:07.832	240.000
06/15/2022 13:49:09	00:26:07.934	240.000
06/15/2022 13:49:09	00:26:08.034	240.000
06/15/2022 13:49:09	00:26:08.134	240.000
06/15/2022 13:49:09	00:26:08.234	240.000
06/15/2022 13:49:09	00:26:08.336	240.000
06/15/2022 13:49:10	00:26:08.438	240.000
06/15/2022 13:49:10	00:26:08.540	240.000
06/15/2022 13:49:10	00:26:08.643	240.000
06/15/2022 13:49:10	00:26:08.745	240.000
06/15/2022 13:49:10	00:26:08.847	240.000
06/15/2022 13:49:10	00:26:08.949	240.000
06/15/2022 13:49:10	00:26:09.051	240.000
06/15/2022 13:49:10	00:26:09.152	240.000
06/15/2022 13:49:10	00:26:09.258	240.000
06/15/2022 13:49:10	00:26:09.358	240.000
06/15/2022 13:49:11	00:26:09.458	240.000
06/15/2022 13:49:11	00:26:09.558	240.000
06/15/2022 13:49:11	00:26:09.658	240.000
06/15/2022 13:49:11	00:26:09.760	240.000
06/15/2022 13:49:11	00:26:09.862	240.000
06/15/2022 13:49:11	00:26:09.965	240.000
06/15/2022 13:49:11	00:26:10.067	240.000
06/15/2022 13:49:11	00:26:10.169	240.000
06/15/2022 13:49:11	00:26:10.271	240.000
06/15/2022 13:49:11	00:26:10.373	240.000
06/15/2022 13:49:12	00:26:10.475	240.000
06/15/2022 13:49:12	00:26:10.576	240.000
06/15/2022 13:49:12	00:26:10.676	240.000
06/15/2022 13:49:12	00:26:10.776	240.000
06/15/2022 13:49:12	00:26:10.876	240.000
06/15/2022 13:49:12	00:26:10.976	240.000
06/15/2022 13:49:12	00:26:11.078	240.000
06/15/2022 13:49:12	00:26:11.182	240.000
06/15/2022 13:49:12	00:26:11.284	240.000
06/15/2022 13:49:12	00:26:11.387	240.000
06/15/2022 13:49:13	00:26:11.489	240.000
06/15/2022 13:49:13	00:26:11.591	240.000
06/15/2022 13:49:13	00:26:11.693	240.000
06/15/2022 13:49:13	00:26:11.795	240.000
06/15/2022 13:49:13	00:26:11.896	240.000
06/15/2022 13:49:13	00:26:11.998	240.000
06/15/2022 13:49:13	00:26:12.098	240.000
06/15/2022 13:49:13	00:26:12.198	240.000
06/15/2022 13:49:13	00:26:12.298	240.000
06/15/2022 13:49:13	00:26:12.398	240.000
06/15/2022 13:49:14	00:26:12.500	240.000
06/15/2022 13:49:14	00:26:12.602	240.000
06/15/2022 13:49:14	00:26:12.704	240.000
06/15/2022 13:49:14	00:26:12.807	240.000
06/15/2022 13:49:14	00:26:12.909	240.000
06/15/2022 13:49:14	00:26:13.011	240.000
06/15/2022 13:49:14	00:26:13.113	240.000
06/15/2022 13:49:14	00:26:13.214	240.000
06/15/2022 13:49:14	00:26:13.316	240.000
06/15/2022 13:49:15	00:26:13.418	240.000
06/15/2022 13:49:15	00:26:13.518	240.000
06/15/2022 13:49:15	00:26:13.618	240.000
06/15/2022 13:49:15	00:26:13.718	240.000
06/15/2022 13:49:15	00:26:13.821	240.000
06/15/2022 13:49:15	00:26:13.922	240.000
06/15/2022 13:49:15	00:26:14.024	240.000
06/15/2022 13:49:15	00:26:14.126	240.000
06/15/2022 13:49:15	00:26:14.229	240.000
06/15/2022 13:49:15	00:26:14.331	240.000
06/15/2022 13:49:15	00:26:14.433	240.000
06/15/2022 13:49:16	00:26:14.535	240.000
06/15/2022 13:49:16	00:26:14.637	240.000
06/15/2022 13:49:16	00:26:14.738	240.000
06/15/2022 13:49:16	00:26:14.840	240.000
06/15/2022 13:49:16	00:26:14.940	240.000
06/15/2022 13:49:16	00:26:15.040	240.000
06/15/2022 13:49:16	00:26:15.140	240.000
06/15/2022 13:49:16	00:26:15.242	240.000
06/15/2022 13:49:16	00:26:15.344	240.000
06/15/2022 13:49:17	00:26:15.446	240.000
06/15/2022 13:49:17	00:26:15.548	240.000
06/15/2022 13:49:17	00:26:15.651	240.000
06/15/2022 13:49:17	00:26:15.753	240.000
06/15/2022 13:49:17	00:26:15.855	240.000
06/15/2022 13:49:17	00:26:15.957	240.000
06/15/2022 13:49:17	00:26:16.059	240.000
06/15/2022 13:49:17	00:26:16.160	240.000
06/15/2022 13:49:17	00:26:16.262	240.000
06/15/2022 13:49:17	00:26:16.364	240.000
06/15/2022 13:49:18	00:26:16.464	240.000
06/15/2022 13:49:18	00:26:16.564	240.000
06/15/2022 13:49:18	00:26:16.666	240.000
06/15/2022 13:49:18	00:26:16.768	240.000
06/15/2022 13:49:18	00:26:16.870	240.000
06/15/2022 13:49:18	00:26:16.972	240.000
06/15/2022 13:49:18	00:26:17.075	240.000
06/15/2022 13:49:18	00:26:17.177	240.000
06/15/2022 13:49:18	00:26:17.279	240.000
06/15/2022 13:49:18	00:26:17.380	240.000
06/15/2022 13:49:19	00:26:17.482	240.000
06/15/2022 13:49:19	00:26:17.584	240.000
06/15/2022 13:49:19	00:26:17.684	240.000
06/15/2022 13:49:19	00:26:17.784	240.000
06/15/2022 13:49:19	00:26:17.884	240.000
06/15/2022 13:49:19	00:26:17.990	240.000
06/15/2022 13:49:19	00:26:18.092	240.000
06/15/2022 13:49:19	00:26:18.194	240.000
06/15/2022 13:49:19	00:26:18.296	240.000
06/15/2022 13:49:19	00:26:18.399	240.000
06/15/2022 13:49:20	00:26:18.501	240.000
06/15/2022 13:49:20	00:26:18.603	240.000
06/15/2022 13:49:20	00:26:18.705	240.000
06/15/2022 13:49:20	00:26:18.806	240.000
06/15/2022 13:49:20	00:26:18.908	240.000
06/15/2022 13:49:20	00:26:19.010	240.000
06/15/2022 13:49:20	00:26:19.110	240.000
06/15/2022 13:49:20	00:26:19.210	240.000
06/15/2022 13:49:20	00:26:19.310	240.000
06/15/2022 13:49:20	00:26:19.412	240.000
06/15/2022 13:49:21	00:26:19.514	240.000
06/15/2022 13:49:21	00:26:19.616	240.000
06/15/2022 13:49:21	00:26:19.718	240.000
06/15/2022 13:49:21	00:26:19.821	240.000
06/15/2022 13:49:21	00:26:19.923	240.000
06/15/2022 13:49:21	00:26:20.025	240.000
06/15/2022 13:49:21	00:26:20.127	240.000
06/15/2022 13:49:21	00:26:20.229	240.000
06/15/2022 13:49:21	00:26:20.330	240.000
06/15/2022 13:49:21	00:26:20.430	240.000
06/15/2022 13:49:22	00:26:20.530	240.000
06/15/2022 13:49:22	00:26:20.630	240.000
06/15/2022 13:49:22	00:26:20.730	240.000
06/15/2022 13:49:22	00:26:20.832	240.000
06/15/2022 13:49:22	00:26:20.934	240.000
06/15/2022 13:49:22	00:26:21.036	240.000
06/15/2022 13:49:22	00:26:21.138	240.000
06/15/2022 13:49:22	00:26:21.241	240.000
06/15/2022 13:49:22	00:26:21.343	240.000
06/15/2022 13:49:22	00:26:21.445	240.000
06/15/2022 13:49:23	00:26:21.546	240.000
06/15/2022 13:49:23	00:26:21.649	240.000
06/15/2022 13:49:23	00:26:21.750	240.000
06/15/2022 13:49:23	00:26:21.850	240.000
06/15/2022 13:49:23	00:26:21.950	240.000
06/15/2022 13:49:23	00:26:22.050	240.000
06/15/2022 13:49:23	00:26:22.152	240.000
06/15/2022 13:49:23	00:26:22.259	240.000
06/15/2022 13:49:23	00:26:22.360	240.000
06/15/2022 13:49:23	00:26:22.462	240.000
06/15/2022 13:49:24	00:26:22.564	240.000
06/15/2022 13:49:24	00:26:22.667	240.000
06/15/2022 13:49:24	00:26:22.769	240.000
06/15/2022 13:49:24	00:26:22.871	240.000
06/15/2022 13:49:24	00:26:22.972	240.000
06/15/2022 13:49:24	00:26:23.074	240.000
06/15/2022 13:49:24	00:26:23.174	240.000
06/15/2022 13:49:24	00:26:23.274	240.000
06/15/2022 13:49:24	00:26:23.374	240.000
06/15/2022 13:49:24	00:26:23.474	240.000
06/15/2022 13:49:25	00:26:23.580	240.000
06/15/2022 13:49:25	00:26:23.682	240.000
06/15/2022 13:49:25	00:26:23.784	240.000
06/15/2022 13:49:25	00:26:23.886	240.000
06/15/2022 13:49:25	00:26:23.988	240.000
06/15/2022 13:49:25	00:26:24.091	240.000
06/15/2022 13:49:25	00:26:24.193	240.000
06/15/2022 13:49:25	00:26:24.295	240.000
06/15/2022 13:49:25	00:26:24.396	240.000
06/15/2022 13:49:26	00:26:24.498	240.000
06/15/2022 13:49:26	00:26:24.598	240.000
06/15/2022 13:49:26	00:26:24.698	240.000
06/15/2022 13:49:26	00:26:24.798	240.000
06/15/2022 13:49:26	00:26:24.900	240.000
06/15/2022 13:49:26	00:26:25.002	240.000
06/15/2022 13:49:26	00:26:25.104	240.000
06/15/2022 13:49:26	00:26:25.206	240.000
06/15/2022 13:49:26	00:26:25.312	240.000
06/15/2022 13:49:26	00:26:25.414	240.000
06/15/2022 13:49:27	00:26:25.517	240.000
06/15/2022 13:49:27	00:26:25.619	240.000
06/15/2022 13:49:27	00:26:25.720	240.000
06/15/2022 13:49:27	00:26:25.822	240.000
06/15/2022 13:49:27	00:26:25.924	240.000
06/15/2022 13:49:27	00:26:26.024	240.000
06/15/2022 13:49:27	00:26:26.124	240.000
06/15/2022 13:49:27	00:26:26.224	240.000
06/15/2022 13:49:27	00:26:26.326	240.000
06/15/2022 13:49:27	00:26:26.428	240.000
06/15/2022 13:49:28	00:26:26.530	240.000
06/15/2022 13:49:28	00:26:26.632	240.000
06/15/2022 13:49:28	00:26:26.734	240.000
06/15/2022 13:49:28	00:26:26.837	240.000
06/15/2022 13:49:28	00:26:26.939	240.000
06/15/2022 13:49:28	00:26:27.041	240.000
06/15/2022 13:49:28	00:26:27.143	240.000
06/15/2022 13:49:28	00:26:27.244	240.000
06/15/2022 13:49:28	00:26:27.345	240.000
06/15/2022 13:49:28	00:26:27.446	240.000
06/15/2022 13:49:29	00:26:27.546	240.000
06/15/2022 13:49:29	00:26:27.646	240.000
06/15/2022 13:49:29	00:26:27.748	240.000
06/15/2022 13:49:29	00:26:27.850	240.000
06/15/2022 13:49:29	00:26:27.952	240.000
06/15/2022 13:49:29	00:26:28.054	240.000
06/15/2022 13:49:29	00:26:28.156	240.000
06/15/2022 13:49:29	00:26:28.258	240.000
06/15/2022 13:49:29	00:26:28.361	240.000
06/15/2022 13:49:29	00:26:28.463	240.000
06/15/2022 13:49:30	00:26:28.564	240.000
06/15/2022 13:49:30	00:26:28.666	240.000
06/15/2022 13:49:30	00:26:28.766	240.000
06/15/2022 13:49:30	00:26:28.868	240.000
06/15/2022 13:49:30	00:26:28.968	240.000
06/15/2022 13:49:30	00:26:29.070	240.000
06/15/2022 13:49:30	00:26:29.172	240.000
06/15/2022 13:49:30	00:26:29.274	240.000
06/15/2022 13:49:30	00:26:29.376	240.000
06/15/2022 13:49:30	00:26:29.478	240.000
06/15/2022 13:49:31	00:26:29.580	240.000
06/15/2022 13:49:31	00:26:29.683	240.000
06/15/2022 13:49:31	00:26:29.785	240.000
06/15/2022 13:49:31	00:26:29.886	240.000
06/15/2022 13:49:31	00:26:29.988	240.000
06/15/2022 13:49:31	00:26:30.090	240.000
06/15/2022 13:49:31	00:26:30.192	240.000
06/15/2022 13:49:31	00:26:30.292	240.000
06/15/2022 13:49:31	00:26:30.392	240.000
06/15/2022 13:49:31	00:26:30.494	240.000
06/15/2022 13:49:32	00:26:30.596	240.000
06/15/2022 13:49:32	00:26:30.698	240.000
06/15/2022 13:49:32	00:26:30.800	240.000
