Local Date/Time	Relative Time	solvent-b:composition [%]
06/15/2022 13:55:32	00:32:30.962	34.560
06/15/2022 13:55:32	00:32:31.064	34.560
06/15/2022 13:55:32	00:32:31.170	34.560
06/15/2022 13:55:32	00:32:31.272	34.560
06/15/2022 13:55:32	00:32:31.374	34.560
06/15/2022 13:55:32	00:32:31.476	34.560
06/15/2022 13:55:32	00:32:31.477	34.560
06/15/2022 13:55:32	00:32:31.578	34.560
06/15/2022 13:55:33	00:32:31.680	34.560
06/15/2022 13:55:33	00:32:31.781	34.560
06/15/2022 13:55:33	00:32:31.882	34.560
06/15/2022 13:55:33	00:32:31.982	34.560
06/15/2022 13:55:33	00:32:32.082	34.560
06/15/2022 13:55:33	00:32:32.182	34.560
06/15/2022 13:55:33	00:32:32.284	34.560
06/15/2022 13:55:33	00:32:32.386	34.560
06/15/2022 13:55:33	00:32:32.488	34.560
06/15/2022 13:55:33	00:32:32.590	34.560
06/15/2022 13:55:34	00:32:32.692	34.560
06/15/2022 13:55:34	00:32:32.794	34.560
06/15/2022 13:55:34	00:32:32.896	34.560
06/15/2022 13:55:34	00:32:32.998	34.560
06/15/2022 13:55:34	00:32:33.099	34.560
06/15/2022 13:55:34	00:32:33.100	34.560
06/15/2022 13:55:34	00:32:33.201	34.560
06/15/2022 13:55:34	00:32:33.302	34.560
06/15/2022 13:55:34	00:32:33.402	34.560
06/15/2022 13:55:34	00:32:33.403	34.560
06/15/2022 13:55:34	00:32:33.504	34.560
06/15/2022 13:55:34	00:32:33.606	34.560
06/15/2022 13:55:35	00:32:33.708	34.560
06/15/2022 13:55:35	00:32:33.810	34.560
06/15/2022 13:55:35	00:32:33.912	34.560
06/15/2022 13:55:35	00:32:34.014	34.560
06/15/2022 13:55:35	00:32:34.116	34.560
06/15/2022 13:55:35	00:32:34.218	34.560
06/15/2022 13:55:35	00:32:34.320	34.660
06/15/2022 13:55:35	00:32:34.421	34.660
06/15/2022 13:55:35	00:32:34.422	34.660
06/15/2022 13:55:35	00:32:34.523	34.660
06/15/2022 13:55:35	00:32:34.524	34.660
06/15/2022 13:55:35	00:32:34.626	34.660
06/15/2022 13:55:36	00:32:34.728	34.660
06/15/2022 13:55:36	00:32:34.828	34.660
06/15/2022 13:55:36	00:32:34.928	34.660
06/15/2022 13:55:36	00:32:35.030	34.660
06/15/2022 13:55:36	00:32:35.132	34.660
06/15/2022 13:55:36	00:32:35.234	34.660
06/15/2022 13:55:36	00:32:35.340	34.660
06/15/2022 13:55:36	00:32:35.442	34.660
06/15/2022 13:55:36	00:32:35.544	34.660
06/15/2022 13:55:37	00:32:35.646	34.660
06/15/2022 13:55:37	00:32:35.748	34.660
06/15/2022 13:55:37	00:32:35.849	34.660
06/15/2022 13:55:37	00:32:35.850	34.660
06/15/2022 13:55:37	00:32:35.951	34.660
06/15/2022 13:55:37	00:32:35.952	34.660
06/15/2022 13:55:37	00:32:36.054	34.660
06/15/2022 13:55:37	00:32:36.055	34.660
06/15/2022 13:55:37	00:32:36.156	34.660
06/15/2022 13:55:37	00:32:36.157	34.660
06/15/2022 13:55:37	00:32:36.258	34.660
06/15/2022 13:55:37	00:32:36.259	34.660
06/15/2022 13:55:37	00:32:36.360	34.660
06/15/2022 13:55:37	00:32:36.462	34.660
06/15/2022 13:55:37	00:32:36.564	34.660
06/15/2022 13:55:38	00:32:36.666	34.660
06/15/2022 13:55:38	00:32:36.768	34.660
06/15/2022 13:55:38	00:32:36.870	34.660
06/15/2022 13:55:38	00:32:36.972	34.660
06/15/2022 13:55:38	00:32:37.074	34.660
06/15/2022 13:55:38	00:32:37.176	34.660
06/15/2022 13:55:38	00:32:37.277	34.660
06/15/2022 13:55:38	00:32:37.278	34.660
06/15/2022 13:55:38	00:32:37.379	34.660
06/15/2022 13:55:38	00:32:37.482	34.660
06/15/2022 13:55:38	00:32:37.582	34.660
06/15/2022 13:55:39	00:32:37.682	34.660
06/15/2022 13:55:39	00:32:37.782	34.660
06/15/2022 13:55:39	00:32:37.884	34.660
06/15/2022 13:55:39	00:32:37.986	34.660
06/15/2022 13:55:39	00:32:38.088	34.660
06/15/2022 13:55:39	00:32:38.190	34.660
06/15/2022 13:55:39	00:32:38.194	34.660
06/15/2022 13:55:39	00:32:38.296	34.660
06/15/2022 13:55:39	00:32:38.398	34.660
06/15/2022 13:55:39	00:32:38.500	34.660
06/15/2022 13:55:39	00:32:38.601	34.660
06/15/2022 13:55:39	00:32:38.602	34.660
06/15/2022 13:55:40	00:32:38.703	34.660
06/15/2022 13:55:40	00:32:38.803	34.660
06/15/2022 13:55:40	00:32:38.906	34.760
06/15/2022 13:55:40	00:32:39.006	34.760
06/15/2022 13:55:40	00:32:39.106	34.760
06/15/2022 13:55:40	00:32:39.208	34.760
06/15/2022 13:55:40	00:32:39.310	34.760
06/15/2022 13:55:40	00:32:39.412	34.760
06/15/2022 13:55:40	00:32:39.514	34.760
06/15/2022 13:55:40	00:32:39.616	34.760
06/15/2022 13:55:41	00:32:39.718	34.760
06/15/2022 13:55:41	00:32:39.820	34.760
06/15/2022 13:55:41	00:32:39.922	34.760
06/15/2022 13:55:41	00:32:40.023	34.760
06/15/2022 13:55:41	00:32:40.024	34.760
06/15/2022 13:55:41	00:32:40.125	34.760
06/15/2022 13:55:41	00:32:40.126	34.760
06/15/2022 13:55:41	00:32:40.227	34.760
06/15/2022 13:55:41	00:32:40.328	34.760
06/15/2022 13:55:41	00:32:40.428	34.760
06/15/2022 13:55:41	00:32:40.528	34.760
06/15/2022 13:55:41	00:32:40.630	34.760
06/15/2022 13:55:42	00:32:40.732	34.760
06/15/2022 13:55:42	00:32:40.834	34.760
06/15/2022 13:55:42	00:32:40.936	34.760
06/15/2022 13:55:42	00:32:40.939	34.760
06/15/2022 13:55:42	00:32:41.040	34.760
06/15/2022 13:55:42	00:32:41.142	34.760
06/15/2022 13:55:42	00:32:41.244	34.760
06/15/2022 13:55:42	00:32:41.346	34.760
06/15/2022 13:55:42	00:32:41.447	34.760
06/15/2022 13:55:42	00:32:41.448	34.760
06/15/2022 13:55:42	00:32:41.549	34.760
06/15/2022 13:55:42	00:32:41.649	34.760
06/15/2022 13:55:43	00:32:41.750	34.760
06/15/2022 13:55:43	00:32:41.850	34.760
06/15/2022 13:55:43	00:32:41.950	34.760
06/15/2022 13:55:43	00:32:42.052	34.760
06/15/2022 13:55:43	00:32:42.154	34.760
06/15/2022 13:55:43	00:32:42.256	34.760
06/15/2022 13:55:43	00:32:42.358	34.760
06/15/2022 13:55:43	00:32:42.460	34.760
06/15/2022 13:55:43	00:32:42.562	34.760
06/15/2022 13:55:43	00:32:42.664	34.760
06/15/2022 13:55:44	00:32:42.765	34.760
06/15/2022 13:55:44	00:32:42.766	34.760
06/15/2022 13:55:44	00:32:42.867	34.760
06/15/2022 13:55:44	00:32:42.969	34.760
06/15/2022 13:55:44	00:32:43.070	34.760
06/15/2022 13:55:44	00:32:43.170	34.760
06/15/2022 13:55:44	00:32:43.270	34.760
06/15/2022 13:55:44	00:32:43.372	34.760
06/15/2022 13:55:44	00:32:43.373	34.760
06/15/2022 13:55:44	00:32:43.474	34.760
06/15/2022 13:55:44	00:32:43.576	34.860
06/15/2022 13:55:44	00:32:43.678	34.860
06/15/2022 13:55:45	00:32:43.780	34.860
06/15/2022 13:55:45	00:32:43.882	34.860
06/15/2022 13:55:45	00:32:43.984	34.860
06/15/2022 13:55:45	00:32:44.086	34.860
06/15/2022 13:55:45	00:32:44.188	34.860
06/15/2022 13:55:45	00:32:44.289	34.860
06/15/2022 13:55:45	00:32:44.389	34.860
06/15/2022 13:55:45	00:32:44.490	34.860
06/15/2022 13:55:45	00:32:44.491	34.860
06/15/2022 13:55:45	00:32:44.592	34.860
06/15/2022 13:55:45	00:32:44.694	34.860
06/15/2022 13:55:46	00:32:44.796	34.860
06/15/2022 13:55:46	00:32:44.898	34.860
06/15/2022 13:55:46	00:32:45.000	34.860
06/15/2022 13:55:46	00:32:45.102	34.860
06/15/2022 13:55:46	00:32:45.204	34.860
06/15/2022 13:55:46	00:32:45.308	34.860
06/15/2022 13:55:46	00:32:45.410	34.860
06/15/2022 13:55:46	00:32:45.511	34.860
06/15/2022 13:55:46	00:32:45.512	34.860
06/15/2022 13:55:46	00:32:45.614	34.860
06/15/2022 13:55:47	00:32:45.715	34.860
06/15/2022 13:55:47	00:32:45.815	34.860
06/15/2022 13:55:47	00:32:45.916	34.860
06/15/2022 13:55:47	00:32:46.016	34.860
06/15/2022 13:55:47	00:32:46.118	34.860
06/15/2022 13:55:47	00:32:46.220	34.860
06/15/2022 13:55:47	00:32:46.322	34.860
06/15/2022 13:55:47	00:32:46.424	34.860
06/15/2022 13:55:47	00:32:46.526	34.860
06/15/2022 13:55:47	00:32:46.628	34.860
06/15/2022 13:55:48	00:32:46.730	34.860
06/15/2022 13:55:48	00:32:46.832	34.860
06/15/2022 13:55:48	00:32:46.934	34.860
06/15/2022 13:55:48	00:32:47.035	34.860
06/15/2022 13:55:48	00:32:47.036	34.860
06/15/2022 13:55:48	00:32:47.137	34.860
06/15/2022 13:55:48	00:32:47.138	34.860
06/15/2022 13:55:48	00:32:47.239	34.860
06/15/2022 13:55:48	00:32:47.340	34.860
06/15/2022 13:55:48	00:32:47.440	34.860
06/15/2022 13:55:48	00:32:47.542	34.860
06/15/2022 13:55:48	00:32:47.644	34.860
06/15/2022 13:55:49	00:32:47.746	34.860
06/15/2022 13:55:49	00:32:47.848	34.860
06/15/2022 13:55:49	00:32:47.950	34.860
06/15/2022 13:55:49	00:32:48.052	34.860
06/15/2022 13:55:49	00:32:48.154	34.860
06/15/2022 13:55:49	00:32:48.256	34.940
06/15/2022 13:55:49	00:32:48.358	34.940
06/15/2022 13:55:49	00:32:48.460	34.940
06/15/2022 13:55:49	00:32:48.561	34.940
06/15/2022 13:55:49	00:32:48.661	34.940
06/15/2022 13:55:50	00:32:48.762	34.940
06/15/2022 13:55:50	00:32:48.862	34.940
06/15/2022 13:55:50	00:32:48.964	34.940
06/15/2022 13:55:50	00:32:49.066	34.940
06/15/2022 13:55:50	00:32:49.168	34.940
06/15/2022 13:55:50	00:32:49.270	34.940
06/15/2022 13:55:50	00:32:49.372	34.940
06/15/2022 13:55:50	00:32:49.474	34.940
06/15/2022 13:55:50	00:32:49.576	34.940
06/15/2022 13:55:50	00:32:49.681	34.940
06/15/2022 13:55:51	00:32:49.781	34.940
06/15/2022 13:55:51	00:32:49.782	34.940
06/15/2022 13:55:51	00:32:49.883	34.940
06/15/2022 13:55:51	00:32:49.983	34.940
06/15/2022 13:55:51	00:32:50.083	34.940
06/15/2022 13:55:51	00:32:50.184	34.940
06/15/2022 13:55:51	00:32:50.286	34.940
06/15/2022 13:55:51	00:32:50.388	34.940
06/15/2022 13:55:51	00:32:50.490	34.940
06/15/2022 13:55:51	00:32:50.592	34.940
06/15/2022 13:55:51	00:32:50.694	34.940
06/15/2022 13:55:52	00:32:50.796	34.940
06/15/2022 13:55:52	00:32:50.898	34.940
06/15/2022 13:55:52	00:32:51.000	34.940
06/15/2022 13:55:52	00:32:51.101	34.940
06/15/2022 13:55:52	00:32:51.203	34.940
06/15/2022 13:55:52	00:32:51.303	34.940
06/15/2022 13:55:52	00:32:51.403	34.940
06/15/2022 13:55:52	00:32:51.503	34.940
06/15/2022 13:55:52	00:32:51.604	34.940
06/15/2022 13:55:52	00:32:51.706	34.940
06/15/2022 13:55:53	00:32:51.808	34.940
06/15/2022 13:55:53	00:32:51.910	34.940
06/15/2022 13:55:53	00:32:52.012	34.940
06/15/2022 13:55:53	00:32:52.114	34.940
06/15/2022 13:55:53	00:32:52.216	34.940
06/15/2022 13:55:53	00:32:52.318	34.940
06/15/2022 13:55:53	00:32:52.419	34.940
06/15/2022 13:55:53	00:32:52.420	34.940
06/15/2022 13:55:53	00:32:52.521	34.940
06/15/2022 13:55:53	00:32:52.621	34.940
06/15/2022 13:55:53	00:32:52.728	34.940
06/15/2022 13:55:54	00:32:52.829	35.040
06/15/2022 13:55:54	00:32:52.929	35.040
06/15/2022 13:55:54	00:32:53.032	35.040
06/15/2022 13:55:54	00:32:53.134	35.040
06/15/2022 13:55:54	00:32:53.236	35.040
06/15/2022 13:55:54	00:32:53.338	35.040
06/15/2022 13:55:54	00:32:53.440	35.040
06/15/2022 13:55:54	00:32:53.542	35.040
06/15/2022 13:55:54	00:32:53.644	35.040
06/15/2022 13:55:55	00:32:53.746	35.040
06/15/2022 13:55:55	00:32:53.847	35.040
06/15/2022 13:55:55	00:32:53.848	35.040
06/15/2022 13:55:55	00:32:53.950	35.040
06/15/2022 13:55:55	00:32:54.051	35.040
06/15/2022 13:55:55	00:32:54.052	35.040
06/15/2022 13:55:55	00:32:54.154	35.040
06/15/2022 13:55:55	00:32:54.255	35.040
06/15/2022 13:55:55	00:32:54.358	35.040
06/15/2022 13:55:55	00:32:54.458	35.040
06/15/2022 13:55:55	00:32:54.560	35.040
06/15/2022 13:55:55	00:32:54.662	35.040
06/15/2022 13:55:56	00:32:54.764	35.040
06/15/2022 13:55:56	00:32:54.866	35.040
06/15/2022 13:55:56	00:32:54.968	35.040
06/15/2022 13:55:56	00:32:55.078	35.040
06/15/2022 13:55:56	00:32:55.180	35.040
06/15/2022 13:55:56	00:32:55.281	35.040
06/15/2022 13:55:56	00:32:55.282	35.040
06/15/2022 13:55:56	00:32:55.383	35.040
06/15/2022 13:55:56	00:32:55.486	35.040
06/15/2022 13:55:56	00:32:55.587	35.040
06/15/2022 13:55:56	00:32:55.687	35.040
06/15/2022 13:55:57	00:32:55.788	35.040
06/15/2022 13:55:57	00:32:55.890	35.040
06/15/2022 13:55:57	00:32:55.992	35.040
06/15/2022 13:55:57	00:32:56.094	35.040
06/15/2022 13:55:57	00:32:56.196	35.040
06/15/2022 13:55:57	00:32:56.298	35.040
06/15/2022 13:55:57	00:32:56.400	35.040
06/15/2022 13:55:57	00:32:56.502	35.040
06/15/2022 13:55:57	00:32:56.603	35.040
06/15/2022 13:55:57	00:32:56.604	35.040
06/15/2022 13:55:57	00:32:56.705	35.040
06/15/2022 13:55:57	00:32:56.706	35.040
06/15/2022 13:55:58	00:32:56.807	35.040
06/15/2022 13:55:58	00:32:56.907	35.040
06/15/2022 13:55:58	00:32:57.007	35.040
06/15/2022 13:55:58	00:32:57.107	35.040
06/15/2022 13:55:58	00:32:57.208	35.040
06/15/2022 13:55:58	00:32:57.310	35.040
06/15/2022 13:55:58	00:32:57.412	35.140
06/15/2022 13:55:58	00:32:57.514	35.140
06/15/2022 13:55:58	00:32:57.616	35.140
06/15/2022 13:55:58	00:32:57.718	35.140
06/15/2022 13:55:59	00:32:57.820	35.140
06/15/2022 13:55:59	00:32:57.922	35.140
06/15/2022 13:55:59	00:32:58.023	35.140
06/15/2022 13:55:59	00:32:58.024	35.140
06/15/2022 13:55:59	00:32:58.131	35.140
06/15/2022 13:55:59	00:32:58.231	35.140
06/15/2022 13:55:59	00:32:58.331	35.140
06/15/2022 13:55:59	00:32:58.431	35.140
06/15/2022 13:55:59	00:32:58.531	35.140
06/15/2022 13:55:59	00:32:58.634	35.140
06/15/2022 13:55:59	00:32:58.734	35.140
06/15/2022 13:55:59	00:32:58.735	35.140
06/15/2022 13:56:00	00:32:58.836	35.140
06/15/2022 13:56:00	00:32:58.938	35.140
06/15/2022 13:56:00	00:32:59.040	35.140
06/15/2022 13:56:00	00:32:59.142	35.140
06/15/2022 13:56:00	00:32:59.244	35.140
06/15/2022 13:56:00	00:32:59.346	35.140
06/15/2022 13:56:00	00:32:59.447	35.140
06/15/2022 13:56:00	00:32:59.448	35.140
06/15/2022 13:56:00	00:32:59.549	35.140
06/15/2022 13:56:00	00:32:59.649	35.140
06/15/2022 13:56:00	00:32:59.749	35.140
06/15/2022 13:56:01	00:32:59.849	35.140
06/15/2022 13:56:01	00:32:59.949	35.140
06/15/2022 13:56:01	00:33:00.052	35.140
06/15/2022 13:56:01	00:33:00.154	35.140
06/15/2022 13:56:01	00:33:00.256	35.140
06/15/2022 13:56:01	00:33:00.358	35.140
06/15/2022 13:56:01	00:33:00.460	35.140
06/15/2022 13:56:01	00:33:00.562	35.140
06/15/2022 13:56:01	00:33:00.664	35.140
06/15/2022 13:56:01	00:33:00.766	35.140
06/15/2022 13:56:02	00:33:00.867	35.140
06/15/2022 13:56:02	00:33:00.868	35.140
06/15/2022 13:56:02	00:33:00.969	35.140
06/15/2022 13:56:02	00:33:01.071	35.140
06/15/2022 13:56:02	00:33:01.171	35.140
06/15/2022 13:56:02	00:33:01.271	35.140
06/15/2022 13:56:02	00:33:01.371	35.140
06/15/2022 13:56:02	00:33:01.474	35.140
06/15/2022 13:56:02	00:33:01.576	35.140
06/15/2022 13:56:02	00:33:01.678	35.140
06/15/2022 13:56:02	00:33:01.780	35.140
06/15/2022 13:56:03	00:33:01.882	35.140
06/15/2022 13:56:03	00:33:01.984	35.140
06/15/2022 13:56:03	00:33:02.086	35.240
06/15/2022 13:56:03	00:33:02.188	35.240
06/15/2022 13:56:03	00:33:02.289	35.240
06/15/2022 13:56:03	00:33:02.389	35.240
06/15/2022 13:56:03	00:33:02.489	35.240
06/15/2022 13:56:03	00:33:02.589	35.240
06/15/2022 13:56:03	00:33:02.689	35.240
06/15/2022 13:56:03	00:33:02.791	35.240
06/15/2022 13:56:04	00:33:02.894	35.240
06/15/2022 13:56:04	00:33:02.994	35.240
06/15/2022 13:56:04	00:33:03.096	35.240
06/15/2022 13:56:04	00:33:03.198	35.240
06/15/2022 13:56:04	00:33:03.300	35.240
06/15/2022 13:56:04	00:33:03.402	35.240
06/15/2022 13:56:04	00:33:03.503	35.240
06/15/2022 13:56:04	00:33:03.504	35.240
06/15/2022 13:56:04	00:33:03.605	35.240
06/15/2022 13:56:04	00:33:03.606	35.240
06/15/2022 13:56:04	00:33:03.707	35.240
06/15/2022 13:56:05	00:33:03.807	35.240
06/15/2022 13:56:05	00:33:03.907	35.240
06/15/2022 13:56:05	00:33:04.007	35.240
06/15/2022 13:56:05	00:33:04.109	35.240
06/15/2022 13:56:05	00:33:04.212	35.240
06/15/2022 13:56:05	00:33:04.314	35.240
06/15/2022 13:56:05	00:33:04.414	35.240
06/15/2022 13:56:05	00:33:04.516	35.240
06/15/2022 13:56:05	00:33:04.618	35.240
06/15/2022 13:56:05	00:33:04.720	35.240
06/15/2022 13:56:06	00:33:04.822	35.240
06/15/2022 13:56:06	00:33:04.923	35.240
06/15/2022 13:56:06	00:33:04.924	35.240
06/15/2022 13:56:06	00:33:05.025	35.240
06/15/2022 13:56:06	00:33:05.026	35.240
06/15/2022 13:56:06	00:33:05.127	35.240
06/15/2022 13:56:06	00:33:05.227	35.240
06/15/2022 13:56:06	00:33:05.327	35.240
06/15/2022 13:56:06	00:33:05.427	35.240
06/15/2022 13:56:06	00:33:05.527	35.240
06/15/2022 13:56:06	00:33:05.629	35.240
06/15/2022 13:56:06	00:33:05.732	35.240
06/15/2022 13:56:07	00:33:05.834	35.240
06/15/2022 13:56:07	00:33:05.934	35.240
06/15/2022 13:56:07	00:33:06.036	35.240
06/15/2022 13:56:07	00:33:06.138	35.240
06/15/2022 13:56:07	00:33:06.240	35.240
06/15/2022 13:56:07	00:33:06.342	35.240
06/15/2022 13:56:07	00:33:06.443	35.240
06/15/2022 13:56:07	00:33:06.444	35.240
06/15/2022 13:56:07	00:33:06.545	35.240
06/15/2022 13:56:07	00:33:06.645	35.240
06/15/2022 13:56:07	00:33:06.745	35.327
06/15/2022 13:56:07	00:33:06.845	35.327
06/15/2022 13:56:08	00:33:06.945	35.327
06/15/2022 13:56:08	00:33:07.048	35.327
06/15/2022 13:56:08	00:33:07.150	35.327
06/15/2022 13:56:08	00:33:07.252	35.327
06/15/2022 13:56:08	00:33:07.354	35.327
06/15/2022 13:56:08	00:33:07.456	35.327
06/15/2022 13:56:08	00:33:07.558	35.327
06/15/2022 13:56:08	00:33:07.660	35.327
06/15/2022 13:56:08	00:33:07.761	35.327
06/15/2022 13:56:08	00:33:07.762	35.327
06/15/2022 13:56:09	00:33:07.863	35.327
06/15/2022 13:56:09	00:33:07.965	35.327
06/15/2022 13:56:09	00:33:08.065	35.327
06/15/2022 13:56:09	00:33:08.066	35.327
06/15/2022 13:56:09	00:33:08.167	35.327
06/15/2022 13:56:09	00:33:08.168	35.327
06/15/2022 13:56:09	00:33:08.269	35.327
06/15/2022 13:56:09	00:33:08.371	35.327
06/15/2022 13:56:09	00:33:08.474	35.327
06/15/2022 13:56:09	00:33:08.576	35.327
06/15/2022 13:56:09	00:33:08.678	35.327
06/15/2022 13:56:09	00:33:08.780	35.327
06/15/2022 13:56:10	00:33:08.882	35.327
06/15/2022 13:56:10	00:33:08.984	35.327
06/15/2022 13:56:10	00:33:09.085	35.327
06/15/2022 13:56:10	00:33:09.086	35.327
06/15/2022 13:56:10	00:33:09.187	35.327
06/15/2022 13:56:10	00:33:09.289	35.327
06/15/2022 13:56:10	00:33:09.389	35.327
06/15/2022 13:56:10	00:33:09.489	35.327
06/15/2022 13:56:10	00:33:09.589	35.327
06/15/2022 13:56:10	00:33:09.689	35.327
06/15/2022 13:56:10	00:33:09.791	35.327
06/15/2022 13:56:11	00:33:09.894	35.327
06/15/2022 13:56:11	00:33:09.996	35.327
06/15/2022 13:56:11	00:33:10.098	35.327
06/15/2022 13:56:11	00:33:10.200	35.327
06/15/2022 13:56:11	00:33:10.302	35.327
06/15/2022 13:56:11	00:33:10.404	35.327
06/15/2022 13:56:11	00:33:10.505	35.327
06/15/2022 13:56:11	00:33:10.506	35.327
06/15/2022 13:56:11	00:33:10.607	35.327
06/15/2022 13:56:11	00:33:10.608	35.327
06/15/2022 13:56:11	00:33:10.709	35.327
06/15/2022 13:56:11	00:33:10.811	35.327
06/15/2022 13:56:12	00:33:10.911	35.327
06/15/2022 13:56:12	00:33:11.011	35.327
06/15/2022 13:56:12	00:33:11.113	35.327
06/15/2022 13:56:12	00:33:11.215	35.327
06/15/2022 13:56:12	00:33:11.318	35.420
06/15/2022 13:56:12	00:33:11.420	35.420
06/15/2022 13:56:12	00:33:11.522	35.420
06/15/2022 13:56:12	00:33:11.624	35.420
06/15/2022 13:56:12	00:33:11.726	35.420
06/15/2022 13:56:12	00:33:11.826	35.420
06/15/2022 13:56:13	00:33:11.927	35.420
06/15/2022 13:56:13	00:33:11.928	35.420
06/15/2022 13:56:13	00:33:12.029	35.420
06/15/2022 13:56:13	00:33:12.131	35.420
06/15/2022 13:56:13	00:33:12.231	35.420
06/15/2022 13:56:13	00:33:12.333	35.420
06/15/2022 13:56:13	00:33:12.433	35.420
06/15/2022 13:56:13	00:33:12.535	35.420
06/15/2022 13:56:13	00:33:12.637	35.420
06/15/2022 13:56:13	00:33:12.743	35.420
06/15/2022 13:56:13	00:33:12.844	35.420
06/15/2022 13:56:14	00:33:12.946	35.420
06/15/2022 13:56:14	00:33:13.048	35.420
06/15/2022 13:56:14	00:33:13.150	35.420
06/15/2022 13:56:14	00:33:13.252	35.420
06/15/2022 13:56:14	00:33:13.353	35.420
06/15/2022 13:56:14	00:33:13.354	35.420
06/15/2022 13:56:14	00:33:13.455	35.420
06/15/2022 13:56:14	00:33:13.557	35.420
06/15/2022 13:56:14	00:33:13.657	35.420
06/15/2022 13:56:14	00:33:13.761	35.420
06/15/2022 13:56:14	00:33:13.863	35.420
06/15/2022 13:56:15	00:33:13.965	35.420
06/15/2022 13:56:15	00:33:14.067	35.420
06/15/2022 13:56:15	00:33:14.170	35.420
06/15/2022 13:56:15	00:33:14.272	35.420
06/15/2022 13:56:15	00:33:14.374	35.420
06/15/2022 13:56:15	00:33:14.476	35.420
06/15/2022 13:56:15	00:33:14.578	35.420
06/15/2022 13:56:15	00:33:14.679	35.420
06/15/2022 13:56:15	00:33:14.680	35.420
06/15/2022 13:56:15	00:33:14.781	35.420
06/15/2022 13:56:15	00:33:14.883	35.420
06/15/2022 13:56:16	00:33:14.983	35.420
06/15/2022 13:56:16	00:33:14.984	35.420
06/15/2022 13:56:16	00:33:15.088	35.420
06/15/2022 13:56:16	00:33:15.189	35.420
06/15/2022 13:56:16	00:33:15.291	35.420
06/15/2022 13:56:16	00:33:15.393	35.420
06/15/2022 13:56:16	00:33:15.495	35.420
06/15/2022 13:56:16	00:33:15.598	35.420
06/15/2022 13:56:16	00:33:15.700	35.420
06/15/2022 13:56:16	00:33:15.802	35.420
06/15/2022 13:56:17	00:33:15.904	35.520
06/15/2022 13:56:17	00:33:16.006	35.520
06/15/2022 13:56:17	00:33:16.107	35.520
06/15/2022 13:56:17	00:33:16.108	35.520
06/15/2022 13:56:17	00:33:16.210	35.520
06/15/2022 13:56:17	00:33:16.311	35.520
06/15/2022 13:56:17	00:33:16.411	35.520
06/15/2022 13:56:17	00:33:16.511	35.520
06/15/2022 13:56:17	00:33:16.611	35.520
06/15/2022 13:56:17	00:33:16.713	35.520
06/15/2022 13:56:17	00:33:16.815	35.520
06/15/2022 13:56:18	00:33:16.918	35.520
06/15/2022 13:56:18	00:33:17.020	35.520
06/15/2022 13:56:18	00:33:17.122	35.520
06/15/2022 13:56:18	00:33:17.224	35.520
06/15/2022 13:56:18	00:33:17.326	35.520
06/15/2022 13:56:18	00:33:17.428	35.520
06/15/2022 13:56:18	00:33:17.529	35.520
06/15/2022 13:56:18	00:33:17.631	35.520
06/15/2022 13:56:18	00:33:17.731	35.520
06/15/2022 13:56:18	00:33:17.831	35.520
06/15/2022 13:56:20	00:33:17.933	35.520
06/15/2022 13:56:20	00:33:17.937	35.520
06/15/2022 13:56:20	00:33:18.039	35.520
06/15/2022 13:56:20	00:33:18.141	35.520
06/15/2022 13:56:20	00:33:18.243	35.520
06/15/2022 13:56:20	00:33:18.346	35.520
06/15/2022 13:56:20	00:33:18.448	35.520
06/15/2022 13:56:20	00:33:18.550	35.520
06/15/2022 13:56:20	00:33:18.652	35.520
06/15/2022 13:56:20	00:33:18.754	35.520
06/15/2022 13:56:20	00:33:18.856	35.520
06/15/2022 13:56:21	00:33:18.957	35.520
06/15/2022 13:56:21	00:33:18.958	35.520
06/15/2022 13:56:21	00:33:19.059	35.520
06/15/2022 13:56:21	00:33:19.159	35.520
06/15/2022 13:56:21	00:33:19.259	35.520
06/15/2022 13:56:21	00:33:19.359	35.520
06/15/2022 13:56:21	00:33:19.461	35.520
06/15/2022 13:56:21	00:33:19.563	35.520
06/15/2022 13:56:21	00:33:19.665	35.520
06/15/2022 13:56:21	00:33:19.768	35.520
06/15/2022 13:56:21	00:33:19.870	35.520
06/15/2022 13:56:22	00:33:19.972	35.520
06/15/2022 13:56:22	00:33:20.074	35.520
06/15/2022 13:56:22	00:33:20.176	35.520
06/15/2022 13:56:22	00:33:20.277	35.520
06/15/2022 13:56:22	00:33:20.379	35.520
06/15/2022 13:56:22	00:33:20.380	35.520
06/15/2022 13:56:22	00:33:20.481	35.520
06/15/2022 13:56:22	00:33:20.581	35.620
06/15/2022 13:56:22	00:33:20.681	35.620
06/15/2022 13:56:22	00:33:20.783	35.620
06/15/2022 13:56:22	00:33:20.885	35.620
06/15/2022 13:56:23	00:33:20.987	35.620
06/15/2022 13:56:23	00:33:21.089	35.620
06/15/2022 13:56:23	00:33:21.192	35.620
06/15/2022 13:56:23	00:33:21.294	35.620
06/15/2022 13:56:23	00:33:21.396	35.620
06/15/2022 13:56:23	00:33:21.498	35.620
06/15/2022 13:56:23	00:33:21.599	35.620
06/15/2022 13:56:23	00:33:21.600	35.620
06/15/2022 13:56:23	00:33:21.701	35.620
06/15/2022 13:56:23	00:33:21.803	35.620
06/15/2022 13:56:23	00:33:21.804	35.620
06/15/2022 13:56:23	00:33:21.905	35.620
06/15/2022 13:56:23	00:33:21.906	35.620
