Local Date/Time	Relative Time	pump-a:pressure [bar]
06/15/2022 13:42:02	00:19:00.834	375.974
06/15/2022 13:42:02	00:19:01.344	376.112
06/15/2022 13:42:03	00:19:02.713	376.112
06/15/2022 13:42:04	00:19:02.713	376.112
06/15/2022 13:42:04	00:19:03.484	376.230
06/15/2022 13:42:05	00:19:04.499	376.072
06/15/2022 13:42:06	00:19:05.720	376.072
06/15/2022 13:42:07	00:19:06.730	376.072
06/15/2022 13:42:08	00:19:06.730	376.072
06/15/2022 13:42:08	00:19:06.939	375.954
06/15/2022 13:42:09	00:19:07.746	375.796
06/15/2022 13:42:09	00:19:08.357	375.954
06/15/2022 13:42:10	00:19:09.065	376.112
06/15/2022 13:42:10	00:19:09.677	375.993
06/15/2022 13:42:11	00:19:10.696	375.875
06/15/2022 13:42:12	00:19:11.203	376.013
06/15/2022 13:42:13	00:19:12.761	376.013
06/15/2022 13:42:14	00:19:12.761	376.013
06/15/2022 13:42:14	00:19:12.829	375.895
06/15/2022 13:42:14	00:19:13.747	375.776
06/15/2022 13:42:15	00:19:14.151	375.895
06/15/2022 13:42:15	00:19:14.661	375.737
06/15/2022 13:42:16	00:19:15.677	375.599
06/15/2022 13:42:17	00:19:16.085	375.757
06/15/2022 13:42:17	00:19:16.593	375.599
06/15/2022 13:42:18	00:19:17.784	375.599
06/15/2022 13:42:19	00:19:17.784	375.599
06/15/2022 13:42:19	00:19:18.119	375.402
06/15/2022 13:42:20	00:19:19.793	375.402
06/15/2022 13:42:21	00:19:20.806	375.402
06/15/2022 13:42:22	00:19:20.806	375.402
06/15/2022 13:42:22	00:19:21.371	375.283
06/15/2022 13:42:23	00:19:22.809	375.283
06/15/2022 13:42:24	00:19:23.816	375.283
06/15/2022 13:42:25	00:19:23.816	375.283
06/15/2022 13:42:25	00:19:24.119	375.402
06/15/2022 13:42:26	00:19:24.833	375.283
06/15/2022 13:42:27	00:19:26.260	375.421
06/15/2022 13:42:28	00:19:27.785	375.540
06/15/2022 13:42:29	00:19:28.393	375.402
06/15/2022 13:42:30	00:19:28.903	375.560
06/15/2022 13:42:31	00:19:30.023	375.678
06/15/2022 13:42:31	00:19:30.329	375.796
06/15/2022 13:42:32	00:19:31.870	375.796
06/15/2022 13:42:33	00:19:31.870	375.796
06/15/2022 13:42:33	00:19:32.665	375.934
06/15/2022 13:42:34	00:19:33.479	375.816
06/15/2022 13:42:35	00:19:34.887	375.816
06/15/2022 13:42:36	00:19:34.887	375.816
06/15/2022 13:42:36	00:19:34.903	375.934
06/15/2022 13:42:37	00:19:36.887	375.934
06/15/2022 13:42:38	00:19:36.887	375.934
06/15/2022 13:42:38	00:19:37.236	375.816
06/15/2022 13:42:39	00:19:38.861	375.658
06/15/2022 13:42:40	00:19:39.890	375.658
06/15/2022 13:42:41	00:19:39.890	375.658
06/15/2022 13:42:41	00:19:40.483	375.776
06/15/2022 13:42:41	00:19:40.789	375.895
06/15/2022 13:42:43	00:19:41.197	375.776
06/15/2022 13:42:43	00:19:41.603	375.914
06/15/2022 13:42:44	00:19:42.517	375.796
06/15/2022 13:42:45	00:19:43.931	375.796
06/15/2022 13:42:46	00:19:43.931	375.796
06/15/2022 13:42:46	00:19:44.343	375.914
06/15/2022 13:42:47	00:19:44.959	376.072
06/15/2022 13:42:48	00:19:46.687	376.210
06/15/2022 13:42:49	00:19:47.095	376.329
06/15/2022 13:42:49	00:19:47.499	376.191
06/15/2022 13:42:49	00:19:47.907	376.309
06/15/2022 13:42:50	00:19:48.962	376.309
06/15/2022 13:42:51	00:19:48.962	376.309
06/15/2022 13:42:51	00:19:49.838	376.191
06/15/2022 13:42:52	00:19:50.964	376.191
06/15/2022 13:42:53	00:19:50.964	376.191
06/15/2022 13:42:53	00:19:51.869	376.072
06/15/2022 13:42:54	00:19:52.982	376.072
06/15/2022 13:42:55	00:19:53.998	376.072
06/15/2022 13:42:56	00:19:53.998	376.072
06/15/2022 13:42:56	00:19:54.613	375.934
06/15/2022 13:42:56	00:19:54.817	375.816
06/15/2022 13:42:57	00:19:55.428	375.934
06/15/2022 13:42:58	00:19:57.028	375.934
06/15/2022 13:42:59	00:19:57.028	375.934
06/15/2022 13:42:59	00:19:57.970	375.776
06/15/2022 13:43:00	00:19:58.475	375.914
06/15/2022 13:43:00	00:19:58.679	376.072
06/15/2022 13:43:01	00:19:59.290	375.954
06/15/2022 13:43:02	00:20:00.101	376.092
06/15/2022 13:43:03	00:20:01.217	376.230
06/15/2022 13:43:04	00:20:02.639	376.112
06/15/2022 13:43:05	00:20:04.065	376.112
06/15/2022 13:43:06	00:20:05.072	376.112
06/15/2022 13:43:07	00:20:05.072	376.112
06/15/2022 13:43:07	00:20:05.593	375.974
06/15/2022 13:43:07	00:20:06.001	376.092
06/15/2022 13:43:08	00:20:07.017	375.914
06/15/2022 13:43:09	00:20:07.330	376.052
06/15/2022 13:43:10	00:20:09.104	376.052
06/15/2022 13:43:11	00:20:10.112	376.052
06/15/2022 13:43:12	00:20:10.112	376.052
06/15/2022 13:43:12	00:20:10.173	375.875
06/15/2022 13:43:13	00:20:11.287	375.757
06/15/2022 13:43:14	00:20:12.911	375.914
06/15/2022 13:43:15	00:20:13.218	376.052
06/15/2022 13:43:15	00:20:13.622	375.934
06/15/2022 13:43:16	00:20:14.438	375.796
06/15/2022 13:43:16	00:20:14.842	375.678
06/15/2022 13:43:17	00:20:16.147	375.678
06/15/2022 13:43:18	00:20:16.147	375.678
06/15/2022 13:43:18	00:20:16.673	375.836
06/15/2022 13:43:19	00:20:18.155	375.836
06/15/2022 13:43:20	00:20:18.155	375.836
06/15/2022 13:43:20	00:20:19.114	375.698
06/15/2022 13:43:21	00:20:19.318	375.520
06/15/2022 13:43:21	00:20:19.625	375.698
06/15/2022 13:43:21	00:20:19.829	375.579
06/15/2022 13:43:21	00:20:20.134	375.461
06/15/2022 13:43:22	00:20:21.051	375.599
06/15/2022 13:43:23	00:20:22.158	375.599
06/15/2022 13:43:24	00:20:22.158	375.599
06/15/2022 13:43:24	00:20:22.168	375.481
06/15/2022 13:43:24	00:20:22.780	375.362
06/15/2022 13:43:25	00:20:24.169	375.362
06/15/2022 13:43:26	00:20:24.169	375.362
06/15/2022 13:43:26	00:20:25.013	375.481
06/15/2022 13:43:27	00:20:26.184	375.481
06/15/2022 13:43:28	00:20:26.184	375.481
06/15/2022 13:43:28	00:20:26.539	375.362
06/15/2022 13:43:28	00:20:27.048	375.481
06/15/2022 13:43:29	00:20:27.252	375.658
06/15/2022 13:43:29	00:20:27.758	375.540
06/15/2022 13:43:30	00:20:28.371	375.658
06/15/2022 13:43:31	00:20:29.287	375.816
06/15/2022 13:43:31	00:20:29.593	375.934
06/15/2022 13:43:32	00:20:30.400	375.816
06/15/2022 13:43:32	00:20:30.809	375.934
06/15/2022 13:43:33	00:20:31.516	375.816
06/15/2022 13:43:34	00:20:33.234	375.816
06/15/2022 13:43:35	00:20:34.243	375.816
06/15/2022 13:43:36	00:20:34.243	375.816
06/15/2022 13:43:36	00:20:34.360	375.934
06/15/2022 13:43:36	00:20:34.869	375.796
06/15/2022 13:43:36	00:20:35.073	375.914
06/15/2022 13:43:37	00:20:36.190	375.796
06/15/2022 13:43:38	00:20:37.260	375.796
06/15/2022 13:43:39	00:20:37.260	375.796
06/15/2022 13:43:39	00:20:37.512	375.914
06/15/2022 13:43:39	00:20:37.818	376.033
06/15/2022 13:43:39	00:20:38.122	376.191
06/15/2022 13:43:40	00:20:39.276	376.191
06/15/2022 13:43:41	00:20:39.276	376.191
06/15/2022 13:43:41	00:20:39.752	376.072
06/15/2022 13:43:42	00:20:41.279	376.072
06/15/2022 13:43:43	00:20:42.281	376.072
06/15/2022 13:43:44	00:20:43.299	376.072
06/15/2022 13:43:45	00:20:43.299	376.072
06/15/2022 13:43:45	00:20:43.816	376.191
06/15/2022 13:43:46	00:20:45.306	376.191
06/15/2022 13:43:47	00:20:46.316	376.191
06/15/2022 13:43:48	00:20:46.316	376.191
06/15/2022 13:43:48	00:20:46.562	376.309
06/15/2022 13:43:48	00:20:46.964	376.191
06/15/2022 13:43:49	00:20:48.288	376.309
06/15/2022 13:43:50	00:20:49.331	376.309
06/15/2022 13:43:51	00:20:49.331	376.309
06/15/2022 13:43:51	00:20:49.920	376.427
06/15/2022 13:43:52	00:20:50.734	376.309
06/15/2022 13:43:53	00:20:52.348	376.309
06/15/2022 13:43:54	00:20:52.348	376.309
06/15/2022 13:43:54	00:20:52.354	376.171
06/15/2022 13:43:54	00:20:53.276	376.052
06/15/2022 13:43:55	00:20:54.082	376.210
06/15/2022 13:43:56	00:20:55.369	376.210
06/15/2022 13:43:57	00:20:55.369	376.210
06/15/2022 13:43:57	00:20:56.018	376.072
06/15/2022 13:43:57	00:20:56.318	375.895
06/15/2022 13:43:58	00:20:57.379	375.895
06/15/2022 13:43:59	00:20:57.379	375.895
06/15/2022 13:43:59	00:20:57.436	375.757
06/15/2022 13:44:00	00:20:58.552	375.619
06/15/2022 13:44:01	00:20:59.466	375.757
06/15/2022 13:44:01	00:20:59.670	375.638
06/15/2022 13:44:01	00:20:59.874	375.520
06/15/2022 13:44:02	00:21:01.409	375.520
06/15/2022 13:44:03	00:21:01.409	375.520
06/15/2022 13:44:03	00:21:01.710	375.402
06/15/2022 13:44:03	00:21:01.910	375.560
06/15/2022 13:44:04	00:21:02.418	375.362
06/15/2022 13:44:04	00:21:03.030	375.481
06/15/2022 13:44:04	00:21:03.338	375.343
06/15/2022 13:44:05	00:21:04.424	375.343
06/15/2022 13:44:06	00:21:05.434	375.343
06/15/2022 13:44:07	00:21:05.434	375.343
06/15/2022 13:44:07	00:21:05.681	375.205
06/15/2022 13:44:08	00:21:07.452	375.205
06/15/2022 13:44:09	00:21:08.468	375.205
06/15/2022 13:44:10	00:21:09.469	375.205
06/15/2022 13:44:11	00:21:09.469	375.205
06/15/2022 13:44:11	00:21:10.150	375.323
06/15/2022 13:44:12	00:21:10.766	375.185
06/15/2022 13:44:12	00:21:11.174	375.323
06/15/2022 13:44:13	00:21:12.484	375.323
06/15/2022 13:44:14	00:21:12.484	375.323
06/15/2022 13:44:14	00:21:12.912	375.461
06/15/2022 13:44:15	00:21:14.496	375.461
06/15/2022 13:44:16	00:21:14.496	375.461
06/15/2022 13:44:16	00:21:15.144	375.579
06/15/2022 13:44:17	00:21:16.510	375.579
06/15/2022 13:44:18	00:21:16.510	375.579
06/15/2022 13:44:18	00:21:17.370	375.717
06/15/2022 13:44:19	00:21:17.778	375.599
06/15/2022 13:44:19	00:21:17.986	375.776
06/15/2022 13:44:19	00:21:18.088	375.895
06/15/2022 13:44:20	00:21:18.696	375.757
06/15/2022 13:44:21	00:21:20.524	375.895
06/15/2022 13:44:22	00:21:20.830	375.776
06/15/2022 13:44:22	00:21:21.237	375.895
06/15/2022 13:44:22	00:21:21.440	376.033
06/15/2022 13:44:23	00:21:22.550	376.033
06/15/2022 13:44:24	00:21:22.550	376.033
06/15/2022 13:44:24	00:21:22.569	375.895
06/15/2022 13:44:25	00:21:23.787	375.737
06/15/2022 13:44:26	00:21:25.579	375.737
06/15/2022 13:44:27	00:21:25.579	375.737
06/15/2022 13:44:27	00:21:25.816	375.895
06/15/2022 13:44:28	00:21:26.946	375.776
06/15/2022 13:44:29	00:21:28.605	375.776
06/15/2022 13:44:30	00:21:28.605	375.776
06/15/2022 13:44:30	00:21:29.197	375.638
06/15/2022 13:44:31	00:21:30.210	375.816
06/15/2022 13:44:32	00:21:31.613	375.816
06/15/2022 13:44:33	00:21:31.613	375.816
06/15/2022 13:44:33	00:21:32.241	375.954
06/15/2022 13:44:34	00:21:33.360	375.836
06/15/2022 13:44:35	00:21:34.642	375.836
06/15/2022 13:44:36	00:21:35.653	375.836
06/15/2022 13:44:37	00:21:35.653	375.836
06/15/2022 13:44:37	00:21:35.792	375.954
06/15/2022 13:44:37	00:21:36.401	376.072
06/15/2022 13:44:38	00:21:37.010	375.934
06/15/2022 13:44:39	00:21:37.723	376.072
06/15/2022 13:44:39	00:21:38.025	375.914
06/15/2022 13:44:39	00:21:38.432	376.072
06/15/2022 13:44:40	00:21:38.738	375.934
06/15/2022 13:44:40	00:21:38.942	375.796
06/15/2022 13:44:40	00:21:39.247	375.914
06/15/2022 13:44:41	00:21:40.162	376.033
06/15/2022 13:44:42	00:21:41.072	375.855
06/15/2022 13:44:42	00:21:41.683	375.974
06/15/2022 13:44:43	00:21:42.598	376.092
06/15/2022 13:44:44	00:21:43.699	376.092
06/15/2022 13:44:45	00:21:43.699	376.092
06/15/2022 13:44:45	00:21:43.723	375.974
06/15/2022 13:44:46	00:21:44.843	376.092
06/15/2022 13:44:46	00:21:45.554	375.974
06/15/2022 13:44:47	00:21:46.715	375.974
06/15/2022 13:44:48	00:21:46.715	375.974
06/15/2022 13:44:48	00:21:47.587	375.836
06/15/2022 13:44:49	00:21:48.298	375.954
06/15/2022 13:44:49	00:21:48.604	375.816
06/15/2022 13:44:50	00:21:49.518	375.698
06/15/2022 13:44:51	00:21:50.753	375.698
06/15/2022 13:44:52	00:21:50.753	375.698
06/15/2022 13:44:52	00:21:50.835	375.560
06/15/2022 13:44:52	00:21:51.649	375.441
06/15/2022 13:44:53	00:21:52.760	375.441
06/15/2022 13:44:54	00:21:53.762	375.441
06/15/2022 13:44:55	00:21:54.761	375.441
06/15/2022 13:44:56	00:21:54.761	375.441
06/15/2022 13:44:56	00:21:54.793	375.323
06/15/2022 13:44:56	00:21:55.406	375.441
06/15/2022 13:44:57	00:21:56.779	375.441
06/15/2022 13:44:58	00:21:57.791	375.441
