Local Date/Time	Relative Time	pump-a:speed [µL/min]
06/15/2022 13:35:27	00:12:25.934	0.244
06/15/2022 13:35:27	00:12:26.036	1.163
06/15/2022 13:35:27	00:12:26.138	1.473
06/15/2022 13:35:27	00:12:26.240	0.550
06/15/2022 13:35:27	00:12:26.342	0.904
06/15/2022 13:35:27	00:12:26.444	1.141
06/15/2022 13:35:28	00:12:26.546	0.091
06/15/2022 13:35:28	00:12:26.647	0.324
06/15/2022 13:35:28	00:12:26.750	0.261
06/15/2022 13:35:28	00:12:26.850	-0.560
06/15/2022 13:35:28	00:12:26.952	0.070
06/15/2022 13:35:28	00:12:27.052	2.075
06/15/2022 13:35:28	00:12:27.152	0.501
06/15/2022 13:35:28	00:12:27.254	0.287
06/15/2022 13:35:28	00:12:27.356	1.814
06/15/2022 13:35:28	00:12:27.458	0.151
06/15/2022 13:35:29	00:12:27.560	0.616
06/15/2022 13:35:29	00:12:27.662	0.960
06/15/2022 13:35:29	00:12:27.764	1.769
06/15/2022 13:35:29	00:12:27.866	2.450
06/15/2022 13:35:29	00:12:27.968	1.204
06/15/2022 13:35:29	00:12:28.069	0.926
06/15/2022 13:35:29	00:12:28.172	0.165
06/15/2022 13:35:29	00:12:28.274	0.275
06/15/2022 13:35:29	00:12:28.374	-0.014
06/15/2022 13:35:29	00:12:28.474	0.233
06/15/2022 13:35:30	00:12:28.574	3.314
06/15/2022 13:35:30	00:12:28.676	2.498
06/15/2022 13:35:30	00:12:28.778	2.544
06/15/2022 13:35:30	00:12:28.880	2.068
06/15/2022 13:35:30	00:12:28.982	1.521
06/15/2022 13:35:30	00:12:29.084	1.514
06/15/2022 13:35:30	00:12:29.186	1.438
06/15/2022 13:35:30	00:12:29.288	0.314
06/15/2022 13:35:30	00:12:29.389	0.373
06/15/2022 13:35:31	00:12:29.491	0.945
06/15/2022 13:35:31	00:12:29.594	1.470
06/15/2022 13:35:31	00:12:29.694	0.799
06/15/2022 13:35:31	00:12:29.794	-0.283
06/15/2022 13:35:31	00:12:29.894	0.036
06/15/2022 13:35:31	00:12:29.996	0.504
06/15/2022 13:35:31	00:12:30.098	-0.101
06/15/2022 13:35:31	00:12:30.200	0.117
06/15/2022 13:35:31	00:12:30.302	1.429
06/15/2022 13:35:31	00:12:30.404	0.294
06/15/2022 13:35:32	00:12:30.506	0.827
06/15/2022 13:35:32	00:12:30.608	0.330
06/15/2022 13:35:32	00:12:30.710	-0.218
06/15/2022 13:35:32	00:12:30.812	0.865
06/15/2022 13:35:32	00:12:30.914	2.043
06/15/2022 13:35:32	00:12:31.014	0.990
06/15/2022 13:35:32	00:12:31.114	3.012
06/15/2022 13:35:32	00:12:31.214	2.179
06/15/2022 13:35:32	00:12:31.314	1.083
06/15/2022 13:35:32	00:12:31.416	2.220
06/15/2022 13:35:33	00:12:31.518	-0.127
06/15/2022 13:35:33	00:12:31.620	1.932
06/15/2022 13:35:33	00:12:31.722	1.879
06/15/2022 13:35:33	00:12:31.824	1.626
06/15/2022 13:35:33	00:12:31.926	0.965
06/15/2022 13:35:33	00:12:32.027	2.470
06/15/2022 13:35:33	00:12:32.130	2.752
06/15/2022 13:35:33	00:12:32.231	1.554
06/15/2022 13:35:33	00:12:32.332	0.353
06/15/2022 13:35:33	00:12:32.432	1.535
06/15/2022 13:35:34	00:12:32.532	1.025
06/15/2022 13:35:34	00:12:32.632	0.327
06/15/2022 13:35:34	00:12:32.732	1.319
06/15/2022 13:35:34	00:12:32.834	1.545
06/15/2022 13:35:34	00:12:32.936	2.293
06/15/2022 13:35:34	00:12:33.038	1.782
06/15/2022 13:35:34	00:12:33.140	1.966
06/15/2022 13:35:34	00:12:33.242	1.556
06/15/2022 13:35:34	00:12:33.344	2.769
06/15/2022 13:35:34	00:12:33.445	1.371
06/15/2022 13:35:35	00:12:33.547	1.359
06/15/2022 13:35:35	00:12:33.650	1.506
06/15/2022 13:35:35	00:12:33.750	0.631
06/15/2022 13:35:35	00:12:33.850	0.983
06/15/2022 13:35:35	00:12:33.950	0.591
06/15/2022 13:35:35	00:12:34.052	2.004
06/15/2022 13:35:35	00:12:34.154	0.738
06/15/2022 13:35:35	00:12:34.256	0.712
06/15/2022 13:35:35	00:12:34.358	1.347
06/15/2022 13:35:35	00:12:34.460	1.917
06/15/2022 13:35:36	00:12:34.562	1.182
06/15/2022 13:35:36	00:12:34.664	1.076
06/15/2022 13:35:36	00:12:34.765	1.266
06/15/2022 13:35:36	00:12:34.867	1.621
06/15/2022 13:35:36	00:12:34.969	1.695
06/15/2022 13:35:36	00:12:35.072	0.084
06/15/2022 13:35:36	00:12:35.172	1.565
06/15/2022 13:35:36	00:12:35.272	1.433
06/15/2022 13:35:36	00:12:35.372	1.965
06/15/2022 13:35:36	00:12:35.474	3.485
06/15/2022 13:35:37	00:12:35.576	2.230
06/15/2022 13:35:37	00:12:35.678	1.005
06/15/2022 13:35:37	00:12:35.780	1.554
06/15/2022 13:35:37	00:12:35.882	0.820
06/15/2022 13:35:37	00:12:35.984	-0.336
06/15/2022 13:35:37	00:12:36.086	-0.519
06/15/2022 13:35:37	00:12:36.188	0.466
06/15/2022 13:35:37	00:12:36.289	0.450
06/15/2022 13:35:37	00:12:36.391	0.694
06/15/2022 13:35:37	00:12:36.492	0.320
06/15/2022 13:35:38	00:12:36.592	0.810
06/15/2022 13:35:38	00:12:36.692	0.759
06/15/2022 13:35:38	00:12:36.792	0.901
06/15/2022 13:35:38	00:12:36.894	1.313
06/15/2022 13:35:38	00:12:36.998	0.036
06/15/2022 13:35:38	00:12:37.100	2.970
06/15/2022 13:35:38	00:12:37.202	1.154
06/15/2022 13:35:38	00:12:37.304	0.876
06/15/2022 13:35:38	00:12:37.406	2.176
06/15/2022 13:35:38	00:12:37.508	0.906
06/15/2022 13:35:39	00:12:37.609	-0.419
06/15/2022 13:35:39	00:12:37.711	0.635
06/15/2022 13:35:39	00:12:37.813	2.604
06/15/2022 13:35:39	00:12:37.914	1.390
06/15/2022 13:35:39	00:12:38.014	1.580
06/15/2022 13:35:39	00:12:38.114	1.195
06/15/2022 13:35:39	00:12:38.214	1.255
06/15/2022 13:35:39	00:12:38.316	1.191
06/15/2022 13:35:39	00:12:38.418	-1.363
06/15/2022 13:35:39	00:12:38.520	1.510
06/15/2022 13:35:40	00:12:38.622	0.574
06/15/2022 13:35:40	00:12:38.724	2.200
06/15/2022 13:35:40	00:12:38.826	1.593
06/15/2022 13:35:40	00:12:38.928	1.398
06/15/2022 13:35:40	00:12:39.029	3.443
06/15/2022 13:35:40	00:12:39.131	2.657
06/15/2022 13:35:40	00:12:39.231	2.490
06/15/2022 13:35:40	00:12:39.332	2.015
06/15/2022 13:35:40	00:12:39.432	0.267
06/15/2022 13:35:40	00:12:39.532	2.007
06/15/2022 13:35:41	00:12:39.634	1.047
06/15/2022 13:35:41	00:12:39.736	1.342
06/15/2022 13:35:41	00:12:39.838	0.866
06/15/2022 13:35:41	00:12:39.940	1.053
06/15/2022 13:35:41	00:12:40.042	0.940
06/15/2022 13:35:41	00:12:40.144	2.841
06/15/2022 13:35:41	00:12:40.246	2.521
06/15/2022 13:35:41	00:12:40.348	1.810
06/15/2022 13:35:41	00:12:40.449	1.243
06/15/2022 13:35:42	00:12:40.551	1.764
06/15/2022 13:35:42	00:12:40.651	0.208
06/15/2022 13:35:42	00:12:40.752	1.441
06/15/2022 13:35:42	00:12:40.852	0.163
06/15/2022 13:35:42	00:12:40.952	-1.348
06/15/2022 13:35:42	00:12:41.054	1.048
06/15/2022 13:35:42	00:12:41.156	1.333
06/15/2022 13:35:42	00:12:41.258	0.656
06/15/2022 13:35:42	00:12:41.360	0.980
06/15/2022 13:35:42	00:12:41.462	2.017
06/15/2022 13:35:43	00:12:41.564	0.775
06/15/2022 13:35:43	00:12:41.666	2.306
06/15/2022 13:35:43	00:12:41.771	2.621
06/15/2022 13:35:43	00:12:41.873	2.653
06/15/2022 13:35:43	00:12:41.973	2.751
06/15/2022 13:35:43	00:12:42.073	2.729
06/15/2022 13:35:43	00:12:42.176	1.540
06/15/2022 13:35:43	00:12:42.276	2.787
06/15/2022 13:35:43	00:12:42.376	1.034
06/15/2022 13:35:43	00:12:42.478	1.852
06/15/2022 13:35:44	00:12:42.580	0.956
06/15/2022 13:35:44	00:12:42.682	0.915
06/15/2022 13:35:44	00:12:42.784	0.548
06/15/2022 13:35:44	00:12:42.886	1.275
06/15/2022 13:35:44	00:12:42.988	0.891
06/15/2022 13:35:44	00:12:43.090	2.088
06/15/2022 13:35:44	00:12:43.191	2.068
06/15/2022 13:35:44	00:12:43.293	3.139
06/15/2022 13:35:44	00:12:43.395	0.871
06/15/2022 13:35:44	00:12:43.496	2.164
06/15/2022 13:35:45	00:12:43.596	2.214
06/15/2022 13:35:45	00:12:43.696	1.308
06/15/2022 13:35:45	00:12:43.798	1.241
06/15/2022 13:35:45	00:12:43.900	1.674
06/15/2022 13:35:45	00:12:44.002	1.362
06/15/2022 13:35:45	00:12:44.104	2.178
06/15/2022 13:35:45	00:12:44.206	1.670
06/15/2022 13:35:45	00:12:44.308	2.321
06/15/2022 13:35:45	00:12:44.410	1.890
06/15/2022 13:35:45	00:12:44.512	3.526
06/15/2022 13:35:46	00:12:44.613	1.874
06/15/2022 13:35:46	00:12:44.715	1.597
06/15/2022 13:35:46	00:12:44.815	0.674
06/15/2022 13:35:46	00:12:44.916	1.845
06/15/2022 13:35:46	00:12:45.016	0.312
06/15/2022 13:35:46	00:12:45.116	-0.451
06/15/2022 13:35:46	00:12:45.218	0.221
06/15/2022 13:35:46	00:12:45.320	0.937
06/15/2022 13:35:46	00:12:45.422	0.834
06/15/2022 13:35:46	00:12:45.524	1.194
06/15/2022 13:35:47	00:12:45.626	1.486
06/15/2022 13:35:47	00:12:45.728	1.717
06/15/2022 13:35:47	00:12:45.830	0.696
06/15/2022 13:35:47	00:12:45.931	1.323
06/15/2022 13:35:47	00:12:46.033	1.501
06/15/2022 13:35:47	00:12:46.133	0.546
06/15/2022 13:35:47	00:12:46.233	1.520
06/15/2022 13:35:47	00:12:46.335	0.395
06/15/2022 13:35:47	00:12:46.438	-0.178
06/15/2022 13:35:47	00:12:46.538	0.389
06/15/2022 13:35:48	00:12:46.640	-0.387
06/15/2022 13:35:48	00:12:46.742	0.093
06/15/2022 13:35:48	00:12:46.844	0.212
06/15/2022 13:35:48	00:12:46.946	1.685
06/15/2022 13:35:48	00:12:47.048	2.015
06/15/2022 13:35:48	00:12:47.150	3.710
06/15/2022 13:35:48	00:12:47.252	2.459
06/15/2022 13:35:48	00:12:47.354	3.105
06/15/2022 13:35:48	00:12:47.455	1.194
06/15/2022 13:35:48	00:12:47.557	0.186
06/15/2022 13:35:49	00:12:47.657	2.651
06/15/2022 13:35:49	00:12:47.758	2.032
06/15/2022 13:35:49	00:12:47.858	1.487
06/15/2022 13:35:49	00:12:47.960	1.508
06/15/2022 13:35:49	00:12:48.062	2.512
06/15/2022 13:35:49	00:12:48.164	0.793
06/15/2022 13:35:49	00:12:48.266	0.667
06/15/2022 13:35:49	00:12:48.368	1.857
06/15/2022 13:35:49	00:12:48.470	1.645
06/15/2022 13:35:50	00:12:48.572	0.959
06/15/2022 13:35:50	00:12:48.674	2.060
06/15/2022 13:35:50	00:12:48.775	1.709
06/15/2022 13:35:50	00:12:48.877	1.241
06/15/2022 13:35:50	00:12:48.977	1.441
06/15/2022 13:35:50	00:12:49.077	1.570
06/15/2022 13:35:50	00:12:49.178	2.081
06/15/2022 13:35:50	00:12:49.278	1.020
06/15/2022 13:35:50	00:12:49.380	1.339
06/15/2022 13:35:50	00:12:49.482	1.778
06/15/2022 13:35:51	00:12:49.584	2.249
06/15/2022 13:35:51	00:12:49.686	0.839
06/15/2022 13:35:51	00:12:49.788	1.796
06/15/2022 13:35:51	00:12:49.890	0.894
06/15/2022 13:35:51	00:12:49.992	0.245
06/15/2022 13:35:51	00:12:50.094	0.185
06/15/2022 13:35:51	00:12:50.195	0.709
06/15/2022 13:35:51	00:12:50.301	1.510
06/15/2022 13:35:51	00:12:50.401	1.440
06/15/2022 13:35:51	00:12:50.501	2.274
06/15/2022 13:35:52	00:12:50.602	0.931
06/15/2022 13:35:52	00:12:50.704	1.784
06/15/2022 13:35:52	00:12:50.806	1.009
06/15/2022 13:35:52	00:12:50.908	2.531
06/15/2022 13:35:52	00:12:51.010	1.712
06/15/2022 13:35:52	00:12:51.112	1.574
06/15/2022 13:35:52	00:12:51.214	1.133
06/15/2022 13:35:52	00:12:51.316	2.300
06/15/2022 13:35:52	00:12:51.417	2.175
06/15/2022 13:35:52	00:12:51.520	1.424
06/15/2022 13:35:53	00:12:51.621	2.785
06/15/2022 13:35:53	00:12:51.721	1.236
06/15/2022 13:35:53	00:12:51.821	1.035
06/15/2022 13:35:53	00:12:51.921	0.994
06/15/2022 13:35:53	00:12:52.022	-0.246
06/15/2022 13:35:53	00:12:52.122	-0.046
06/15/2022 13:35:53	00:12:52.224	1.169
06/15/2022 13:35:53	00:12:52.326	0.546
06/15/2022 13:35:53	00:12:52.428	0.400
06/15/2022 13:35:53	00:12:52.530	0.434
06/15/2022 13:35:54	00:12:52.632	0.958
06/15/2022 13:35:54	00:12:52.734	0.219
06/15/2022 13:35:54	00:12:52.835	1.648
06/15/2022 13:35:54	00:12:52.938	0.829
06/15/2022 13:35:54	00:12:53.039	1.432
06/15/2022 13:35:54	00:12:53.139	1.189
06/15/2022 13:35:54	00:12:53.239	2.014
06/15/2022 13:35:54	00:12:53.339	3.129
06/15/2022 13:35:54	00:12:53.440	0.039
06/15/2022 13:35:54	00:12:53.542	1.856
06/15/2022 13:35:55	00:12:53.644	1.373
06/15/2022 13:35:55	00:12:53.746	2.367
06/15/2022 13:35:55	00:12:53.848	2.210
06/15/2022 13:35:55	00:12:53.950	2.046
06/15/2022 13:35:55	00:12:54.052	0.668
06/15/2022 13:35:55	00:12:54.154	1.338
06/15/2022 13:35:55	00:12:54.256	0.495
06/15/2022 13:35:55	00:12:54.357	2.364
06/15/2022 13:35:55	00:12:54.459	1.811
06/15/2022 13:35:55	00:12:54.559	0.227
06/15/2022 13:35:56	00:12:54.659	1.094
06/15/2022 13:35:56	00:12:54.759	0.546
06/15/2022 13:35:56	00:12:54.860	2.510
06/15/2022 13:35:56	00:12:54.962	0.754
06/15/2022 13:35:56	00:12:55.064	1.325
06/15/2022 13:35:56	00:12:55.166	1.316
06/15/2022 13:35:56	00:12:55.268	0.147
06/15/2022 13:35:56	00:12:55.370	0.543
06/15/2022 13:35:56	00:12:55.472	0.345
06/15/2022 13:35:56	00:12:55.574	0.319
06/15/2022 13:35:57	00:12:55.675	1.440
06/15/2022 13:35:57	00:12:55.777	0.917
06/15/2022 13:35:57	00:12:55.879	2.470
06/15/2022 13:35:57	00:12:55.981	1.684
06/15/2022 13:35:57	00:12:56.081	2.561
06/15/2022 13:35:57	00:12:56.181	1.332
06/15/2022 13:35:57	00:12:56.284	1.787
06/15/2022 13:35:57	00:12:56.386	1.779
06/15/2022 13:35:57	00:12:56.488	1.697
06/15/2022 13:35:57	00:12:56.590	2.343
06/15/2022 13:35:58	00:12:56.692	0.735
06/15/2022 13:35:58	00:12:56.794	0.568
06/15/2022 13:35:58	00:12:56.896	1.033
06/15/2022 13:35:58	00:12:56.998	1.048
06/15/2022 13:35:58	00:12:57.099	-1.422
06/15/2022 13:35:58	00:12:57.208	0.394
06/15/2022 13:35:58	00:12:57.309	0.709
06/15/2022 13:35:58	00:12:57.410	0.126
06/15/2022 13:35:58	00:12:57.511	0.586
06/15/2022 13:35:58	00:12:57.614	1.526
06/15/2022 13:35:59	00:12:57.716	1.438
06/15/2022 13:35:59	00:12:57.818	2.674
06/15/2022 13:35:59	00:12:57.920	0.707
06/15/2022 13:35:59	00:12:58.022	0.964
06/15/2022 13:35:59	00:12:58.124	1.899
06/15/2022 13:35:59	00:12:58.226	0.620
06/15/2022 13:35:59	00:12:58.328	1.114
06/15/2022 13:35:59	00:12:58.429	0.553
06/15/2022 13:35:59	00:12:58.531	0.803
06/15/2022 13:35:59	00:12:58.631	0.945
06/15/2022 13:36:00	00:12:58.733	-0.120
06/15/2022 13:36:00	00:12:58.833	-0.533
06/15/2022 13:36:00	00:12:58.933	0.587
06/15/2022 13:36:00	00:12:59.036	1.202
06/15/2022 13:36:00	00:12:59.138	0.297
06/15/2022 13:36:00	00:12:59.240	0.417
06/15/2022 13:36:00	00:12:59.342	0.720
06/15/2022 13:36:00	00:12:59.444	1.361
06/15/2022 13:36:00	00:12:59.546	1.030
06/15/2022 13:36:01	00:12:59.648	0.609
06/15/2022 13:36:01	00:12:59.749	1.231
06/15/2022 13:36:01	00:12:59.851	1.203
06/15/2022 13:36:01	00:12:59.953	0.372
06/15/2022 13:36:01	00:13:00.053	1.368
06/15/2022 13:36:01	00:13:00.153	0.502
06/15/2022 13:36:01	00:13:00.253	0.479
06/15/2022 13:36:01	00:13:00.355	1.534
06/15/2022 13:36:01	00:13:00.458	0.497
06/15/2022 13:36:01	00:13:00.560	1.739
06/15/2022 13:36:02	00:13:00.662	1.268
06/15/2022 13:36:02	00:13:00.764	1.905
06/15/2022 13:36:02	00:13:00.866	3.077
06/15/2022 13:36:02	00:13:00.968	2.181
06/15/2022 13:36:02	00:13:01.070	1.599
06/15/2022 13:36:02	00:13:01.171	0.756
06/15/2022 13:36:02	00:13:01.273	0.972
06/15/2022 13:36:02	00:13:01.375	-0.202
06/15/2022 13:36:02	00:13:01.475	0.406
06/15/2022 13:36:02	00:13:01.575	0.846
06/15/2022 13:36:03	00:13:01.675	1.772
06/15/2022 13:36:03	00:13:01.775	0.495
06/15/2022 13:36:03	00:13:01.878	-0.996
06/15/2022 13:36:03	00:13:01.980	0.956
06/15/2022 13:36:03	00:13:02.082	1.001
06/15/2022 13:36:03	00:13:02.184	1.796
06/15/2022 13:36:03	00:13:02.286	-0.311
06/15/2022 13:36:03	00:13:02.388	-0.165
06/15/2022 13:36:03	00:13:02.489	0.303
06/15/2022 13:36:03	00:13:02.591	1.383
06/15/2022 13:36:04	00:13:02.693	1.138
06/15/2022 13:36:04	00:13:02.793	1.522
06/15/2022 13:36:04	00:13:02.893	0.794
06/15/2022 13:36:04	00:13:02.993	1.034
06/15/2022 13:36:04	00:13:03.093	1.244
06/15/2022 13:36:04	00:13:03.195	0.658
06/15/2022 13:36:04	00:13:03.298	1.215
06/15/2022 13:36:04	00:13:03.400	1.845
06/15/2022 13:36:04	00:13:03.502	1.764
06/15/2022 13:36:04	00:13:03.604	0.416
06/15/2022 13:36:05	00:13:03.706	1.592
06/15/2022 13:36:05	00:13:03.808	2.105
06/15/2022 13:36:05	00:13:03.910	0.604
06/15/2022 13:36:05	00:13:04.011	1.688
06/15/2022 13:36:05	00:13:04.113	-0.553
06/15/2022 13:36:05	00:13:04.215	0.176
06/15/2022 13:36:05	00:13:04.315	0.217
06/15/2022 13:36:05	00:13:04.417	1.278
06/15/2022 13:36:05	00:13:04.519	0.984
06/15/2022 13:36:05	00:13:04.621	1.639
06/15/2022 13:36:06	00:13:04.724	1.197
06/15/2022 13:36:06	00:13:04.826	2.289
06/15/2022 13:36:06	00:13:04.928	2.170
06/15/2022 13:36:06	00:13:05.030	1.883
06/15/2022 13:36:06	00:13:05.132	1.713
06/15/2022 13:36:06	00:13:05.234	-0.467
06/15/2022 13:36:06	00:13:05.336	2.923
06/15/2022 13:36:06	00:13:05.437	0.989
06/15/2022 13:36:06	00:13:05.537	1.928
06/15/2022 13:36:06	00:13:05.637	2.437
06/15/2022 13:36:07	00:13:05.739	1.676
06/15/2022 13:36:07	00:13:05.839	1.014
06/15/2022 13:36:07	00:13:05.941	0.569
06/15/2022 13:36:07	00:13:06.043	-0.998
06/15/2022 13:36:07	00:13:06.146	-0.814
06/15/2022 13:36:07	00:13:06.248	0.009
06/15/2022 13:36:07	00:13:06.350	0.811
06/15/2022 13:36:07	00:13:06.452	-0.257
06/15/2022 13:36:07	00:13:06.554	0.003
06/15/2022 13:36:07	00:13:06.655	-0.213
06/15/2022 13:36:08	00:13:06.757	2.075
06/15/2022 13:36:08	00:13:06.859	-1.343
06/15/2022 13:36:08	00:13:06.961	-0.277
06/15/2022 13:36:08	00:13:07.061	0.754
06/15/2022 13:36:08	00:13:07.165	0.908
06/15/2022 13:36:08	00:13:07.265	1.988
06/15/2022 13:36:08	00:13:07.365	1.024
06/15/2022 13:36:08	00:13:07.467	1.527
06/15/2022 13:36:08	00:13:07.570	2.679
06/15/2022 13:36:08	00:13:07.672	1.803
06/15/2022 13:36:09	00:13:07.774	1.599
06/15/2022 13:36:09	00:13:07.876	1.441
06/15/2022 13:36:09	00:13:07.978	-0.581
06/15/2022 13:36:09	00:13:08.080	0.833
06/15/2022 13:36:09	00:13:08.181	1.005
06/15/2022 13:36:09	00:13:08.283	1.088
06/15/2022 13:36:09	00:13:08.385	0.869
06/15/2022 13:36:09	00:13:08.487	-0.232
06/15/2022 13:36:09	00:13:08.587	0.329
06/15/2022 13:36:09	00:13:08.687	0.583
06/15/2022 13:36:10	00:13:08.789	0.622
06/15/2022 13:36:10	00:13:08.892	0.280
06/15/2022 13:36:10	00:13:08.994	-0.073
06/15/2022 13:36:10	00:13:09.096	-0.393
06/15/2022 13:36:10	00:13:09.198	0.370
06/15/2022 13:36:10	00:13:09.306	0.506
06/15/2022 13:36:10	00:13:09.407	0.150
06/15/2022 13:36:10	00:13:09.509	0.627
06/15/2022 13:36:10	00:13:09.611	-0.481
06/15/2022 13:36:10	00:13:09.711	0.811
06/15/2022 13:36:11	00:13:09.811	1.309
06/15/2022 13:36:11	00:13:09.911	-0.722
06/15/2022 13:36:11	00:13:10.011	0.575
06/15/2022 13:36:11	00:13:10.113	1.394
06/15/2022 13:36:11	00:13:10.215	0.391
06/15/2022 13:36:11	00:13:10.318	-0.833
06/15/2022 13:36:11	00:13:10.420	0.905
06/15/2022 13:36:11	00:13:10.522	0.868
06/15/2022 13:36:11	00:13:10.624	0.781
06/15/2022 13:36:12	00:13:10.726	0.426
06/15/2022 13:36:12	00:13:10.828	-0.160
06/15/2022 13:36:12	00:13:10.929	1.523
06/15/2022 13:36:12	00:13:11.031	-0.068
06/15/2022 13:36:12	00:13:11.133	-0.381
06/15/2022 13:36:12	00:13:11.235	0.403
06/15/2022 13:36:12	00:13:11.335	0.683
06/15/2022 13:36:12	00:13:11.435	-0.766
06/15/2022 13:36:12	00:13:11.537	0.347
06/15/2022 13:36:12	00:13:11.639	0.584
06/15/2022 13:36:13	00:13:11.742	0.499
06/15/2022 13:36:13	00:13:11.844	1.065
06/15/2022 13:36:13	00:13:11.946	2.303
06/15/2022 13:36:13	00:13:12.048	0.358
06/15/2022 13:36:13	00:13:12.150	0.632
06/15/2022 13:36:13	00:13:12.252	-0.527
06/15/2022 13:36:13	00:13:12.353	0.688
06/15/2022 13:36:13	00:13:12.455	-1.036
06/15/2022 13:36:13	00:13:12.555	0.035
06/15/2022 13:36:13	00:13:12.655	0.373
06/15/2022 13:36:14	00:13:12.755	0.721
06/15/2022 13:36:14	00:13:12.855	1.001
06/15/2022 13:36:14	00:13:12.957	-0.632
06/15/2022 13:36:14	00:13:13.059	0.336
06/15/2022 13:36:14	00:13:13.162	-0.444
06/15/2022 13:36:14	00:13:13.264	-0.995
06/15/2022 13:36:14	00:13:13.366	-1.450
06/15/2022 13:36:14	00:13:13.468	1.725
06/15/2022 13:36:14	00:13:13.570	0.757
06/15/2022 13:36:14	00:13:13.672	1.861
06/15/2022 13:36:15	00:13:13.773	0.263
06/15/2022 13:36:15	00:13:13.873	0.023
06/15/2022 13:36:15	00:13:13.973	0.032
06/15/2022 13:36:15	00:13:14.075	1.638
06/15/2022 13:36:15	00:13:14.177	1.636
06/15/2022 13:36:15	00:13:14.277	1.404
06/15/2022 13:36:15	00:13:14.379	2.030
06/15/2022 13:36:15	00:13:14.481	2.157
06/15/2022 13:36:15	00:13:14.584	0.552
06/15/2022 13:36:15	00:13:14.686	0.101
06/15/2022 13:36:16	00:13:14.788	-0.010
06/15/2022 13:36:16	00:13:14.890	1.475
06/15/2022 13:36:16	00:13:14.992	-0.398
06/15/2022 13:36:16	00:13:15.093	0.713
06/15/2022 13:36:16	00:13:15.195	0.322
06/15/2022 13:36:16	00:13:15.297	0.558
06/15/2022 13:36:16	00:13:15.397	0.418
06/15/2022 13:36:16	00:13:15.497	0.128
06/15/2022 13:36:16	00:13:15.597	0.054
06/15/2022 13:36:16	00:13:15.697	0.705
06/15/2022 13:36:17	00:13:15.799	1.159
06/15/2022 13:36:17	00:13:15.901	1.075
06/15/2022 13:36:17	00:13:16.004	0.500
06/15/2022 13:36:17	00:13:16.106	0.782
06/15/2022 13:36:17	00:13:16.208	-0.914
06/15/2022 13:36:17	00:13:16.310	-0.293
06/15/2022 13:36:17	00:13:16.411	-0.140
06/15/2022 13:36:17	00:13:16.513	0.911
06/15/2022 13:36:17	00:13:16.615	1.153
06/15/2022 13:36:17	00:13:16.715	0.178
06/15/2022 13:36:18	00:13:16.815	1.417
06/15/2022 13:36:18	00:13:16.915	0.887
06/15/2022 13:36:18	00:13:17.019	-0.579
06/15/2022 13:36:18	00:13:17.121	0.304
06/15/2022 13:36:18	00:13:17.223	0.704
06/15/2022 13:36:18	00:13:17.325	1.051
06/15/2022 13:36:18	00:13:17.428	0.542
06/15/2022 13:36:18	00:13:17.530	0.556
06/15/2022 13:36:18	00:13:17.632	1.065
06/15/2022 13:36:18	00:13:17.734	0.122
06/15/2022 13:36:19	00:13:17.836	0.880
06/15/2022 13:36:19	00:13:17.937	1.896
06/15/2022 13:36:19	00:13:18.037	0.312
06/15/2022 13:36:19	00:13:18.139	0.814
06/15/2022 13:36:19	00:13:18.239	0.290
06/15/2022 13:36:19	00:13:18.339	0.621
06/15/2022 13:36:19	00:13:18.439	0.504
06/15/2022 13:36:19	00:13:18.541	0.182
06/15/2022 13:36:19	00:13:18.643	1.513
06/15/2022 13:36:19	00:13:18.746	0.784
06/15/2022 13:36:20	00:13:18.848	-0.364
06/15/2022 13:36:20	00:13:18.950	0.406
06/15/2022 13:36:20	00:13:19.052	0.950
06/15/2022 13:36:20	00:13:19.154	-0.254
06/15/2022 13:36:20	00:13:19.255	1.398
06/15/2022 13:36:20	00:13:19.357	0.922
06/15/2022 13:36:20	00:13:19.457	1.338
06/15/2022 13:36:20	00:13:19.557	1.178
06/15/2022 13:36:20	00:13:19.657	0.221
06/15/2022 13:36:20	00:13:19.757	0.286
06/15/2022 13:36:21	00:13:19.859	1.164
06/15/2022 13:36:21	00:13:19.961	0.056
06/15/2022 13:36:21	00:13:20.063	0.503
06/15/2022 13:36:21	00:13:20.165	1.141
06/15/2022 13:36:21	00:13:20.268	-0.174
06/15/2022 13:36:21	00:13:20.370	-0.951
06/15/2022 13:36:21	00:13:20.472	-0.966
06/15/2022 13:36:21	00:13:20.574	-0.830
06/15/2022 13:36:21	00:13:20.675	0.008
06/15/2022 13:36:21	00:13:20.777	-0.394
06/15/2022 13:36:22	00:13:20.879	-0.021
06/15/2022 13:36:22	00:13:20.981	0.057
06/15/2022 13:36:22	00:13:21.087	0.982
06/15/2022 13:36:22	00:13:21.187	0.316
06/15/2022 13:36:22	00:13:21.289	0.331
06/15/2022 13:36:22	00:13:21.391	1.532
06/15/2022 13:36:22	00:13:21.493	0.994
06/15/2022 13:36:22	00:13:21.596	1.009
06/15/2022 13:36:22	00:13:21.698	2.434
06/15/2022 13:36:23	00:13:21.800	1.429
06/15/2022 13:36:23	00:13:21.902	1.576
06/15/2022 13:36:23	00:13:22.003	0.535
06/15/2022 13:36:23	00:13:22.105	0.220
06/15/2022 13:36:23	00:13:22.207	0.705
06/15/2022 13:36:23	00:13:22.307	1.919
