Local Date/Time	Relative Time	pump-b:pressure [bar]
06/15/2022 14:02:27	00:39:25.695	345.672
06/15/2022 14:02:28	00:39:26.206	345.554
06/15/2022 14:02:29	00:39:27.013	345.435
06/15/2022 14:02:30	00:39:28.741	345.297
06/15/2022 14:02:31	00:39:29.984	345.297
06/15/2022 14:02:32	00:39:29.984	345.297
06/15/2022 14:02:32	00:39:30.063	345.159
06/15/2022 14:02:32	00:39:30.573	345.041
06/15/2022 14:02:33	00:39:31.993	345.159
06/15/2022 14:02:34	00:39:32.295	345.041
06/15/2022 14:02:35	00:39:34.006	345.041
06/15/2022 14:02:36	00:39:35.015	345.041
06/15/2022 14:02:37	00:39:36.017	345.041
06/15/2022 14:02:38	00:39:36.017	345.041
06/15/2022 14:02:38	00:39:36.363	345.179
06/15/2022 14:02:39	00:39:37.681	345.061
06/15/2022 14:02:40	00:39:39.032	345.061
06/15/2022 14:02:41	00:39:39.032	345.061
06/15/2022 14:02:41	00:39:39.817	344.942
06/15/2022 14:02:42	00:39:40.123	344.824
06/15/2022 14:02:42	00:39:41.037	344.942
06/15/2022 14:02:43	00:39:42.051	344.804
06/15/2022 14:02:44	00:39:42.357	344.923
06/15/2022 14:02:45	00:39:43.475	344.804
06/15/2022 14:02:46	00:39:44.189	344.942
06/15/2022 14:02:47	00:39:46.082	344.942
06/15/2022 14:02:48	00:39:46.082	344.942
06/15/2022 14:02:48	00:39:47.031	344.824
06/15/2022 14:02:49	00:39:48.090	344.824
06/15/2022 14:02:50	00:39:48.090	344.824
06/15/2022 14:02:50	00:39:48.655	344.706
06/15/2022 14:02:51	00:39:49.369	344.824
06/15/2022 14:02:51	00:39:49.577	344.686
06/15/2022 14:02:52	00:39:51.095	344.686
06/15/2022 14:02:53	00:39:51.095	344.686
06/15/2022 14:02:53	00:39:52.023	344.568
06/15/2022 14:02:54	00:39:53.107	344.568
06/15/2022 14:02:55	00:39:54.111	344.568
06/15/2022 14:02:56	00:39:55.118	344.568
06/15/2022 14:02:57	00:39:55.118	344.568
06/15/2022 14:02:57	00:39:55.577	344.686
06/15/2022 14:02:58	00:39:57.127	344.686
06/15/2022 14:02:59	00:39:57.127	344.686
06/15/2022 14:02:59	00:39:57.814	344.568
06/15/2022 14:03:00	00:39:58.523	344.430
06/15/2022 14:03:01	00:40:00.129	344.430
06/15/2022 14:03:02	00:40:00.129	344.430
06/15/2022 14:03:02	00:40:00.659	344.311
06/15/2022 14:03:03	00:40:01.569	344.430
06/15/2022 14:03:04	00:40:02.483	344.311
06/15/2022 14:03:05	00:40:04.142	344.311
06/15/2022 14:03:06	00:40:05.151	344.311
06/15/2022 14:03:07	00:40:06.159	344.311
06/15/2022 14:03:08	00:40:07.165	344.311
06/15/2022 14:03:09	00:40:08.174	344.311
06/15/2022 14:03:10	00:40:09.182	344.311
06/15/2022 14:03:11	00:40:10.188	344.311
06/15/2022 14:03:12	00:40:11.193	344.311
06/15/2022 14:03:13	00:40:11.193	344.311
06/15/2022 14:03:13	00:40:11.948	344.153
06/15/2022 14:03:14	00:40:13.218	344.153
06/15/2022 14:03:15	00:40:13.218	344.153
06/15/2022 14:03:15	00:40:13.574	344.035
06/15/2022 14:03:16	00:40:15.207	344.153
06/15/2022 14:03:17	00:40:15.513	344.035
06/15/2022 14:03:18	00:40:16.224	343.917
06/15/2022 14:03:18	00:40:17.039	343.798
06/15/2022 14:03:19	00:40:17.344	343.937
06/15/2022 14:03:20	00:40:19.070	344.075
06/15/2022 14:03:21	00:40:20.089	343.956
06/15/2022 14:03:22	00:40:20.396	343.798
06/15/2022 14:03:22	00:40:20.596	343.976
06/15/2022 14:03:23	00:40:22.262	343.976
06/15/2022 14:03:24	00:40:22.262	343.976
06/15/2022 14:03:24	00:40:22.529	343.858
06/15/2022 14:03:25	00:40:23.847	343.739
06/15/2022 14:03:26	00:40:24.560	343.621
06/15/2022 14:03:27	00:40:25.681	343.818
06/15/2022 14:03:27	00:40:26.082	343.680
06/15/2022 14:03:28	00:40:26.797	343.522
06/15/2022 14:03:29	00:40:27.304	343.404
06/15/2022 14:03:30	00:40:28.524	343.286
06/15/2022 14:03:31	00:40:29.946	343.167
06/15/2022 14:03:32	00:40:31.293	343.167
06/15/2022 14:03:33	00:40:32.297	343.167
06/15/2022 14:03:34	00:40:33.297	343.167
06/15/2022 14:03:35	00:40:34.298	343.167
06/15/2022 14:03:36	00:40:35.299	343.167
06/15/2022 14:03:37	00:40:35.299	343.167
06/15/2022 14:03:37	00:40:35.950	343.049
06/15/2022 14:03:38	00:40:37.301	343.049
06/15/2022 14:03:39	00:40:37.301	343.049
06/15/2022 14:03:39	00:40:37.682	343.207
06/15/2022 14:03:40	00:40:38.900	343.089
06/15/2022 14:03:41	00:40:40.220	342.970
06/15/2022 14:03:42	00:40:41.331	342.970
06/15/2022 14:03:43	00:40:42.332	342.970
06/15/2022 14:03:44	00:40:42.332	342.970
06/15/2022 14:03:44	00:40:42.661	343.108
06/15/2022 14:03:45	00:40:44.344	343.108
06/15/2022 14:03:46	00:40:45.344	343.108
06/15/2022 14:03:47	00:40:45.344	343.108
06/15/2022 14:03:47	00:40:45.604	343.246
06/15/2022 14:03:48	00:40:47.361	343.246
06/15/2022 14:03:49	00:40:47.361	343.246
06/15/2022 14:03:49	00:40:47.434	343.384
06/15/2022 14:03:49	00:40:47.639	343.562
06/15/2022 14:03:49	00:40:48.045	343.680
06/15/2022 14:03:49	00:40:48.250	343.798
06/15/2022 14:03:50	00:40:48.660	343.917
06/15/2022 14:03:50	00:40:49.069	344.055
06/15/2022 14:03:51	00:40:49.878	344.173
06/15/2022 14:03:51	00:40:50.082	344.291
06/15/2022 14:03:52	00:40:50.491	344.410
06/15/2022 14:03:52	00:40:50.796	344.568
06/15/2022 14:03:52	00:40:50.996	344.686
06/15/2022 14:03:52	00:40:51.196	344.824
06/15/2022 14:03:53	00:40:51.911	344.942
06/15/2022 14:03:53	00:40:52.216	345.080
06/15/2022 14:03:54	00:40:52.722	345.218
06/15/2022 14:03:55	00:40:53.838	345.376
06/15/2022 14:03:56	00:40:54.655	345.534
06/15/2022 14:03:56	00:40:55.062	345.770
06/15/2022 14:03:56	00:40:55.264	345.928
06/15/2022 14:03:57	00:40:56.448	345.928
06/15/2022 14:03:58	00:40:57.449	345.928
06/15/2022 14:03:59	00:40:57.449	345.928
06/15/2022 14:03:59	00:40:58.218	345.770
06/15/2022 14:04:00	00:40:59.442	345.652
06/15/2022 14:04:01	00:41:00.462	345.652
06/15/2022 14:04:02	00:41:01.472	345.652
06/15/2022 14:04:03	00:41:01.472	345.652
06/15/2022 14:04:03	00:41:01.486	345.534
06/15/2022 14:04:03	00:41:02.096	345.672
06/15/2022 14:04:03	00:41:02.400	345.455
06/15/2022 14:04:04	00:41:03.480	345.455
06/15/2022 14:04:05	00:41:03.480	345.455
06/15/2022 14:04:05	00:41:04.128	345.317
06/15/2022 14:04:05	00:41:04.434	345.159
06/15/2022 14:04:06	00:41:05.450	345.041
06/15/2022 14:04:07	00:41:05.857	345.159
06/15/2022 14:04:08	00:41:06.566	345.041
06/15/2022 14:04:08	00:41:06.978	344.903
06/15/2022 14:04:08	00:41:07.388	345.021
06/15/2022 14:04:09	00:41:08.502	345.021
06/15/2022 14:04:10	00:41:09.511	345.021
06/15/2022 14:04:11	00:41:10.514	345.021
06/15/2022 14:04:12	00:41:10.514	345.021
06/15/2022 14:04:12	00:41:10.840	344.903
06/15/2022 14:04:13	00:41:12.511	344.903
06/15/2022 14:04:14	00:41:12.511	344.903
06/15/2022 14:04:14	00:41:12.566	344.784
06/15/2022 14:04:15	00:41:14.102	344.607
06/15/2022 14:04:15	00:41:14.406	344.449
06/15/2022 14:04:16	00:41:15.116	344.291
06/15/2022 14:04:17	00:41:16.541	344.291
06/15/2022 14:04:18	00:41:16.541	344.291
06/15/2022 14:04:18	00:41:16.542	344.173
06/15/2022 14:04:19	00:41:17.554	343.996
06/15/2022 14:04:19	00:41:18.166	344.114
06/15/2022 14:04:20	00:41:18.572	343.996
06/15/2022 14:04:20	00:41:19.382	343.858
06/15/2022 14:04:21	00:41:19.891	343.680
06/15/2022 14:04:21	00:41:20.402	343.522
06/15/2022 14:04:22	00:41:20.708	343.404
06/15/2022 14:04:22	00:41:21.118	343.286
06/15/2022 14:04:22	00:41:21.322	343.108
06/15/2022 14:04:23	00:41:21.628	342.990
06/15/2022 14:04:23	00:41:22.240	342.734
06/15/2022 14:04:24	00:41:23.254	342.615
06/15/2022 14:04:24	00:41:23.458	342.477
06/15/2022 14:04:25	00:41:24.597	342.477
06/15/2022 14:04:26	00:41:24.597	342.477
06/15/2022 14:04:26	00:41:24.782	342.359
06/15/2022 14:04:26	00:41:25.495	342.122
06/15/2022 14:04:27	00:41:25.696	342.004
06/15/2022 14:04:28	00:41:27.116	341.886
06/15/2022 14:04:29	00:41:28.036	341.728
06/15/2022 14:04:29	00:41:28.442	341.610
06/15/2022 14:04:30	00:41:28.644	341.471
06/15/2022 14:04:30	00:41:29.256	341.353
06/15/2022 14:04:31	00:41:30.623	341.353
06/15/2022 14:04:32	00:41:30.623	341.353
06/15/2022 14:04:32	00:41:31.288	341.235
06/15/2022 14:04:33	00:41:32.635	341.235
06/15/2022 14:04:34	00:41:33.636	341.235
06/15/2022 14:04:35	00:41:34.637	341.235
06/15/2022 14:04:36	00:41:34.637	341.235
06/15/2022 14:04:36	00:41:34.748	341.353
06/15/2022 14:04:37	00:41:36.665	341.353
06/15/2022 14:04:38	00:41:36.665	341.353
06/15/2022 14:04:38	00:41:37.286	341.471
06/15/2022 14:04:39	00:41:38.103	341.590
06/15/2022 14:04:40	00:41:39.685	341.590
06/15/2022 14:04:41	00:41:39.685	341.590
06/15/2022 14:04:41	00:41:39.727	341.708
06/15/2022 14:04:41	00:41:40.544	341.846
06/15/2022 14:04:42	00:41:40.745	341.728
06/15/2022 14:04:43	00:41:41.864	341.610
06/15/2022 14:04:44	00:41:43.082	341.471
06/15/2022 14:04:45	00:41:44.719	341.471
06/15/2022 14:04:46	00:41:44.719	341.471
06/15/2022 14:04:46	00:41:44.913	341.353
06/15/2022 14:04:47	00:41:45.828	341.215
06/15/2022 14:04:48	00:41:47.256	341.333
06/15/2022 14:04:49	00:41:47.761	341.176
06/15/2022 14:04:50	00:41:48.879	341.018
06/15/2022 14:04:50	00:41:49.179	340.880
06/15/2022 14:04:50	00:41:49.585	340.998
06/15/2022 14:04:51	00:41:50.096	340.821
06/15/2022 14:04:52	00:41:51.780	340.821
06/15/2022 14:04:53	00:41:51.780	340.821
06/15/2022 14:04:53	00:41:51.827	340.702
06/15/2022 14:04:53	00:41:52.133	340.564
06/15/2022 14:04:54	00:41:53.796	340.564
06/15/2022 14:04:55	00:41:53.796	340.564
06/15/2022 14:04:55	00:41:54.066	340.446
06/15/2022 14:04:56	00:41:55.179	340.328
06/15/2022 14:04:56	00:41:55.690	340.150
06/15/2022 14:04:57	00:41:55.893	339.973
06/15/2022 14:04:57	00:41:56.095	339.815
06/15/2022 14:04:58	00:41:56.910	339.697
06/15/2022 14:04:58	00:41:57.517	339.559
06/15/2022 14:04:59	00:41:58.130	339.401
06/15/2022 14:04:59	00:41:58.436	339.263
06/15/2022 14:05:00	00:41:58.941	339.105
06/15/2022 14:05:00	00:41:59.756	338.947
06/15/2022 14:05:01	00:42:00.061	338.809
06/15/2022 14:05:01	00:42:00.371	338.652
06/15/2022 14:05:01	00:42:00.677	338.474
06/15/2022 14:05:02	00:42:01.290	338.316
06/15/2022 14:05:02	00:42:01.791	338.198
06/15/2022 14:05:03	00:42:02.097	338.021
06/15/2022 14:05:03	00:42:02.811	337.882
06/15/2022 14:05:04	00:42:02.911	337.685
06/15/2022 14:05:04	00:42:03.111	337.449
06/15/2022 14:05:05	00:42:03.926	337.291
06/15/2022 14:05:05	00:42:04.130	337.094
06/15/2022 14:05:05	00:42:04.837	336.975
06/15/2022 14:05:06	00:42:05.041	336.857
06/15/2022 14:05:06	00:42:05.246	336.739
06/15/2022 14:05:06	00:42:05.653	336.601
06/15/2022 14:05:07	00:42:05.955	336.423
06/15/2022 14:05:07	00:42:06.159	336.305
06/15/2022 14:05:07	00:42:06.571	336.187
06/15/2022 14:05:07	00:42:06.774	336.049
06/15/2022 14:05:08	00:42:06.977	335.930
06/15/2022 14:05:08	00:42:07.277	335.792
06/15/2022 14:05:08	00:42:07.581	335.674
06/15/2022 14:05:09	00:42:07.892	335.516
06/15/2022 14:05:09	00:42:07.994	335.358
06/15/2022 14:05:09	00:42:08.096	335.201
06/15/2022 14:05:09	00:42:08.299	335.043
06/15/2022 14:05:09	00:42:08.803	334.905
06/15/2022 14:05:10	00:42:09.007	334.727
06/15/2022 14:05:10	00:42:09.211	334.530
06/15/2022 14:05:10	00:42:09.518	334.333
06/15/2022 14:05:10	00:42:09.721	334.077
06/15/2022 14:05:11	00:42:09.923	333.958
06/15/2022 14:05:11	00:42:10.429	333.840
06/15/2022 14:05:11	00:42:10.633	333.682
06/15/2022 14:05:11	00:42:10.838	333.564
06/15/2022 14:05:12	00:42:11.042	333.406
06/15/2022 14:05:12	00:42:11.143	333.248
06/15/2022 14:05:12	00:42:11.243	333.130
06/15/2022 14:05:12	00:42:11.443	333.012
06/15/2022 14:05:12	00:42:11.543	332.893
06/15/2022 14:05:12	00:42:11.747	332.696
06/15/2022 14:05:13	00:42:11.951	332.578
06/15/2022 14:05:13	00:42:12.258	332.420
06/15/2022 14:05:13	00:42:12.563	332.262
06/15/2022 14:05:13	00:42:12.763	332.006
06/15/2022 14:05:14	00:42:12.965	331.809
06/15/2022 14:05:14	00:42:13.271	331.631
06/15/2022 14:05:14	00:42:13.475	331.513
06/15/2022 14:05:14	00:42:13.578	331.395
06/15/2022 14:05:14	00:42:13.782	331.099
06/15/2022 14:05:14	00:42:13.884	330.980
06/15/2022 14:05:15	00:42:14.087	330.803
06/15/2022 14:05:15	00:42:14.287	330.626
06/15/2022 14:05:15	00:42:14.491	330.409
06/15/2022 14:05:15	00:42:14.695	330.290
06/15/2022 14:05:16	00:42:14.899	330.172
06/15/2022 14:05:16	00:42:15.002	330.014
06/15/2022 14:05:16	00:42:15.205	329.896
06/15/2022 14:05:16	00:42:15.507	329.699
06/15/2022 14:05:16	00:42:15.607	329.561
06/15/2022 14:05:16	00:42:15.707	329.383
06/15/2022 14:05:16	00:42:15.809	329.265
06/15/2022 14:05:17	00:42:16.013	329.087
06/15/2022 14:05:17	00:42:16.217	328.930
06/15/2022 14:05:17	00:42:16.422	328.811
06/15/2022 14:05:17	00:42:16.524	328.673
06/15/2022 14:05:17	00:42:16.727	328.456
06/15/2022 14:05:17	00:42:16.827	328.299
06/15/2022 14:05:18	00:42:16.927	328.180
06/15/2022 14:05:18	00:42:17.129	327.983
06/15/2022 14:05:18	00:42:17.333	327.825
06/15/2022 14:05:18	00:42:17.537	327.648
06/15/2022 14:05:18	00:42:17.741	327.510
06/15/2022 14:05:18	00:42:17.844	327.391
06/15/2022 14:05:20	00:42:17.948	327.273
06/15/2022 14:05:20	00:42:18.050	327.115
06/15/2022 14:05:20	00:42:18.151	326.958
06/15/2022 14:05:20	00:42:18.251	326.839
06/15/2022 14:05:20	00:42:18.655	326.682
06/15/2022 14:05:20	00:42:18.859	326.445
06/15/2022 14:05:21	00:42:18.961	326.189
06/15/2022 14:05:21	00:42:19.165	325.991
06/15/2022 14:05:21	00:42:19.370	325.853
06/15/2022 14:05:21	00:42:19.572	325.577
06/15/2022 14:05:21	00:42:19.674	325.419
06/15/2022 14:05:21	00:42:19.877	325.222
06/15/2022 14:05:22	00:42:20.081	325.045
06/15/2022 14:05:22	00:42:20.183	324.926
06/15/2022 14:05:22	00:42:20.291	324.769
06/15/2022 14:05:22	00:42:20.397	324.611
06/15/2022 14:05:22	00:42:20.499	324.473
06/15/2022 14:05:22	00:42:20.602	324.315
06/15/2022 14:05:22	00:42:20.806	324.197
06/15/2022 14:05:23	00:42:21.009	324.019
06/15/2022 14:05:23	00:42:21.109	323.881
06/15/2022 14:05:23	00:42:21.209	323.743
06/15/2022 14:05:23	00:42:21.413	323.526
06/15/2022 14:05:23	00:42:21.617	323.349
06/15/2022 14:05:23	00:42:21.821	323.152
06/15/2022 14:05:23	00:42:21.923	323.014
06/15/2022 14:05:24	00:42:22.028	322.836
06/15/2022 14:05:24	00:42:22.130	322.718
06/15/2022 14:05:24	00:42:22.231	322.580
06/15/2022 14:05:24	00:42:22.431	322.461
06/15/2022 14:05:24	00:42:22.531	322.304
06/15/2022 14:05:24	00:42:22.631	322.185
06/15/2022 14:05:24	00:42:22.733	322.067
06/15/2022 14:05:24	00:42:22.835	321.870
06/15/2022 14:05:25	00:42:22.937	321.692
06/15/2022 14:05:25	00:42:23.039	321.554
06/15/2022 14:05:25	00:42:23.141	321.397
06/15/2022 14:05:25	00:42:23.345	321.199
06/15/2022 14:05:25	00:42:23.448	321.081
06/15/2022 14:05:25	00:42:23.550	320.963
06/15/2022 14:05:25	00:42:23.652	320.844
06/15/2022 14:05:25	00:42:23.853	320.608
06/15/2022 14:05:26	00:42:23.953	320.470
06/15/2022 14:05:26	00:42:24.055	320.312
06/15/2022 14:05:26	00:42:24.157	320.095
06/15/2022 14:05:26	00:42:24.259	319.937
06/15/2022 14:05:26	00:42:24.361	319.780
06/15/2022 14:05:26	00:42:24.565	319.661
06/15/2022 14:05:26	00:42:24.769	319.484
06/15/2022 14:05:26	00:42:24.872	319.365
06/15/2022 14:05:27	00:42:24.973	319.227
06/15/2022 14:05:27	00:42:25.075	319.050
06/15/2022 14:05:27	00:42:25.175	318.932
06/15/2022 14:05:27	00:42:25.275	318.813
06/15/2022 14:05:27	00:42:25.477	318.557
06/15/2022 14:05:27	00:42:25.579	318.399
06/15/2022 14:05:27	00:42:25.681	318.162
06/15/2022 14:05:27	00:42:25.783	317.985
06/15/2022 14:05:27	00:42:25.885	317.768
06/15/2022 14:05:28	00:42:25.987	317.650
06/15/2022 14:05:28	00:42:26.089	317.453
06/15/2022 14:05:28	00:42:26.191	317.334
06/15/2022 14:05:28	00:42:26.293	317.196
06/15/2022 14:05:28	00:42:26.395	317.078
06/15/2022 14:05:28	00:42:26.497	316.960
06/15/2022 14:05:28	00:42:26.597	316.782
06/15/2022 14:05:28	00:42:26.697	316.624
06/15/2022 14:05:28	00:42:26.799	316.447
06/15/2022 14:05:28	00:42:26.901	316.289
06/15/2022 14:05:29	00:42:27.003	316.151
06/15/2022 14:05:29	00:42:27.105	315.993
06/15/2022 14:05:29	00:42:27.207	315.816
06/15/2022 14:05:29	00:42:27.313	315.697
06/15/2022 14:05:29	00:42:27.517	315.461
06/15/2022 14:05:29	00:42:27.619	315.303
06/15/2022 14:05:29	00:42:27.721	315.185
06/15/2022 14:05:29	00:42:27.823	315.007
06/15/2022 14:05:30	00:42:28.027	314.830
06/15/2022 14:05:30	00:42:28.127	314.633
06/15/2022 14:05:30	00:42:28.229	314.435
06/15/2022 14:05:30	00:42:28.331	314.218
06/15/2022 14:05:30	00:42:28.433	314.002
06/15/2022 14:05:30	00:42:28.639	313.725
06/15/2022 14:05:30	00:42:28.741	313.469
06/15/2022 14:05:30	00:42:28.843	313.232
06/15/2022 14:05:30	00:42:28.945	313.016
06/15/2022 14:05:31	00:42:29.149	312.897
06/15/2022 14:05:31	00:42:29.251	312.759
06/15/2022 14:05:31	00:42:29.351	312.601
06/15/2022 14:05:31	00:42:29.451	312.365
06/15/2022 14:05:31	00:42:29.551	312.128
06/15/2022 14:05:31	00:42:29.653	312.010
06/15/2022 14:05:31	00:42:29.755	311.793
06/15/2022 14:05:31	00:42:29.857	311.655
06/15/2022 14:05:31	00:42:29.959	311.537
06/15/2022 14:05:32	00:42:30.061	311.339
06/15/2022 14:05:32	00:42:30.163	311.201
06/15/2022 14:05:32	00:42:30.265	311.044
06/15/2022 14:05:32	00:42:30.367	310.807
06/15/2022 14:05:32	00:42:30.469	310.629
06/15/2022 14:05:32	00:42:30.673	310.334
06/15/2022 14:05:32	00:42:30.774	310.176
06/15/2022 14:05:32	00:42:30.875	309.939
06/15/2022 14:05:33	00:42:30.978	309.703
06/15/2022 14:05:33	00:42:31.079	309.545
06/15/2022 14:05:33	00:42:31.181	309.427
06/15/2022 14:05:33	00:42:31.385	309.229
06/15/2022 14:05:33	00:42:31.487	309.052
06/15/2022 14:05:33	00:42:31.589	308.855
06/15/2022 14:05:33	00:42:31.691	308.618
06/15/2022 14:05:33	00:42:31.793	308.401
06/15/2022 14:05:33	00:42:31.895	308.243
06/15/2022 14:05:34	00:42:31.997	308.026
06/15/2022 14:05:34	00:42:32.097	307.869
06/15/2022 14:05:34	00:42:32.198	307.711
06/15/2022 14:05:34	00:42:32.299	307.494
06/15/2022 14:05:34	00:42:32.401	307.316
06/15/2022 14:05:34	00:42:32.503	307.100
06/15/2022 14:05:34	00:42:32.605	306.863
06/15/2022 14:05:34	00:42:32.707	306.725
06/15/2022 14:05:34	00:42:32.813	306.528
06/15/2022 14:05:34	00:42:32.915	306.370
06/15/2022 14:05:35	00:42:33.017	306.173
06/15/2022 14:05:35	00:42:33.119	305.936
06/15/2022 14:05:35	00:42:33.221	305.719
06/15/2022 14:05:35	00:42:33.323	305.581
06/15/2022 14:05:35	00:42:33.423	305.404
06/15/2022 14:05:35	00:42:33.523	305.206
06/15/2022 14:05:35	00:42:33.624	305.009
06/15/2022 14:05:35	00:42:33.725	304.792
06/15/2022 14:05:35	00:42:33.827	304.615
06/15/2022 14:05:35	00:42:33.929	304.477
06/15/2022 14:05:36	00:42:34.031	304.280
06/15/2022 14:05:36	00:42:34.133	304.063
06/15/2022 14:05:36	00:42:34.235	303.865
06/15/2022 14:05:36	00:42:34.337	303.629
06/15/2022 14:05:36	00:42:34.439	303.392
06/15/2022 14:05:36	00:42:34.541	303.175
06/15/2022 14:05:36	00:42:34.643	302.919
06/15/2022 14:05:36	00:42:34.745	302.781
06/15/2022 14:05:36	00:42:34.847	302.603
06/15/2022 14:05:36	00:42:34.947	302.406
06/15/2022 14:05:37	00:42:35.047	302.268
06/15/2022 14:05:37	00:42:35.149	302.051
06/15/2022 14:05:37	00:42:35.251	301.874
06/15/2022 14:05:37	00:42:35.353	301.696
06/15/2022 14:05:37	00:42:35.459	301.420
06/15/2022 14:05:37	00:42:35.561	301.223
06/15/2022 14:05:37	00:42:35.663	301.046
06/15/2022 14:05:37	00:42:35.765	300.809
06/15/2022 14:05:37	00:42:35.969	300.553
06/15/2022 14:05:38	00:42:36.071	300.316
06/15/2022 14:05:38	00:42:36.173	300.079
06/15/2022 14:05:38	00:42:36.275	299.843
06/15/2022 14:05:38	00:42:36.375	299.527
06/15/2022 14:05:38	00:42:36.475	299.310
06/15/2022 14:05:38	00:42:36.577	299.172
06/15/2022 14:05:38	00:42:36.679	299.014
06/15/2022 14:05:38	00:42:36.781	298.817
06/15/2022 14:05:38	00:42:36.883	298.640
06/15/2022 14:05:38	00:42:36.985	298.403
06/15/2022 14:05:39	00:42:37.087	298.147
06/15/2022 14:05:39	00:42:37.190	298.028
06/15/2022 14:05:39	00:42:37.291	297.851
06/15/2022 14:05:39	00:42:37.393	297.713
06/15/2022 14:05:39	00:42:37.494	297.496
06/15/2022 14:05:39	00:42:37.596	297.240
06/15/2022 14:05:39	00:42:37.697	297.023
06/15/2022 14:05:39	00:42:37.797	296.786
06/15/2022 14:05:39	00:42:37.899	296.589
06/15/2022 14:05:39	00:42:38.001	296.273
06/15/2022 14:05:40	00:42:38.103	296.056
06/15/2022 14:05:40	00:42:38.205	295.820
06/15/2022 14:05:40	00:42:38.307	295.622
06/15/2022 14:05:40	00:42:38.409	295.445
06/15/2022 14:05:40	00:42:38.511	295.169
06/15/2022 14:05:40	00:42:38.613	294.972
06/15/2022 14:05:40	00:42:38.715	294.735
06/15/2022 14:05:40	00:42:38.816	294.518
06/15/2022 14:05:40	00:42:38.919	294.341
06/15/2022 14:05:40	00:42:39.021	294.104
06/15/2022 14:05:41	00:42:39.121	293.867
06/15/2022 14:05:41	00:42:39.221	293.631
06/15/2022 14:05:41	00:42:39.323	293.414
06/15/2022 14:05:41	00:42:39.425	293.177
06/15/2022 14:05:41	00:42:39.531	293.019
06/15/2022 14:05:41	00:42:39.633	292.901
06/15/2022 14:05:41	00:42:39.735	292.704
06/15/2022 14:05:41	00:42:39.837	292.546
06/15/2022 14:05:41	00:42:39.939	292.329
06/15/2022 14:05:42	00:42:40.041	292.014
06/15/2022 14:05:42	00:42:40.143	291.718
06/15/2022 14:05:42	00:42:40.245	291.442
06/15/2022 14:05:42	00:42:40.347	291.205
06/15/2022 14:05:42	00:42:40.448	290.988
06/15/2022 14:05:42	00:42:40.549	290.831
06/15/2022 14:05:42	00:42:40.651	290.594
06/15/2022 14:05:42	00:42:40.753	290.357
06/15/2022 14:05:42	00:42:40.855	290.140
06/15/2022 14:05:42	00:42:40.957	289.904
06/15/2022 14:05:43	00:42:41.063	289.647
06/15/2022 14:05:43	00:42:41.165	289.430
06/15/2022 14:05:43	00:42:41.267	289.233
06/15/2022 14:05:43	00:42:41.369	288.937
06/15/2022 14:05:43	00:42:41.471	288.721
06/15/2022 14:05:43	00:42:41.572	288.484
06/15/2022 14:05:43	00:42:41.674	288.208
06/15/2022 14:05:43	00:42:41.776	288.011
06/15/2022 14:05:43	00:42:41.877	287.754
06/15/2022 14:05:43	00:42:41.977	287.518
06/15/2022 14:05:44	00:42:42.079	287.301
06/15/2022 14:05:44	00:42:42.181	287.044
06/15/2022 14:05:44	00:42:42.289	286.808
06/15/2022 14:05:44	00:42:42.391	286.551
06/15/2022 14:05:44	00:42:42.493	286.374
06/15/2022 14:05:44	00:42:42.595	286.137
06/15/2022 14:05:44	00:42:42.697	285.920
06/15/2022 14:05:44	00:42:42.799	285.664
06/15/2022 14:05:44	00:42:42.901	285.368
06/15/2022 14:05:44	00:42:43.002	285.131
06/15/2022 14:05:45	00:42:43.104	284.875
06/15/2022 14:05:45	00:42:43.205	284.658
06/15/2022 14:05:45	00:42:43.305	284.382
06/15/2022 14:05:45	00:42:43.405	284.126
06/15/2022 14:05:45	00:42:43.507	283.909
06/15/2022 14:05:45	00:42:43.609	283.613
06/15/2022 14:05:45	00:42:43.711	283.396
06/15/2022 14:05:45	00:42:43.813	283.179
06/15/2022 14:05:45	00:42:43.915	282.903
06/15/2022 14:05:45	00:42:44.017	282.706
06/15/2022 14:05:46	00:42:44.119	282.430
06/15/2022 14:05:46	00:42:44.221	282.173
06/15/2022 14:05:46	00:42:44.323	282.016
06/15/2022 14:05:46	00:42:44.424	281.759
06/15/2022 14:05:46	00:42:44.527	281.582
06/15/2022 14:05:46	00:42:44.630	281.326
06/15/2022 14:05:46	00:42:44.731	281.010
06/15/2022 14:05:46	00:42:44.831	280.773
06/15/2022 14:05:46	00:42:44.933	280.556
06/15/2022 14:05:46	00:42:45.035	280.300
06/15/2022 14:05:47	00:42:45.137	280.083
06/15/2022 14:05:47	00:42:45.239	279.807
06/15/2022 14:05:47	00:42:45.341	279.452
06/15/2022 14:05:47	00:42:45.443	279.235
06/15/2022 14:05:47	00:42:45.545	278.999
06/15/2022 14:05:47	00:42:45.647	278.703
06/15/2022 14:05:47	00:42:45.749	278.427
06/15/2022 14:05:47	00:42:45.850	278.170
06/15/2022 14:05:47	00:42:45.950	277.914
06/15/2022 14:05:47	00:42:46.051	277.717
06/15/2022 14:05:48	00:42:46.153	277.500
06/15/2022 14:05:48	00:42:46.255	277.243
06/15/2022 14:05:48	00:42:46.357	276.967
06/15/2022 14:05:48	00:42:46.459	276.770
06/15/2022 14:05:48	00:42:46.561	276.494
06/15/2022 14:05:48	00:42:46.663	276.238
06/15/2022 14:05:48	00:42:46.765	276.021
