Local Date/Time	Relative Time	pump-b:speed [µL/min]
06/15/2022 13:30:36	00:07:34.445	-56.668
06/15/2022 13:30:36	00:07:34.545	-61.106
06/15/2022 13:30:36	00:07:34.653	-59.711
06/15/2022 13:30:36	00:07:34.755	-60.431
06/15/2022 13:30:36	00:07:34.857	-63.367
06/15/2022 13:30:36	00:07:34.960	-62.224
06/15/2022 13:30:37	00:07:35.062	-62.418
06/15/2022 13:30:37	00:07:35.164	-64.715
06/15/2022 13:30:37	00:07:35.266	-66.278
06/15/2022 13:30:37	00:07:35.368	-62.530
06/15/2022 13:30:37	00:07:35.470	-60.387
06/15/2022 13:30:37	00:07:35.571	-61.085
06/15/2022 13:30:37	00:07:35.672	-57.879
06/15/2022 13:30:37	00:07:35.774	-55.716
06/15/2022 13:30:37	00:07:35.875	-55.379
06/15/2022 13:30:38	00:07:35.977	-57.171
06/15/2022 13:30:38	00:07:36.079	-55.632
06/15/2022 13:30:38	00:07:36.181	-55.235
06/15/2022 13:30:38	00:07:36.283	-51.394
06/15/2022 13:30:38	00:07:36.386	-50.699
06/15/2022 13:30:38	00:07:36.488	-46.368
06/15/2022 13:30:38	00:07:36.590	-42.870
06/15/2022 13:30:38	00:07:36.692	-40.869
06/15/2022 13:30:38	00:07:36.794	-37.585
06/15/2022 13:30:38	00:07:36.896	-35.090
06/15/2022 13:30:39	00:07:36.997	-34.143
06/15/2022 13:30:39	00:07:37.099	-32.819
06/15/2022 13:30:39	00:07:37.202	-32.609
06/15/2022 13:30:39	00:07:37.303	-24.908
06/15/2022 13:30:39	00:07:37.405	-20.709
06/15/2022 13:30:39	00:07:37.507	-14.965
06/15/2022 13:30:39	00:07:37.609	-11.279
06/15/2022 13:30:39	00:07:37.711	-7.898
06/15/2022 13:30:39	00:07:37.814	-3.648
06/15/2022 13:30:39	00:07:37.916	1.726
06/15/2022 13:30:40	00:07:38.018	4.646
06/15/2022 13:30:40	00:07:38.120	6.951
06/15/2022 13:30:40	00:07:38.222	9.045
06/15/2022 13:30:40	00:07:38.323	10.473
06/15/2022 13:30:40	00:07:38.425	11.988
06/15/2022 13:30:40	00:07:38.525	13.512
06/15/2022 13:30:40	00:07:38.629	16.839
06/15/2022 13:30:40	00:07:38.753	17.658
06/15/2022 13:30:40	00:07:38.857	20.751
06/15/2022 13:30:40	00:07:38.959	21.873
06/15/2022 13:30:41	00:07:39.061	22.715
06/15/2022 13:30:41	00:07:39.109	23.934
06/15/2022 13:30:41	00:07:39.111	25.490
06/15/2022 13:30:41	00:07:39.155	23.750
06/15/2022 13:30:41	00:07:39.190	24.628
06/15/2022 13:30:41	00:07:39.236	24.340
06/15/2022 13:30:41	00:07:39.288	27.084
06/15/2022 13:30:41	00:07:39.316	27.172
06/15/2022 13:30:41	00:07:39.346	27.247
06/15/2022 13:30:41	00:07:39.378	25.506
06/15/2022 13:30:41	00:07:39.448	26.316
06/15/2022 13:30:41	00:07:39.488	24.799
06/15/2022 13:30:41	00:07:39.528	25.345
06/15/2022 13:30:41	00:07:39.570	22.212
06/15/2022 13:30:41	00:07:39.613	22.951
06/15/2022 13:30:41	00:07:39.659	22.456
06/15/2022 13:30:41	00:07:39.708	21.157
06/15/2022 13:30:41	00:07:39.757	18.122
06/15/2022 13:30:41	00:07:39.810	18.627
06/15/2022 13:30:41	00:07:39.863	19.095
06/15/2022 13:30:41	00:07:39.919	17.539
06/15/2022 13:30:42	00:07:39.981	15.642
06/15/2022 13:30:42	00:07:40.041	15.385
06/15/2022 13:30:42	00:07:40.103	13.703
06/15/2022 13:30:42	00:07:40.167	14.280
06/15/2022 13:30:42	00:07:40.233	12.564
06/15/2022 13:30:42	00:07:40.301	11.339
06/15/2022 13:30:42	00:07:40.371	7.793
06/15/2022 13:30:42	00:07:40.443	8.645
06/15/2022 13:30:42	00:07:40.517	8.771
06/15/2022 13:30:42	00:07:40.594	6.361
06/15/2022 13:30:42	00:07:40.672	5.319
06/15/2022 13:30:42	00:07:40.755	5.393
06/15/2022 13:30:42	00:07:40.838	4.484
06/15/2022 13:30:42	00:07:40.922	4.287
06/15/2022 13:30:43	00:07:41.008	2.739
06/15/2022 13:30:43	00:07:41.096	3.105
06/15/2022 13:30:43	00:07:41.185	-0.331
06/15/2022 13:30:43	00:07:41.277	-1.439
06/15/2022 13:30:43	00:07:41.371	-0.750
06/15/2022 13:30:43	00:07:41.467	-0.393
06/15/2022 13:30:43	00:07:41.567	-1.341
06/15/2022 13:30:43	00:07:41.667	-2.301
06/15/2022 13:30:43	00:07:41.769	-2.189
06/15/2022 13:30:43	00:07:41.871	-1.648
06/15/2022 13:30:44	00:07:41.973	-3.296
06/15/2022 13:30:44	00:07:42.076	-3.241
06/15/2022 13:30:44	00:07:42.178	-4.409
06/15/2022 13:30:44	00:07:42.280	-3.895
06/15/2022 13:30:44	00:07:42.382	-5.486
06/15/2022 13:30:44	00:07:42.483	-7.211
06/15/2022 13:30:44	00:07:42.583	-6.630
06/15/2022 13:30:44	00:07:42.683	-7.013
06/15/2022 13:30:44	00:07:42.783	-7.277
06/15/2022 13:30:44	00:07:42.888	-8.140
06/15/2022 13:30:45	00:07:42.991	-8.151
06/15/2022 13:30:45	00:07:43.093	-9.210
06/15/2022 13:30:45	00:07:43.195	-9.947
06/15/2022 13:30:45	00:07:43.297	-9.436
06/15/2022 13:30:45	00:07:43.400	-9.486
06/15/2022 13:30:45	00:07:43.502	-11.861
06/15/2022 13:30:45	00:07:43.604	-12.613
06/15/2022 13:30:45	00:07:43.706	-12.416
06/15/2022 13:30:45	00:07:43.808	-12.613
06/15/2022 13:30:45	00:07:43.909	-13.819
06/15/2022 13:30:46	00:07:44.009	-14.996
06/15/2022 13:30:46	00:07:44.115	-13.131
06/15/2022 13:30:46	00:07:44.215	-12.563
06/15/2022 13:30:46	00:07:44.315	-15.361
06/15/2022 13:30:46	00:07:44.417	-13.362
06/15/2022 13:30:46	00:07:44.519	-14.038
06/15/2022 13:30:46	00:07:44.621	-12.144
06/15/2022 13:30:46	00:07:44.723	-13.219
06/15/2022 13:30:46	00:07:44.826	-11.948
06/15/2022 13:30:46	00:07:44.928	-10.323
06/15/2022 13:30:47	00:07:45.030	-9.495
06/15/2022 13:30:47	00:07:45.132	-11.041
06/15/2022 13:30:47	00:07:45.234	-9.238
06/15/2022 13:30:47	00:07:45.336	-8.288
06/15/2022 13:30:47	00:07:45.437	-7.249
06/15/2022 13:30:47	00:07:45.539	-8.747
06/15/2022 13:30:47	00:07:45.641	-7.109
06/15/2022 13:30:47	00:07:45.743	-6.630
06/15/2022 13:30:47	00:07:45.845	-6.278
06/15/2022 13:30:47	00:07:45.947	-6.578
06/15/2022 13:30:48	00:07:46.049	-5.049
06/15/2022 13:30:48	00:07:46.151	-6.194
06/15/2022 13:30:48	00:07:46.254	-6.466
06/15/2022 13:30:48	00:07:46.356	-4.556
06/15/2022 13:30:48	00:07:46.458	-4.290
06/15/2022 13:30:48	00:07:46.560	-4.371
06/15/2022 13:30:48	00:07:46.662	-3.674
06/15/2022 13:30:48	00:07:46.764	-3.616
06/15/2022 13:30:48	00:07:46.865	-2.595
06/15/2022 13:30:48	00:07:46.965	-3.475
06/15/2022 13:30:49	00:07:47.065	-1.126
06/15/2022 13:30:49	00:07:47.167	-3.940
06/15/2022 13:30:49	00:07:47.269	-3.011
06/15/2022 13:30:49	00:07:47.371	-3.050
06/15/2022 13:30:49	00:07:47.473	-1.590
06/15/2022 13:30:49	00:07:47.575	-2.772
06/15/2022 13:30:49	00:07:47.678	-0.460
06/15/2022 13:30:49	00:07:47.780	-1.185
06/15/2022 13:30:49	00:07:47.882	-2.242
06/15/2022 13:30:50	00:07:47.984	-1.631
06/15/2022 13:30:50	00:07:48.086	0.034
06/15/2022 13:30:50	00:07:48.187	-0.342
06/15/2022 13:30:50	00:07:48.289	-2.794
06/15/2022 13:30:50	00:07:48.391	-1.019
06/15/2022 13:30:50	00:07:48.491	-4.081
06/15/2022 13:30:50	00:07:48.593	-3.051
06/15/2022 13:30:50	00:07:48.695	-2.417
06/15/2022 13:30:50	00:07:48.797	-3.415
06/15/2022 13:30:50	00:07:48.899	-5.128
06/15/2022 13:30:51	00:07:49.001	-4.429
06/15/2022 13:30:51	00:07:49.104	-3.278
06/15/2022 13:30:51	00:07:49.206	-4.861
06/15/2022 13:30:51	00:07:49.308	-4.531
06/15/2022 13:30:51	00:07:49.410	-3.212
06/15/2022 13:30:51	00:07:49.511	-2.825
06/15/2022 13:30:51	00:07:49.612	-4.161
06/15/2022 13:30:51	00:07:49.713	-6.504
06/15/2022 13:30:51	00:07:49.816	-4.427
06/15/2022 13:30:51	00:07:49.917	-4.079
06/15/2022 13:30:52	00:07:50.019	-4.456
06/15/2022 13:30:52	00:07:50.121	-5.166
06/15/2022 13:30:52	00:07:50.223	-4.558
06/15/2022 13:30:52	00:07:50.325	-3.558
06/15/2022 13:30:52	00:07:50.427	-3.305
06/15/2022 13:30:52	00:07:50.530	-4.924
06/15/2022 13:30:52	00:07:50.632	-4.131
06/15/2022 13:30:52	00:07:50.734	-2.060
06/15/2022 13:30:52	00:07:50.836	-5.135
06/15/2022 13:30:52	00:07:50.937	-3.784
06/15/2022 13:30:53	00:07:51.037	-2.934
06/15/2022 13:30:53	00:07:51.137	-5.718
06/15/2022 13:30:53	00:07:51.237	-3.091
06/15/2022 13:30:53	00:07:51.339	-3.894
06/15/2022 13:30:53	00:07:51.441	-4.913
06/15/2022 13:30:53	00:07:51.543	-5.056
06/15/2022 13:30:53	00:07:51.645	-5.499
06/15/2022 13:30:53	00:07:51.747	-4.532
06/15/2022 13:30:53	00:07:51.849	-4.690
06/15/2022 13:30:53	00:07:51.952	-5.753
06/15/2022 13:30:54	00:07:52.054	-5.443
06/15/2022 13:30:54	00:07:52.156	-5.524
06/15/2022 13:30:54	00:07:52.258	-5.399
06/15/2022 13:30:54	00:07:52.359	-6.080
06/15/2022 13:30:54	00:07:52.459	-7.413
06/15/2022 13:30:54	00:07:52.559	-7.608
06/15/2022 13:30:54	00:07:52.659	-5.181
06/15/2022 13:30:54	00:07:52.761	-5.597
06/15/2022 13:30:54	00:07:52.863	-5.698
06/15/2022 13:30:54	00:07:52.965	-5.034
06/15/2022 13:30:55	00:07:53.067	-5.526
06/15/2022 13:30:55	00:07:53.169	-5.692
06/15/2022 13:30:55	00:07:53.272	-5.704
06/15/2022 13:30:55	00:07:53.374	-4.126
06/15/2022 13:30:55	00:07:53.476	-4.529
06/15/2022 13:30:55	00:07:53.578	-4.902
06/15/2022 13:30:55	00:07:53.679	-4.848
06/15/2022 13:30:55	00:07:53.781	-4.032
06/15/2022 13:30:55	00:07:53.881	-6.425
06/15/2022 13:30:55	00:07:53.981	-3.847
06/15/2022 13:30:56	00:07:54.083	-7.604
06/15/2022 13:30:56	00:07:54.185	-5.380
06/15/2022 13:30:56	00:07:54.287	-5.218
06/15/2022 13:30:56	00:07:54.389	-5.428
06/15/2022 13:30:56	00:07:54.491	-7.370
06/15/2022 13:30:56	00:07:54.593	-3.349
06/15/2022 13:30:56	00:07:54.696	-5.469
06/15/2022 13:30:56	00:07:54.801	-4.921
06/15/2022 13:30:56	00:07:54.902	-5.012
06/15/2022 13:30:57	00:07:55.004	-4.297
06/15/2022 13:30:57	00:07:55.106	-5.772
06/15/2022 13:30:57	00:07:55.207	-5.078
06/15/2022 13:30:57	00:07:55.307	-7.474
06/15/2022 13:30:57	00:07:55.407	-6.224
06/15/2022 13:30:57	00:07:55.509	-7.307
06/15/2022 13:30:57	00:07:55.611	-7.325
06/15/2022 13:30:57	00:07:55.713	-5.815
06/15/2022 13:30:57	00:07:55.815	-7.364
06/15/2022 13:30:57	00:07:55.917	-6.870
06/15/2022 13:30:58	00:07:56.019	-5.366
06/15/2022 13:30:58	00:07:56.122	-5.741
06/15/2022 13:30:58	00:07:56.224	-6.637
06/15/2022 13:30:58	00:07:56.326	-5.047
06/15/2022 13:30:58	00:07:56.427	-6.730
06/15/2022 13:30:58	00:07:56.529	-5.999
06/15/2022 13:30:58	00:07:56.629	-6.770
06/15/2022 13:30:58	00:07:56.729	-8.456
06/15/2022 13:30:58	00:07:56.831	-7.139
06/15/2022 13:30:58	00:07:56.933	-6.928
06/15/2022 13:30:59	00:07:57.035	-6.812
06/15/2022 13:30:59	00:07:57.137	-6.653
06/15/2022 13:30:59	00:07:57.239	-6.301
06/15/2022 13:30:59	00:07:57.341	-5.145
06/15/2022 13:30:59	00:07:57.443	-6.364
06/15/2022 13:30:59	00:07:57.546	-7.526
06/15/2022 13:30:59	00:07:57.648	-5.735
06/15/2022 13:30:59	00:07:57.750	-5.620
06/15/2022 13:30:59	00:07:57.851	-7.342
06/15/2022 13:30:59	00:07:57.952	-7.927
06/15/2022 13:31:00	00:07:58.053	-7.448
06/15/2022 13:31:00	00:07:58.155	-7.147
06/15/2022 13:31:00	00:07:58.257	-5.874
06/15/2022 13:31:00	00:07:58.359	-7.060
06/15/2022 13:31:00	00:07:58.461	-7.664
06/15/2022 13:31:00	00:07:58.563	-5.258
06/15/2022 13:31:00	00:07:58.665	-6.211
06/15/2022 13:31:00	00:07:58.767	-6.851
06/15/2022 13:31:00	00:07:58.869	-5.635
06/15/2022 13:31:00	00:07:58.972	-7.390
06/15/2022 13:31:01	00:07:59.074	-6.957
06/15/2022 13:31:01	00:07:59.176	-7.739
06/15/2022 13:31:01	00:07:59.278	-6.149
06/15/2022 13:31:01	00:07:59.379	-6.310
06/15/2022 13:31:01	00:07:59.479	-7.128
06/15/2022 13:31:01	00:07:59.579	-7.612
06/15/2022 13:31:01	00:07:59.681	-6.376
06/15/2022 13:31:01	00:07:59.783	-5.714
06/15/2022 13:31:01	00:07:59.885	-6.306
06/15/2022 13:31:01	00:07:59.987	-6.513
06/15/2022 13:31:02	00:08:00.089	-6.696
06/15/2022 13:31:02	00:08:00.191	-8.099
06/15/2022 13:31:02	00:08:00.293	-7.529
06/15/2022 13:31:02	00:08:00.396	-8.806
06/15/2022 13:31:02	00:08:00.498	-7.004
06/15/2022 13:31:02	00:08:00.600	-7.570
06/15/2022 13:31:02	00:08:00.701	-4.752
06/15/2022 13:31:02	00:08:00.803	-7.402
06/15/2022 13:31:02	00:08:00.903	-6.700
06/15/2022 13:31:02	00:08:01.005	-5.297
06/15/2022 13:31:03	00:08:01.107	-5.048
06/15/2022 13:31:03	00:08:01.209	-7.207
06/15/2022 13:31:03	00:08:01.312	-7.481
06/15/2022 13:31:03	00:08:01.414	-5.799
06/15/2022 13:31:03	00:08:01.517	-6.432
06/15/2022 13:31:03	00:08:01.619	-4.734
06/15/2022 13:31:03	00:08:01.721	-5.457
06/15/2022 13:31:03	00:08:01.824	-7.642
06/15/2022 13:31:03	00:08:01.926	-5.472
06/15/2022 13:31:03	00:08:02.027	-7.155
06/15/2022 13:31:04	00:08:02.130	-8.163
06/15/2022 13:31:04	00:08:02.231	-8.361
06/15/2022 13:31:04	00:08:02.333	-7.368
06/15/2022 13:31:04	00:08:02.435	-7.313
06/15/2022 13:31:04	00:08:02.537	-5.303
06/15/2022 13:31:04	00:08:02.639	-7.348
06/15/2022 13:31:04	00:08:02.741	-5.741
06/15/2022 13:31:04	00:08:02.843	-6.676
06/15/2022 13:31:04	00:08:02.945	-7.453
06/15/2022 13:31:04	00:08:03.047	-6.246
06/15/2022 13:31:05	00:08:03.150	-8.367
06/15/2022 13:31:05	00:08:03.252	-7.458
06/15/2022 13:31:05	00:08:03.354	-6.289
06/15/2022 13:31:05	00:08:03.455	-6.809
06/15/2022 13:31:05	00:08:03.559	-6.994
06/15/2022 13:31:05	00:08:03.659	-6.311
06/15/2022 13:31:05	00:08:03.761	-5.379
06/15/2022 13:31:05	00:08:03.863	-6.102
06/15/2022 13:31:05	00:08:03.965	-6.019
06/15/2022 13:31:05	00:08:04.067	-7.215
06/15/2022 13:31:06	00:08:04.169	-7.391
06/15/2022 13:31:06	00:08:04.271	-6.013
06/15/2022 13:31:06	00:08:04.373	-6.265
06/15/2022 13:31:06	00:08:04.475	-6.921
06/15/2022 13:31:06	00:08:04.578	-6.504
06/15/2022 13:31:06	00:08:04.680	-8.203
06/15/2022 13:31:06	00:08:04.781	-5.976
06/15/2022 13:31:06	00:08:04.882	-7.917
06/15/2022 13:31:06	00:08:04.984	-6.210
06/15/2022 13:31:07	00:08:05.085	-6.520
06/15/2022 13:31:07	00:08:05.187	-5.611
06/15/2022 13:31:07	00:08:05.289	-5.824
06/15/2022 13:31:07	00:08:05.391	-7.156
06/15/2022 13:31:07	00:08:05.493	-7.491
06/15/2022 13:31:07	00:08:05.595	-8.964
06/15/2022 13:31:07	00:08:05.697	-8.245
06/15/2022 13:31:07	00:08:05.799	-6.368
06/15/2022 13:31:07	00:08:05.901	-7.101
06/15/2022 13:31:07	00:08:06.004	-5.168
06/15/2022 13:31:08	00:08:06.105	-6.036
06/15/2022 13:31:08	00:08:06.206	-7.882
06/15/2022 13:31:08	00:08:06.308	-8.037
06/15/2022 13:31:08	00:08:06.409	-5.584
06/15/2022 13:31:08	00:08:06.509	-4.926
06/15/2022 13:31:08	00:08:06.611	-5.347
06/15/2022 13:31:08	00:08:06.713	-6.351
06/15/2022 13:31:08	00:08:06.815	-8.519
06/15/2022 13:31:08	00:08:06.917	-7.703
06/15/2022 13:31:08	00:08:07.019	-7.382
06/15/2022 13:31:09	00:08:07.121	-6.078
06/15/2022 13:31:09	00:08:07.224	-6.375
06/15/2022 13:31:09	00:08:07.327	-6.179
06/15/2022 13:31:09	00:08:07.430	-6.663
06/15/2022 13:31:09	00:08:07.531	-6.783
06/15/2022 13:31:09	00:08:07.631	-5.654
06/15/2022 13:31:09	00:08:07.733	-7.856
06/15/2022 13:31:09	00:08:07.833	-7.185
06/15/2022 13:31:09	00:08:07.935	-6.881
06/15/2022 13:31:09	00:08:08.037	-7.435
06/15/2022 13:31:10	00:08:08.139	-6.873
06/15/2022 13:31:10	00:08:08.241	-6.635
06/15/2022 13:31:10	00:08:08.343	-7.651
06/15/2022 13:31:10	00:08:08.445	-5.705
06/15/2022 13:31:10	00:08:08.547	-7.430
06/15/2022 13:31:10	00:08:08.649	-6.997
06/15/2022 13:31:10	00:08:08.752	-7.208
06/15/2022 13:31:10	00:08:08.854	-6.080
06/15/2022 13:31:10	00:08:08.956	-6.274
06/15/2022 13:31:10	00:08:09.058	-5.572
06/15/2022 13:31:11	00:08:09.159	-7.530
06/15/2022 13:31:11	00:08:09.259	-7.926
06/15/2022 13:31:11	00:08:09.361	-7.586
06/15/2022 13:31:11	00:08:09.463	-6.746
06/15/2022 13:31:11	00:08:09.565	-6.932
06/15/2022 13:31:11	00:08:09.667	-6.585
06/15/2022 13:31:11	00:08:09.769	-7.392
06/15/2022 13:31:11	00:08:09.877	-6.339
06/15/2022 13:31:11	00:08:09.979	-6.269
06/15/2022 13:31:12	00:08:10.081	-6.385
06/15/2022 13:31:12	00:08:10.183	-7.506
06/15/2022 13:31:12	00:08:10.286	-5.744
06/15/2022 13:31:12	00:08:10.388	-5.855
06/15/2022 13:31:12	00:08:10.489	-6.694
06/15/2022 13:31:12	00:08:10.591	-5.242
06/15/2022 13:31:12	00:08:10.693	-7.800
06/15/2022 13:31:12	00:08:10.795	-8.005
06/15/2022 13:31:12	00:08:10.897	-6.046
06/15/2022 13:31:12	00:08:10.999	-6.164
06/15/2022 13:31:13	00:08:11.103	-8.890
06/15/2022 13:31:13	00:08:11.205	-6.898
06/15/2022 13:31:13	00:08:11.307	-7.101
06/15/2022 13:31:13	00:08:11.409	-7.730
06/15/2022 13:31:13	00:08:11.511	-6.435
06/15/2022 13:31:13	00:08:11.614	-6.658
06/15/2022 13:31:13	00:08:11.715	-6.141
06/15/2022 13:31:13	00:08:11.821	-5.693
06/15/2022 13:31:13	00:08:11.923	-5.470
06/15/2022 13:31:13	00:08:12.023	-6.943
06/15/2022 13:31:14	00:08:12.125	-6.464
06/15/2022 13:31:14	00:08:12.228	-7.956
06/15/2022 13:31:14	00:08:12.331	-6.693
06/15/2022 13:31:14	00:08:12.433	-7.703
06/15/2022 13:31:14	00:08:12.535	-6.879
06/15/2022 13:31:14	00:08:12.637	-6.410
06/15/2022 13:31:14	00:08:12.739	-8.072
06/15/2022 13:31:14	00:08:12.841	-7.773
06/15/2022 13:31:14	00:08:12.943	-8.582
06/15/2022 13:31:14	00:08:13.045	-6.873
06/15/2022 13:31:15	00:08:13.145	-5.588
06/15/2022 13:31:15	00:08:13.245	-7.557
06/15/2022 13:31:15	00:08:13.345	-6.425
06/15/2022 13:31:15	00:08:13.447	-6.589
06/15/2022 13:31:15	00:08:13.549	-5.484
06/15/2022 13:31:15	00:08:13.651	-6.341
06/15/2022 13:31:15	00:08:13.753	-6.465
06/15/2022 13:31:15	00:08:13.855	-5.492
06/15/2022 13:31:15	00:08:13.960	-5.670
06/15/2022 13:31:15	00:08:14.061	-5.868
06/15/2022 13:31:16	00:08:14.163	-7.015
06/15/2022 13:31:16	00:08:14.265	-6.530
06/15/2022 13:31:16	00:08:14.367	-6.809
06/15/2022 13:31:16	00:08:14.469	-7.384
06/15/2022 13:31:16	00:08:14.571	-6.880
06/15/2022 13:31:16	00:08:14.671	-6.400
06/15/2022 13:31:16	00:08:14.771	-7.278
06/15/2022 13:31:16	00:08:14.873	-5.919
06/15/2022 13:31:16	00:08:14.975	-8.526
06/15/2022 13:31:16	00:08:15.077	-6.663
06/15/2022 13:31:17	00:08:15.179	-6.111
06/15/2022 13:31:17	00:08:15.281	-9.058
06/15/2022 13:31:17	00:08:15.383	-6.102
06/15/2022 13:31:17	00:08:15.485	-7.097
06/15/2022 13:31:17	00:08:15.587	-9.986
06/15/2022 13:31:17	00:08:15.689	-6.556
06/15/2022 13:31:17	00:08:15.791	-8.187
06/15/2022 13:31:17	00:08:15.894	-7.167
06/15/2022 13:31:17	00:08:15.995	-8.425
06/15/2022 13:31:17	00:08:16.095	-7.897
06/15/2022 13:31:18	00:08:16.195	-6.923
06/15/2022 13:31:18	00:08:16.297	-7.928
06/15/2022 13:31:18	00:08:16.399	-7.589
06/15/2022 13:31:18	00:08:16.501	-7.390
06/15/2022 13:31:18	00:08:16.603	-5.362
06/15/2022 13:31:18	00:08:16.705	-6.959
06/15/2022 13:31:18	00:08:16.807	-6.899
06/15/2022 13:31:18	00:08:16.909	-6.116
06/15/2022 13:31:18	00:08:17.011	-6.737
06/15/2022 13:31:18	00:08:17.112	-5.513
06/15/2022 13:31:19	00:08:17.216	-7.119
06/15/2022 13:31:19	00:08:17.317	-6.166
06/15/2022 13:31:19	00:08:17.417	-7.446
06/15/2022 13:31:19	00:08:17.517	-6.667
06/15/2022 13:31:19	00:08:17.619	-7.142
06/15/2022 13:31:19	00:08:17.721	-7.605
06/15/2022 13:31:19	00:08:17.824	-5.476
06/15/2022 13:31:19	00:08:17.925	-6.057
06/15/2022 13:31:19	00:08:18.027	-7.960
06/15/2022 13:31:20	00:08:18.135	-4.844
06/15/2022 13:31:20	00:08:18.237	-4.884
06/15/2022 13:31:20	00:08:18.339	-5.495
06/15/2022 13:31:20	00:08:18.441	-6.222
06/15/2022 13:31:20	00:08:18.542	-7.808
06/15/2022 13:31:20	00:08:18.646	-6.963
06/15/2022 13:31:20	00:08:18.748	-8.654
06/15/2022 13:31:20	00:08:18.850	-5.496
06/15/2022 13:31:20	00:08:18.951	-8.597
06/15/2022 13:31:20	00:08:19.053	-6.564
06/15/2022 13:31:21	00:08:19.155	-5.263
06/15/2022 13:31:21	00:08:19.257	-6.936
06/15/2022 13:31:21	00:08:19.359	-5.821
06/15/2022 13:31:21	00:08:19.461	-5.728
06/15/2022 13:31:21	00:08:19.563	-5.020
06/15/2022 13:31:21	00:08:19.665	-5.859
06/15/2022 13:31:21	00:08:19.767	-5.572
06/15/2022 13:31:21	00:08:19.869	-6.578
06/15/2022 13:31:21	00:08:19.970	-6.237
06/15/2022 13:31:21	00:08:20.072	-5.901
06/15/2022 13:31:22	00:08:20.174	-7.219
06/15/2022 13:31:22	00:08:20.275	-7.457
06/15/2022 13:31:22	00:08:20.375	-7.720
06/15/2022 13:31:22	00:08:20.477	-6.506
06/15/2022 13:31:22	00:08:20.579	-7.517
06/15/2022 13:31:22	00:08:20.681	-6.976
06/15/2022 13:31:22	00:08:20.783	-5.994
06/15/2022 13:31:22	00:08:20.885	-6.186
06/15/2022 13:31:22	00:08:20.987	-5.550
06/15/2022 13:31:22	00:08:21.089	-7.816
06/15/2022 13:31:23	00:08:21.191	-5.539
06/15/2022 13:31:23	00:08:21.292	-6.493
06/15/2022 13:31:23	00:08:21.395	-5.804
06/15/2022 13:31:23	00:08:21.495	-5.307
06/15/2022 13:31:23	00:08:21.597	-6.718
06/15/2022 13:31:23	00:08:21.699	-7.105
06/15/2022 13:31:23	00:08:21.801	-6.917
06/15/2022 13:31:23	00:08:21.903	-6.703
06/15/2022 13:31:23	00:08:22.005	-6.120
06/15/2022 13:31:23	00:08:22.113	-7.211
06/15/2022 13:31:24	00:08:22.215	-5.450
06/15/2022 13:31:24	00:08:22.317	-6.640
06/15/2022 13:31:24	00:08:22.419	-6.104
06/15/2022 13:31:24	00:08:22.521	-5.035
06/15/2022 13:31:24	00:08:22.622	-4.749
06/15/2022 13:31:24	00:08:22.722	-5.446
06/15/2022 13:31:24	00:08:22.824	-6.813
06/15/2022 13:31:24	00:08:22.925	-4.819
06/15/2022 13:31:24	00:08:23.027	-5.868
06/15/2022 13:31:24	00:08:23.129	-6.994
06/15/2022 13:31:25	00:08:23.231	-6.844
06/15/2022 13:31:25	00:08:23.333	-6.954
06/15/2022 13:31:25	00:08:23.435	-7.451
06/15/2022 13:31:25	00:08:23.537	-7.540
06/15/2022 13:31:25	00:08:23.639	-5.765
06/15/2022 13:31:25	00:08:23.741	-5.266
06/15/2022 13:31:25	00:08:23.843	-6.494
06/15/2022 13:31:25	00:08:23.944	-3.306
06/15/2022 13:31:25	00:08:24.046	-5.976
06/15/2022 13:31:25	00:08:24.148	-5.071
06/15/2022 13:31:26	00:08:24.251	-5.466
06/15/2022 13:31:26	00:08:24.351	-5.836
06/15/2022 13:31:26	00:08:24.453	-4.667
06/15/2022 13:31:26	00:08:24.555	-7.059
06/15/2022 13:31:26	00:08:24.657	-7.818
06/15/2022 13:31:26	00:08:24.759	-5.784
06/15/2022 13:31:26	00:08:24.861	-7.151
06/15/2022 13:31:26	00:08:24.963	-7.084
06/15/2022 13:31:26	00:08:25.065	-5.187
06/15/2022 13:31:26	00:08:25.167	-4.884
06/15/2022 13:31:27	00:08:25.269	-4.600
06/15/2022 13:31:27	00:08:25.370	-6.047
06/15/2022 13:31:27	00:08:25.472	-6.758
06/15/2022 13:31:27	00:08:25.573	-6.457
06/15/2022 13:31:27	00:08:25.673	-5.270
06/15/2022 13:31:27	00:08:25.775	-6.535
06/15/2022 13:31:27	00:08:25.878	-7.590
06/15/2022 13:31:27	00:08:25.979	-6.615
06/15/2022 13:31:27	00:08:26.081	-6.651
06/15/2022 13:31:28	00:08:26.183	-6.500
06/15/2022 13:31:28	00:08:26.285	-5.095
06/15/2022 13:31:28	00:08:26.387	-7.518
06/15/2022 13:31:28	00:08:26.489	-5.712
06/15/2022 13:31:28	00:08:26.591	-6.130
06/15/2022 13:31:28	00:08:26.693	-5.168
06/15/2022 13:31:28	00:08:26.795	-6.050
06/15/2022 13:31:28	00:08:26.896	-3.490
06/15/2022 13:31:28	00:08:26.997	-3.357
06/15/2022 13:31:28	00:08:27.099	-4.605
06/15/2022 13:31:29	00:08:27.199	-4.246
06/15/2022 13:31:29	00:08:27.301	-4.086
06/15/2022 13:31:29	00:08:27.403	-4.815
06/15/2022 13:31:29	00:08:27.505	-4.352
06/15/2022 13:31:29	00:08:27.607	-4.268
