Local Date/Time	Relative Time	pump-a:volume [%]
06/15/2022 13:32:26	00:09:24.827	73.489
06/15/2022 13:32:26	00:09:25.030	73.500
06/15/2022 13:32:26	00:09:25.336	73.514
06/15/2022 13:32:27	00:09:25.642	73.529
06/15/2022 13:32:27	00:09:25.949	73.543
06/15/2022 13:32:27	00:09:26.254	73.557
06/15/2022 13:32:28	00:09:26.560	73.571
06/15/2022 13:32:28	00:09:26.866	73.584
06/15/2022 13:32:28	00:09:27.070	73.594
06/15/2022 13:32:28	00:09:27.377	73.608
06/15/2022 13:32:29	00:09:27.682	73.621
06/15/2022 13:32:29	00:09:27.984	73.633
06/15/2022 13:32:29	00:09:28.290	73.646
06/15/2022 13:32:30	00:09:28.596	73.659
06/15/2022 13:32:30	00:09:28.903	73.671
06/15/2022 13:32:30	00:09:29.208	73.683
06/15/2022 13:32:31	00:09:29.510	73.695
06/15/2022 13:32:31	00:09:29.816	73.707
06/15/2022 13:32:31	00:09:30.122	73.718
06/15/2022 13:32:31	00:09:30.437	73.731
06/15/2022 13:32:32	00:09:30.740	73.742
06/15/2022 13:32:32	00:09:31.046	73.753
06/15/2022 13:32:32	00:09:31.352	73.764
06/15/2022 13:32:33	00:09:31.659	73.774
06/15/2022 13:32:33	00:09:31.962	73.784
06/15/2022 13:32:33	00:09:32.368	73.798
06/15/2022 13:32:34	00:09:32.776	73.811
06/15/2022 13:32:34	00:09:33.184	73.822
06/15/2022 13:32:35	00:09:33.590	73.835
06/15/2022 13:32:35	00:09:33.998	73.846
06/15/2022 13:32:35	00:09:34.407	73.858
06/15/2022 13:32:36	00:09:34.814	73.869
06/15/2022 13:32:36	00:09:35.324	73.881
06/15/2022 13:32:37	00:09:35.834	73.893
06/15/2022 13:32:37	00:09:36.344	73.904
06/15/2022 13:32:38	00:09:36.854	73.915
06/15/2022 13:32:38	00:09:37.466	73.926
06/15/2022 13:32:39	00:09:38.178	73.937
06/15/2022 13:32:40	00:09:38.990	73.948
06/15/2022 13:32:41	00:09:39.924	73.958
06/15/2022 13:32:42	00:09:41.285	73.969
06/15/2022 13:32:43	00:09:42.512	73.969
06/15/2022 13:32:44	00:09:43.518	73.969
06/15/2022 13:32:45	00:09:43.518	73.969
06/15/2022 13:32:45	00:09:44.278	73.979
06/15/2022 13:32:46	00:09:45.528	73.979
06/15/2022 13:32:47	00:09:46.530	73.979
06/15/2022 13:32:48	00:09:47.534	73.979
06/15/2022 13:32:49	00:09:48.545	73.979
06/15/2022 13:32:50	00:09:49.551	73.979
06/15/2022 13:32:51	00:09:50.561	73.979
06/15/2022 13:32:52	00:09:51.564	73.979
06/15/2022 13:32:53	00:09:52.568	73.979
06/15/2022 13:32:54	00:09:53.574	73.979
06/15/2022 13:32:55	00:09:54.574	73.979
06/15/2022 13:32:56	00:09:55.573	73.979
06/15/2022 13:32:57	00:09:56.575	73.979
06/15/2022 13:32:58	00:09:57.591	73.979
06/15/2022 13:32:59	00:09:58.602	73.979
06/15/2022 13:33:00	00:09:59.607	73.979
06/15/2022 13:33:01	00:10:00.613	73.979
06/15/2022 13:33:02	00:10:01.624	73.979
06/15/2022 13:33:03	00:10:02.626	73.979
06/15/2022 13:33:04	00:10:03.627	73.979
06/15/2022 13:33:05	00:10:04.637	73.979
06/15/2022 13:33:06	00:10:05.648	73.979
06/15/2022 13:33:07	00:10:06.654	73.979
06/15/2022 13:33:08	00:10:07.656	73.979
06/15/2022 13:33:09	00:10:08.666	73.979
06/15/2022 13:33:10	00:10:09.666	73.979
06/15/2022 13:33:11	00:10:10.675	73.979
06/15/2022 13:33:12	00:10:11.687	73.979
06/15/2022 13:33:13	00:10:12.689	73.979
06/15/2022 13:33:14	00:10:13.699	73.979
06/15/2022 13:33:15	00:10:14.700	73.979
06/15/2022 13:33:16	00:10:15.707	73.979
06/15/2022 13:33:17	00:10:16.712	73.979
06/15/2022 13:33:18	00:10:17.728	73.979
06/15/2022 13:33:19	00:10:18.738	73.979
06/15/2022 13:33:20	00:10:19.737	73.979
06/15/2022 13:33:21	00:10:20.744	73.979
06/15/2022 13:33:22	00:10:21.751	73.979
06/15/2022 13:33:23	00:10:22.762	73.979
06/15/2022 13:33:24	00:10:23.769	73.979
06/15/2022 13:33:25	00:10:24.779	73.979
06/15/2022 13:33:26	00:10:25.781	73.979
06/15/2022 13:33:27	00:10:26.790	73.979
06/15/2022 13:33:28	00:10:27.784	73.979
06/15/2022 13:33:29	00:10:28.793	73.979
06/15/2022 13:33:30	00:10:29.800	73.979
06/15/2022 13:33:31	00:10:30.807	73.979
06/15/2022 13:33:32	00:10:31.809	73.979
06/15/2022 13:33:33	00:10:32.816	73.979
06/15/2022 13:33:34	00:10:33.821	73.979
06/15/2022 13:33:35	00:10:34.831	73.979
06/15/2022 13:33:36	00:10:35.830	73.979
06/15/2022 13:33:37	00:10:36.840	73.979
06/15/2022 13:33:38	00:10:37.846	73.979
06/15/2022 13:33:39	00:10:38.849	73.979
06/15/2022 13:33:40	00:10:38.849	73.979
06/15/2022 13:33:40	00:10:39.033	73.969
06/15/2022 13:33:41	00:10:40.856	73.969
06/15/2022 13:33:42	00:10:41.870	73.969
06/15/2022 13:33:43	00:10:42.882	73.969
06/15/2022 13:33:44	00:10:43.887	73.969
06/15/2022 13:33:45	00:10:44.895	73.969
06/15/2022 13:33:46	00:10:45.896	73.969
06/15/2022 13:33:47	00:10:46.904	73.969
06/15/2022 13:33:49	00:10:47.910	73.969
06/15/2022 13:33:50	00:10:48.921	73.969
06/15/2022 13:33:51	00:10:49.931	73.969
06/15/2022 13:33:52	00:10:50.931	73.969
06/15/2022 13:33:53	00:10:51.932	73.969
06/15/2022 13:33:54	00:10:52.939	73.969
06/15/2022 13:33:55	00:10:53.940	73.969
06/15/2022 13:33:56	00:10:54.948	73.969
06/15/2022 13:33:57	00:10:55.964	73.969
06/15/2022 13:33:58	00:10:56.964	73.969
06/15/2022 13:33:59	00:10:57.971	73.969
06/15/2022 13:34:00	00:10:58.978	73.969
06/15/2022 13:34:01	00:10:59.986	73.969
06/15/2022 13:34:02	00:11:01.000	73.969
06/15/2022 13:34:03	00:11:02.011	73.969
06/15/2022 13:34:04	00:11:03.020	73.969
06/15/2022 13:34:05	00:11:04.032	73.969
06/15/2022 13:34:06	00:11:05.041	73.969
06/15/2022 13:34:07	00:11:06.049	73.969
06/15/2022 13:34:08	00:11:07.050	73.969
06/15/2022 13:34:09	00:11:08.061	73.969
06/15/2022 13:34:10	00:11:09.061	73.969
06/15/2022 13:34:11	00:11:10.063	73.969
06/15/2022 13:34:12	00:11:11.066	73.969
06/15/2022 13:34:13	00:11:12.072	73.969
06/15/2022 13:34:14	00:11:13.072	73.969
06/15/2022 13:34:15	00:11:14.081	73.969
06/15/2022 13:34:16	00:11:15.094	73.969
06/15/2022 13:34:17	00:11:15.094	73.969
06/15/2022 13:34:17	00:11:15.619	73.979
06/15/2022 13:34:18	00:11:17.106	73.979
06/15/2022 13:34:19	00:11:18.111	73.979
06/15/2022 13:34:20	00:11:19.110	73.979
06/15/2022 13:34:21	00:11:20.112	73.979
06/15/2022 13:34:22	00:11:21.119	73.979
06/15/2022 13:34:23	00:11:22.121	73.979
06/15/2022 13:34:24	00:11:23.121	73.979
06/15/2022 13:34:25	00:11:24.134	73.979
06/15/2022 13:34:26	00:11:25.135	73.979
06/15/2022 13:34:27	00:11:26.138	73.979
06/15/2022 13:34:28	00:11:27.145	73.979
06/15/2022 13:34:29	00:11:28.145	73.979
06/15/2022 13:34:30	00:11:29.156	73.979
06/15/2022 13:34:31	00:11:30.159	73.979
06/15/2022 13:34:32	00:11:31.167	73.979
06/15/2022 13:34:33	00:11:31.167	73.979
06/15/2022 13:34:33	00:11:31.981	73.969
06/15/2022 13:34:34	00:11:33.168	73.969
06/15/2022 13:34:35	00:11:34.168	73.969
06/15/2022 13:34:36	00:11:35.171	73.969
06/15/2022 13:34:37	00:11:36.183	73.969
06/15/2022 13:34:38	00:11:37.182	73.969
06/15/2022 13:34:39	00:11:38.183	73.969
06/15/2022 13:34:40	00:11:39.183	73.969
06/15/2022 13:34:41	00:11:40.197	73.969
06/15/2022 13:34:42	00:11:41.198	73.969
06/15/2022 13:34:43	00:11:42.205	73.969
06/15/2022 13:34:44	00:11:43.215	73.969
06/15/2022 13:34:45	00:11:44.214	73.969
06/15/2022 13:34:46	00:11:45.222	73.969
06/15/2022 13:34:47	00:11:46.233	73.969
06/15/2022 13:34:48	00:11:47.244	73.969
06/15/2022 13:34:49	00:11:47.244	73.969
06/15/2022 13:34:49	00:11:47.519	73.979
06/15/2022 13:34:50	00:11:49.254	73.979
06/15/2022 13:34:51	00:11:50.263	73.979
06/15/2022 13:34:52	00:11:51.271	73.979
06/15/2022 13:34:53	00:11:52.280	73.979
06/15/2022 13:34:54	00:11:53.280	73.979
06/15/2022 13:34:55	00:11:54.284	73.979
06/15/2022 13:34:56	00:11:54.284	73.979
06/15/2022 13:34:56	00:11:54.835	73.989
06/15/2022 13:34:57	00:11:56.293	73.989
06/15/2022 13:34:58	00:11:57.293	73.989
06/15/2022 13:34:59	00:11:58.307	73.989
06/15/2022 13:35:00	00:11:59.312	73.989
06/15/2022 13:35:01	00:12:00.329	73.989
06/15/2022 13:35:02	00:12:01.341	73.989
06/15/2022 13:35:03	00:12:01.341	73.989
06/15/2022 13:35:03	00:12:01.546	73.999
06/15/2022 13:35:04	00:12:03.345	73.999
06/15/2022 13:35:05	00:12:04.357	73.999
06/15/2022 13:35:06	00:12:05.357	73.999
06/15/2022 13:35:07	00:12:06.369	73.999
06/15/2022 13:35:08	00:12:07.369	73.999
06/15/2022 13:35:09	00:12:08.374	73.999
06/15/2022 13:35:10	00:12:08.374	73.999
06/15/2022 13:35:10	00:12:09.060	74.009
06/15/2022 13:35:11	00:12:10.385	74.009
06/15/2022 13:35:12	00:12:11.387	74.009
06/15/2022 13:35:13	00:12:12.387	74.009
06/15/2022 13:35:14	00:12:13.388	74.009
06/15/2022 13:35:15	00:12:14.401	74.009
06/15/2022 13:35:16	00:12:15.403	74.009
06/15/2022 13:35:17	00:12:15.403	74.009
06/15/2022 13:35:17	00:12:15.775	74.019
06/15/2022 13:35:18	00:12:17.417	74.019
06/15/2022 13:35:19	00:12:18.423	74.019
06/15/2022 13:35:20	00:12:19.432	74.019
06/15/2022 13:35:21	00:12:20.437	74.019
06/15/2022 13:35:22	00:12:21.438	74.019
06/15/2022 13:35:23	00:12:22.447	74.019
06/15/2022 13:35:24	00:12:22.447	74.019
06/15/2022 13:35:24	00:12:22.688	74.030
06/15/2022 13:35:25	00:12:24.461	74.030
06/15/2022 13:35:26	00:12:25.470	74.030
06/15/2022 13:35:27	00:12:26.472	74.030
06/15/2022 13:35:28	00:12:27.479	74.030
06/15/2022 13:35:29	00:12:28.484	74.030
06/15/2022 13:35:30	00:12:29.481	74.030
06/15/2022 13:35:31	00:12:30.493	74.030
06/15/2022 13:35:32	00:12:30.493	74.030
06/15/2022 13:35:32	00:12:31.014	74.040
06/15/2022 13:35:33	00:12:32.497	74.040
06/15/2022 13:35:34	00:12:33.509	74.040
06/15/2022 13:35:35	00:12:34.510	74.040
06/15/2022 13:35:36	00:12:35.511	74.040
06/15/2022 13:35:37	00:12:36.510	74.040
06/15/2022 13:35:38	00:12:36.510	74.040
06/15/2022 13:35:38	00:12:37.100	74.050
06/15/2022 13:35:39	00:12:38.531	74.050
06/15/2022 13:35:40	00:12:39.537	74.050
06/15/2022 13:35:41	00:12:40.540	74.050
06/15/2022 13:35:42	00:12:41.541	74.050
06/15/2022 13:35:43	00:12:42.542	74.050
06/15/2022 13:35:44	00:12:42.542	74.050
06/15/2022 13:35:44	00:12:42.886	74.060
06/15/2022 13:35:45	00:12:44.549	74.060
06/15/2022 13:35:46	00:12:45.550	74.060
06/15/2022 13:35:47	00:12:46.557	74.060
06/15/2022 13:35:48	00:12:47.566	74.060
06/15/2022 13:35:49	00:12:48.566	74.060
06/15/2022 13:35:50	00:12:48.566	74.060
06/15/2022 13:35:50	00:12:48.877	74.070
06/15/2022 13:35:51	00:12:50.590	74.070
06/15/2022 13:35:52	00:12:51.590	74.070
06/15/2022 13:35:53	00:12:52.593	74.070
06/15/2022 13:35:54	00:12:53.609	74.070
06/15/2022 13:35:55	00:12:54.621	74.070
06/15/2022 13:35:56	00:12:55.628	74.070
06/15/2022 13:35:57	00:12:55.628	74.070
06/15/2022 13:35:57	00:12:55.675	74.080
06/15/2022 13:35:58	00:12:57.638	74.080
06/15/2022 13:35:59	00:12:58.641	74.080
06/15/2022 13:36:00	00:12:59.644	74.080
06/15/2022 13:36:01	00:13:00.651	74.080
06/15/2022 13:36:02	00:13:01.658	74.080
06/15/2022 13:36:03	00:13:02.666	74.080
06/15/2022 13:36:04	00:13:03.675	74.080
06/15/2022 13:36:05	00:13:03.675	74.080
06/15/2022 13:36:05	00:13:03.910	74.090
06/15/2022 13:36:06	00:13:05.682	74.090
06/15/2022 13:36:07	00:13:06.683	74.090
06/15/2022 13:36:08	00:13:07.698	74.090
06/15/2022 13:36:09	00:13:08.714	74.090
06/15/2022 13:36:10	00:13:09.714	74.090
06/15/2022 13:36:11	00:13:10.716	74.090
06/15/2022 13:36:12	00:13:11.719	74.090
06/15/2022 13:36:13	00:13:12.733	74.090
06/15/2022 13:36:14	00:13:13.745	74.090
06/15/2022 13:36:15	00:13:14.746	74.090
06/15/2022 13:36:16	00:13:15.753	74.090
06/15/2022 13:36:17	00:13:16.761	74.090
06/15/2022 13:36:18	00:13:16.761	74.090
06/15/2022 13:36:18	00:13:17.019	74.100
06/15/2022 13:36:19	00:13:18.782	74.100
06/15/2022 13:36:20	00:13:19.783	74.100
06/15/2022 13:36:21	00:13:20.792	74.100
06/15/2022 13:36:22	00:13:21.800	74.100
06/15/2022 13:36:23	00:13:22.800	74.100
06/15/2022 13:36:24	00:13:23.809	74.100
06/15/2022 13:36:25	00:13:24.812	74.100
06/15/2022 13:36:26	00:13:25.823	74.100
06/15/2022 13:36:27	00:13:26.824	74.100
06/15/2022 13:36:28	00:13:27.839	74.100
06/15/2022 13:36:29	00:13:28.853	74.100
06/15/2022 13:36:30	00:13:28.853	74.100
06/15/2022 13:36:30	00:13:29.127	74.110
06/15/2022 13:36:31	00:13:30.853	74.110
06/15/2022 13:36:32	00:13:31.861	74.110
06/15/2022 13:36:33	00:13:32.870	74.110
06/15/2022 13:36:34	00:13:33.884	74.110
06/15/2022 13:36:35	00:13:34.893	74.110
06/15/2022 13:36:36	00:13:35.893	74.110
06/15/2022 13:36:37	00:13:36.900	74.110
06/15/2022 13:36:39	00:13:37.917	74.110
06/15/2022 13:36:40	00:13:38.917	74.110
06/15/2022 13:36:41	00:13:38.917	74.110
06/15/2022 13:36:41	00:13:39.073	74.120
06/15/2022 13:36:42	00:13:40.932	74.120
06/15/2022 13:36:43	00:13:41.932	74.120
06/15/2022 13:36:44	00:13:42.935	74.120
06/15/2022 13:36:45	00:13:43.933	74.120
06/15/2022 13:36:46	00:13:44.947	74.120
06/15/2022 13:36:47	00:13:45.947	74.120
06/15/2022 13:36:48	00:13:46.949	74.120
06/15/2022 13:36:49	00:13:47.950	74.120
06/15/2022 13:36:50	00:13:48.956	74.120
06/15/2022 13:36:51	00:13:49.955	74.120
06/15/2022 13:36:52	00:13:50.953	74.120
06/15/2022 13:36:53	00:13:51.955	74.120
06/15/2022 13:36:54	00:13:52.955	74.120
06/15/2022 13:36:55	00:13:52.955	74.120
06/15/2022 13:36:55	00:13:53.193	74.130
06/15/2022 13:36:56	00:13:54.971	74.130
06/15/2022 13:36:57	00:13:55.971	74.130
06/15/2022 13:36:58	00:13:56.978	74.130
06/15/2022 13:36:59	00:13:57.994	74.130
06/15/2022 13:37:00	00:13:59.001	74.130
06/15/2022 13:37:01	00:14:00.010	74.130
06/15/2022 13:37:02	00:14:01.013	74.130
06/15/2022 13:37:03	00:14:02.019	74.130
06/15/2022 13:37:04	00:14:03.028	74.130
06/15/2022 13:37:05	00:14:04.036	74.130
06/15/2022 13:37:06	00:14:05.043	74.130
06/15/2022 13:37:07	00:14:06.048	74.130
06/15/2022 13:37:08	00:14:07.063	74.130
06/15/2022 13:37:09	00:14:08.075	74.130
06/15/2022 13:37:10	00:14:09.075	74.130
06/15/2022 13:37:11	00:14:10.076	74.130
06/15/2022 13:37:12	00:14:10.076	74.130
06/15/2022 13:37:12	00:14:10.261	74.140
06/15/2022 13:37:13	00:14:12.080	74.140
06/15/2022 13:37:14	00:14:13.080	74.140
06/15/2022 13:37:15	00:14:14.082	74.140
06/15/2022 13:37:16	00:14:15.085	74.140
06/15/2022 13:37:17	00:14:16.091	74.140
06/15/2022 13:37:18	00:14:17.093	74.140
06/15/2022 13:37:19	00:14:18.104	74.140
06/15/2022 13:37:20	00:14:19.104	74.140
06/15/2022 13:37:21	00:14:20.118	74.140
06/15/2022 13:37:22	00:14:21.120	74.140
06/15/2022 13:37:23	00:14:22.122	74.140
06/15/2022 13:37:24	00:14:23.124	74.140
06/15/2022 13:37:25	00:14:24.127	74.140
06/15/2022 13:37:26	00:14:24.127	74.140
06/15/2022 13:37:26	00:14:24.594	74.150
06/15/2022 13:37:27	00:14:26.136	74.150
06/15/2022 13:37:28	00:14:27.139	74.150
06/15/2022 13:37:29	00:14:28.141	74.150
06/15/2022 13:37:30	00:14:29.140	74.150
06/15/2022 13:37:31	00:14:30.141	74.150
06/15/2022 13:37:32	00:14:31.140	74.150
06/15/2022 13:37:33	00:14:32.141	74.150
06/15/2022 13:37:34	00:14:33.142	74.150
06/15/2022 13:37:35	00:14:34.152	74.150
06/15/2022 13:37:36	00:14:35.153	74.150
06/15/2022 13:37:37	00:14:36.169	74.150
06/15/2022 13:37:38	00:14:36.169	74.150
06/15/2022 13:37:38	00:14:37.082	74.161
06/15/2022 13:37:39	00:14:38.187	74.161
06/15/2022 13:37:40	00:14:39.184	74.161
06/15/2022 13:37:41	00:14:40.196	74.161
06/15/2022 13:37:42	00:14:41.197	74.161
06/15/2022 13:37:43	00:14:42.209	74.161
06/15/2022 13:37:44	00:14:43.215	74.161
06/15/2022 13:37:45	00:14:44.219	74.161
06/15/2022 13:37:46	00:14:45.235	74.161
06/15/2022 13:37:47	00:14:46.235	74.161
06/15/2022 13:37:48	00:14:47.238	74.161
06/15/2022 13:37:49	00:14:48.243	74.161
06/15/2022 13:37:50	00:14:49.244	74.161
06/15/2022 13:37:51	00:14:50.245	74.161
06/15/2022 13:37:52	00:14:51.255	74.161
06/15/2022 13:37:53	00:14:52.261	74.161
06/15/2022 13:37:54	00:14:53.270	74.161
06/15/2022 13:37:55	00:14:54.278	74.161
06/15/2022 13:37:56	00:14:54.278	74.161
06/15/2022 13:37:56	00:14:54.359	74.171
06/15/2022 13:37:57	00:14:56.292	74.171
06/15/2022 13:37:58	00:14:57.294	74.171
06/15/2022 13:37:59	00:14:58.306	74.171
06/15/2022 13:38:00	00:14:59.306	74.171
06/15/2022 13:38:01	00:15:00.314	74.171
06/15/2022 13:38:02	00:15:01.326	74.171
06/15/2022 13:38:03	00:15:02.322	74.171
06/15/2022 13:38:04	00:15:03.323	74.171
06/15/2022 13:38:05	00:15:04.330	74.171
06/15/2022 13:38:06	00:15:05.338	74.171
06/15/2022 13:38:07	00:15:06.354	74.171
06/15/2022 13:38:08	00:15:07.357	74.171
06/15/2022 13:38:09	00:15:07.357	74.171
06/15/2022 13:38:09	00:15:08.176	74.181
06/15/2022 13:38:10	00:15:09.374	74.181
06/15/2022 13:38:11	00:15:10.379	74.181
06/15/2022 13:38:12	00:15:11.385	74.181
06/15/2022 13:38:13	00:15:12.387	74.181
06/15/2022 13:38:14	00:15:13.386	74.181
06/15/2022 13:38:15	00:15:14.402	74.181
06/15/2022 13:38:16	00:15:15.403	74.181
06/15/2022 13:38:17	00:15:16.404	74.181
06/15/2022 13:38:18	00:15:17.416	74.181
06/15/2022 13:38:19	00:15:18.417	74.181
06/15/2022 13:38:20	00:15:19.417	74.181
06/15/2022 13:38:21	00:15:20.422	74.181
06/15/2022 13:38:22	00:15:20.422	74.181
06/15/2022 13:38:22	00:15:21.278	74.191
06/15/2022 13:38:23	00:15:22.440	74.191
06/15/2022 13:38:24	00:15:23.441	74.191
06/15/2022 13:38:25	00:15:24.449	74.191
06/15/2022 13:38:26	00:15:25.456	74.191
06/15/2022 13:38:27	00:15:26.464	74.191
06/15/2022 13:38:28	00:15:27.479	74.191
06/15/2022 13:38:29	00:15:28.479	74.191
06/15/2022 13:38:30	00:15:29.480	74.191
06/15/2022 13:38:31	00:15:30.483	74.191
06/15/2022 13:38:32	00:15:31.487	74.191
06/15/2022 13:38:33	00:15:32.500	74.191
06/15/2022 13:38:34	00:15:33.509	74.191
06/15/2022 13:38:35	00:15:34.519	74.191
06/15/2022 13:38:36	00:15:35.528	74.191
06/15/2022 13:38:37	00:15:36.534	74.191
06/15/2022 13:38:38	00:15:37.536	74.191
06/15/2022 13:38:39	00:15:38.543	74.191
06/15/2022 13:38:40	00:15:38.543	74.191
06/15/2022 13:38:40	00:15:38.748	74.201
06/15/2022 13:38:41	00:15:40.564	74.201
06/15/2022 13:38:42	00:15:41.573	74.201
06/15/2022 13:38:43	00:15:42.575	74.201
06/15/2022 13:38:44	00:15:43.575	74.201
06/15/2022 13:38:45	00:15:44.591	74.201
06/15/2022 13:38:46	00:15:45.597	74.201
06/15/2022 13:38:47	00:15:46.607	74.201
06/15/2022 13:38:48	00:15:47.613	74.201
06/15/2022 13:38:49	00:15:48.623	74.201
06/15/2022 13:38:50	00:15:49.630	74.201
06/15/2022 13:38:51	00:15:50.629	74.201
06/15/2022 13:38:52	00:15:51.635	74.201
06/15/2022 13:38:53	00:15:52.635	74.201
06/15/2022 13:38:54	00:15:53.636	74.201
06/15/2022 13:38:55	00:15:54.652	74.201
06/15/2022 13:38:56	00:15:55.654	74.201
06/15/2022 13:38:57	00:15:55.654	74.201
06/15/2022 13:38:57	00:15:56.121	74.211
06/15/2022 13:38:58	00:15:57.668	74.211
06/15/2022 13:38:59	00:15:58.667	74.211
06/15/2022 13:39:00	00:15:59.669	74.211
06/15/2022 13:39:01	00:16:00.668	74.211
06/15/2022 13:39:02	00:16:01.672	74.211
06/15/2022 13:39:03	00:16:02.673	74.211
06/15/2022 13:39:04	00:16:03.687	74.211
06/15/2022 13:39:05	00:16:04.697	74.211
06/15/2022 13:39:06	00:16:05.699	74.211
06/15/2022 13:39:07	00:16:06.706	74.211
06/15/2022 13:39:08	00:16:07.716	74.211
06/15/2022 13:39:09	00:16:08.728	74.211
06/15/2022 13:39:10	00:16:09.731	74.211
06/15/2022 13:39:11	00:16:09.731	74.211
06/15/2022 13:39:11	00:16:09.963	74.221
06/15/2022 13:39:12	00:16:11.746	74.221
06/15/2022 13:39:13	00:16:12.747	74.221
06/15/2022 13:39:14	00:16:13.745	74.221
06/15/2022 13:39:15	00:16:14.754	74.221
06/15/2022 13:39:16	00:16:15.768	74.221
06/15/2022 13:39:17	00:16:16.767	74.221
06/15/2022 13:39:18	00:16:17.766	74.221
06/15/2022 13:39:19	00:16:18.776	74.221
06/15/2022 13:39:20	00:16:19.783	74.221
06/15/2022 13:39:21	00:16:20.792	74.221
06/15/2022 13:39:22	00:16:21.800	74.221
06/15/2022 13:39:23	00:16:22.812	74.221
06/15/2022 13:39:24	00:16:23.821	74.221
06/15/2022 13:39:25	00:16:24.822	74.221
06/15/2022 13:39:26	00:16:24.822	74.221
06/15/2022 13:39:26	00:16:25.703	74.231
06/15/2022 13:39:27	00:16:26.825	74.231
06/15/2022 13:39:28	00:16:27.825	74.231
06/15/2022 13:39:29	00:16:28.830	74.231
06/15/2022 13:39:30	00:16:29.838	74.231
06/15/2022 13:39:31	00:16:30.839	74.231
06/15/2022 13:39:32	00:16:31.848	74.231
06/15/2022 13:39:33	00:16:32.855	74.231
06/15/2022 13:39:34	00:16:33.847	74.231
06/15/2022 13:39:35	00:16:34.848	74.231
06/15/2022 13:39:36	00:16:35.857	74.231
06/15/2022 13:39:37	00:16:36.858	74.231
06/15/2022 13:39:38	00:16:37.873	74.231
06/15/2022 13:39:39	00:16:38.877	74.231
06/15/2022 13:39:40	00:16:39.886	74.231
06/15/2022 13:39:41	00:16:40.899	74.231
06/15/2022 13:39:42	00:16:41.907	74.231
06/15/2022 13:39:44	00:16:42.910	74.231
06/15/2022 13:39:45	00:16:42.910	74.231
06/15/2022 13:39:45	00:16:43.499	74.241
06/15/2022 13:39:46	00:16:44.916	74.241
06/15/2022 13:39:47	00:16:45.918	74.241
06/15/2022 13:39:48	00:16:46.925	74.241
06/15/2022 13:39:49	00:16:47.936	74.241
06/15/2022 13:39:50	00:16:48.934	74.241
06/15/2022 13:39:51	00:16:49.948	74.241
06/15/2022 13:39:52	00:16:50.956	74.241
06/15/2022 13:39:53	00:16:51.966	74.241
06/15/2022 13:39:54	00:16:52.971	74.241
06/15/2022 13:39:55	00:16:53.982	74.241
06/15/2022 13:39:56	00:16:54.987	74.241
06/15/2022 13:39:57	00:16:55.988	74.241
06/15/2022 13:39:58	00:16:56.987	74.241
06/15/2022 13:39:59	00:16:57.999	74.241
06/15/2022 13:40:00	00:16:59.000	74.241
06/15/2022 13:40:01	00:17:00.004	74.241
06/15/2022 13:40:02	00:17:01.012	74.241
06/15/2022 13:40:03	00:17:01.012	74.241
06/15/2022 13:40:03	00:17:01.385	74.251
06/15/2022 13:40:04	00:17:03.033	74.251
06/15/2022 13:40:05	00:17:04.041	74.251
06/15/2022 13:40:06	00:17:05.042	74.251
06/15/2022 13:40:07	00:17:06.048	74.251
06/15/2022 13:40:08	00:17:07.059	74.251
06/15/2022 13:40:09	00:17:08.060	74.251
06/15/2022 13:40:10	00:17:09.064	74.251
06/15/2022 13:40:11	00:17:10.074	74.251
06/15/2022 13:40:12	00:17:11.085	74.251
06/15/2022 13:40:13	00:17:12.088	74.251
06/15/2022 13:40:14	00:17:13.093	74.251
06/15/2022 13:40:15	00:17:14.089	74.251
06/15/2022 13:40:16	00:17:15.089	74.251
06/15/2022 13:40:17	00:17:16.094	74.251
06/15/2022 13:40:18	00:17:16.094	74.251
06/15/2022 13:40:18	00:17:16.150	74.262
06/15/2022 13:40:19	00:17:18.123	74.262
06/15/2022 13:40:20	00:17:19.128	74.262
06/15/2022 13:40:21	00:17:20.129	74.262
06/15/2022 13:40:22	00:17:21.138	74.262
06/15/2022 13:40:23	00:17:22.142	74.262
06/15/2022 13:40:24	00:17:23.154	74.262
06/15/2022 13:40:25	00:17:24.165	74.262
06/15/2022 13:40:26	00:17:25.176	74.262
06/15/2022 13:40:27	00:17:26.182	74.262
06/15/2022 13:40:28	00:17:27.191	74.262
06/15/2022 13:40:29	00:17:28.192	74.262
06/15/2022 13:40:30	00:17:29.203	74.262
06/15/2022 13:40:31	00:17:30.214	74.262
06/15/2022 13:40:32	00:17:31.214	74.262
06/15/2022 13:40:33	00:17:32.215	74.262
06/15/2022 13:40:34	00:17:33.224	74.262
06/15/2022 13:40:35	00:17:34.221	74.262
06/15/2022 13:40:36	00:17:35.222	74.262
06/15/2022 13:40:37	00:17:35.222	74.262
06/15/2022 13:40:37	00:17:35.880	74.272
06/15/2022 13:40:38	00:17:37.229	74.272
06/15/2022 13:40:39	00:17:38.231	74.272
06/15/2022 13:40:40	00:17:39.234	74.272
06/15/2022 13:40:41	00:17:40.247	74.272
06/15/2022 13:40:42	00:17:41.245	74.272
06/15/2022 13:40:43	00:17:42.246	74.272
06/15/2022 13:40:44	00:17:43.250	74.272
06/15/2022 13:40:45	00:17:44.259	74.272
06/15/2022 13:40:46	00:17:45.269	74.272
06/15/2022 13:40:47	00:17:46.269	74.272
06/15/2022 13:40:48	00:17:47.276	74.272
06/15/2022 13:40:49	00:17:48.284	74.272
