Local Date/Time	Relative Time	pump-a:temperature [°C]
06/15/2022 13:41:42	00:18:41.557	25.063
06/15/2022 13:41:43	00:18:42.563	25.063
06/15/2022 13:41:44	00:18:43.572	25.063
06/15/2022 13:41:45	00:18:44.580	25.063
06/15/2022 13:41:46	00:18:45.591	25.063
06/15/2022 13:41:47	00:18:46.592	25.063
06/15/2022 13:41:48	00:18:47.605	25.063
06/15/2022 13:41:49	00:18:48.614	25.063
06/15/2022 13:41:50	00:18:49.627	25.063
06/15/2022 13:41:51	00:18:50.637	25.063
06/15/2022 13:41:52	00:18:51.648	25.063
06/15/2022 13:41:53	00:18:52.653	25.063
06/15/2022 13:41:54	00:18:53.660	25.063
06/15/2022 13:41:55	00:18:54.672	25.063
06/15/2022 13:41:56	00:18:55.672	25.063
06/15/2022 13:41:57	00:18:56.683	25.063
06/15/2022 13:41:58	00:18:57.681	25.063
06/15/2022 13:41:59	00:18:58.692	25.063
06/15/2022 13:42:00	00:18:59.699	25.063
06/15/2022 13:42:01	00:19:00.699	25.063
06/15/2022 13:42:02	00:19:01.713	25.063
06/15/2022 13:42:03	00:19:02.714	25.063
06/15/2022 13:42:04	00:19:03.714	25.063
06/15/2022 13:42:05	00:19:04.720	25.063
06/15/2022 13:42:06	00:19:05.720	25.063
06/15/2022 13:42:07	00:19:06.730	25.063
06/15/2022 13:42:08	00:19:07.730	25.063
06/15/2022 13:42:09	00:19:08.731	25.063
06/15/2022 13:42:10	00:19:09.745	25.063
06/15/2022 13:42:11	00:19:10.753	25.063
06/15/2022 13:42:12	00:19:11.760	25.063
06/15/2022 13:42:13	00:19:12.761	25.063
06/15/2022 13:42:14	00:19:13.767	25.063
06/15/2022 13:42:15	00:19:14.771	25.063
06/15/2022 13:42:16	00:19:15.778	25.063
06/15/2022 13:42:17	00:19:16.784	25.063
06/15/2022 13:42:18	00:19:17.784	25.063
06/15/2022 13:42:19	00:19:18.794	25.063
06/15/2022 13:42:20	00:19:19.793	25.063
06/15/2022 13:42:21	00:19:20.806	25.063
06/15/2022 13:42:22	00:19:21.808	25.063
06/15/2022 13:42:23	00:19:22.809	25.063
06/15/2022 13:42:24	00:19:23.816	25.063
06/15/2022 13:42:25	00:19:24.825	25.063
06/15/2022 13:42:26	00:19:25.842	25.063
06/15/2022 13:42:27	00:19:26.843	25.063
06/15/2022 13:42:28	00:19:27.856	25.063
06/15/2022 13:42:29	00:19:28.861	25.063
06/15/2022 13:42:30	00:19:29.871	25.063
06/15/2022 13:42:31	00:19:30.869	25.063
06/15/2022 13:42:32	00:19:31.870	25.063
06/15/2022 13:42:33	00:19:32.872	25.063
06/15/2022 13:42:34	00:19:33.876	25.063
06/15/2022 13:42:35	00:19:34.887	25.063
06/15/2022 13:42:36	00:19:35.887	25.063
06/15/2022 13:42:37	00:19:36.887	25.063
06/15/2022 13:42:38	00:19:37.887	25.063
06/15/2022 13:42:39	00:19:38.887	25.063
06/15/2022 13:42:40	00:19:39.890	25.063
06/15/2022 13:42:41	00:19:40.904	25.063
06/15/2022 13:42:43	00:19:41.916	25.063
06/15/2022 13:42:44	00:19:42.926	25.063
06/15/2022 13:42:45	00:19:43.931	25.063
06/15/2022 13:42:46	00:19:44.936	25.063
06/15/2022 13:42:47	00:19:45.943	25.063
06/15/2022 13:42:48	00:19:46.950	25.063
06/15/2022 13:42:49	00:19:47.955	25.063
06/15/2022 13:42:50	00:19:48.962	25.063
06/15/2022 13:42:51	00:19:49.963	25.063
06/15/2022 13:42:52	00:19:50.964	25.063
06/15/2022 13:42:53	00:19:51.970	25.063
06/15/2022 13:42:54	00:19:52.982	25.063
06/15/2022 13:42:55	00:19:53.998	25.063
06/15/2022 13:42:56	00:19:55.000	25.063
06/15/2022 13:42:57	00:19:56.013	25.063
06/15/2022 13:42:58	00:19:57.028	25.063
06/15/2022 13:42:59	00:19:58.033	25.063
06/15/2022 13:43:00	00:19:59.044	25.063
06/15/2022 13:43:01	00:20:00.057	25.063
06/15/2022 13:43:02	00:20:01.056	25.063
06/15/2022 13:43:03	00:20:02.057	25.063
06/15/2022 13:43:04	00:20:03.058	25.063
06/15/2022 13:43:05	00:20:04.065	25.063
06/15/2022 13:43:06	00:20:05.072	25.063
06/15/2022 13:43:07	00:20:06.082	25.063
06/15/2022 13:43:08	00:20:07.088	25.063
06/15/2022 13:43:09	00:20:08.096	25.063
06/15/2022 13:43:10	00:20:09.104	25.063
06/15/2022 13:43:11	00:20:10.112	25.063
06/15/2022 13:43:12	00:20:11.127	25.063
06/15/2022 13:43:13	00:20:12.128	25.063
06/15/2022 13:43:14	00:20:13.135	25.063
06/15/2022 13:43:15	00:20:14.137	25.063
06/15/2022 13:43:16	00:20:15.139	25.063
06/15/2022 13:43:17	00:20:16.147	25.063
06/15/2022 13:43:18	00:20:17.154	25.063
06/15/2022 13:43:19	00:20:18.155	25.063
06/15/2022 13:43:20	00:20:19.155	25.063
06/15/2022 13:43:21	00:20:20.155	25.063
06/15/2022 13:43:22	00:20:21.156	25.063
06/15/2022 13:43:23	00:20:22.158	25.063
06/15/2022 13:43:24	00:20:23.157	25.063
06/15/2022 13:43:25	00:20:24.169	25.063
06/15/2022 13:43:26	00:20:25.182	25.063
06/15/2022 13:43:27	00:20:26.184	25.063
06/15/2022 13:43:28	00:20:27.190	25.063
06/15/2022 13:43:29	00:20:28.199	25.063
06/15/2022 13:43:30	00:20:29.205	25.063
06/15/2022 13:43:31	00:20:30.214	25.063
06/15/2022 13:43:32	00:20:31.221	25.063
06/15/2022 13:43:33	00:20:32.231	25.063
06/15/2022 13:43:34	00:20:33.234	25.063
06/15/2022 13:43:35	00:20:34.243	25.063
06/15/2022 13:43:36	00:20:35.255	25.063
06/15/2022 13:43:37	00:20:36.260	25.063
06/15/2022 13:43:38	00:20:37.260	25.063
06/15/2022 13:43:39	00:20:38.270	25.063
06/15/2022 13:43:40	00:20:39.276	25.063
06/15/2022 13:43:41	00:20:40.278	25.063
06/15/2022 13:43:42	00:20:41.279	25.063
06/15/2022 13:43:43	00:20:42.281	25.063
06/15/2022 13:43:44	00:20:43.299	25.063
06/15/2022 13:43:45	00:20:44.298	25.063
06/15/2022 13:43:46	00:20:45.306	25.063
06/15/2022 13:43:47	00:20:46.316	25.063
06/15/2022 13:43:48	00:20:47.324	25.063
06/15/2022 13:43:49	00:20:48.330	25.063
06/15/2022 13:43:50	00:20:49.331	25.063
06/15/2022 13:43:51	00:20:50.341	25.063
06/15/2022 13:43:52	00:20:51.344	25.063
06/15/2022 13:43:53	00:20:52.348	25.063
06/15/2022 13:43:54	00:20:53.354	25.063
06/15/2022 13:43:55	00:20:54.356	25.063
06/15/2022 13:43:56	00:20:55.369	25.063
06/15/2022 13:43:57	00:20:56.370	25.063
06/15/2022 13:43:58	00:20:57.380	25.063
06/15/2022 13:43:59	00:20:58.386	25.063
06/15/2022 13:44:00	00:20:59.386	25.063
06/15/2022 13:44:01	00:21:00.402	25.063
06/15/2022 13:44:02	00:21:01.409	25.063
06/15/2022 13:44:03	00:21:02.409	25.063
06/15/2022 13:44:04	00:21:03.417	25.063
06/15/2022 13:44:05	00:21:04.424	25.063
06/15/2022 13:44:06	00:21:05.434	25.063
06/15/2022 13:44:07	00:21:06.442	25.063
06/15/2022 13:44:08	00:21:07.452	25.063
06/15/2022 13:44:09	00:21:08.468	25.063
06/15/2022 13:44:10	00:21:09.469	25.063
06/15/2022 13:44:11	00:21:10.482	25.063
06/15/2022 13:44:12	00:21:11.484	25.063
06/15/2022 13:44:13	00:21:12.484	25.063
06/15/2022 13:44:14	00:21:13.496	25.063
06/15/2022 13:44:15	00:21:14.496	25.063
06/15/2022 13:44:16	00:21:15.508	25.063
06/15/2022 13:44:17	00:21:16.510	25.063
06/15/2022 13:44:18	00:21:17.520	25.063
06/15/2022 13:44:19	00:21:18.528	25.063
06/15/2022 13:44:20	00:21:19.532	25.063
06/15/2022 13:44:21	00:21:20.541	25.063
06/15/2022 13:44:22	00:21:21.541	25.063
06/15/2022 13:44:23	00:21:22.550	25.063
06/15/2022 13:44:24	00:21:23.562	25.063
06/15/2022 13:44:25	00:21:24.574	25.063
06/15/2022 13:44:26	00:21:25.579	25.063
06/15/2022 13:44:27	00:21:26.594	25.063
06/15/2022 13:44:28	00:21:27.605	25.063
06/15/2022 13:44:29	00:21:28.605	25.063
06/15/2022 13:44:30	00:21:29.606	25.063
06/15/2022 13:44:31	00:21:30.611	25.063
06/15/2022 13:44:32	00:21:31.613	25.063
06/15/2022 13:44:33	00:21:32.623	25.063
06/15/2022 13:44:34	00:21:33.636	25.063
06/15/2022 13:44:35	00:21:34.643	25.063
06/15/2022 13:44:36	00:21:35.653	25.063
06/15/2022 13:44:37	00:21:36.670	25.063
06/15/2022 13:44:38	00:21:37.685	25.063
06/15/2022 13:44:39	00:21:38.687	25.063
06/15/2022 13:44:40	00:21:39.689	25.063
06/15/2022 13:44:41	00:21:40.691	25.063
06/15/2022 13:44:42	00:21:41.691	25.063
06/15/2022 13:44:43	00:21:42.712	25.063
06/15/2022 13:44:44	00:21:43.699	25.063
06/15/2022 13:44:45	00:21:44.723	25.063
06/15/2022 13:44:46	00:21:45.715	25.063
06/15/2022 13:44:47	00:21:46.715	25.063
06/15/2022 13:44:48	00:21:47.716	25.063
06/15/2022 13:44:49	00:21:48.732	25.063
06/15/2022 13:44:50	00:21:49.744	25.063
06/15/2022 13:44:51	00:21:50.753	25.063
06/15/2022 13:44:52	00:21:51.759	25.063
06/15/2022 13:44:53	00:21:52.760	25.063
06/15/2022 13:44:54	00:21:53.762	25.063
06/15/2022 13:44:55	00:21:54.761	25.063
06/15/2022 13:44:56	00:21:55.777	25.063
06/15/2022 13:44:57	00:21:56.779	25.063
06/15/2022 13:44:58	00:21:57.791	25.063
06/15/2022 13:44:59	00:21:58.806	25.063
06/15/2022 13:45:00	00:21:59.807	25.063
06/15/2022 13:45:01	00:22:00.823	25.063
06/15/2022 13:45:02	00:22:01.824	25.063
06/15/2022 13:45:03	00:22:02.837	25.063
06/15/2022 13:45:04	00:22:03.839	25.063
06/15/2022 13:45:05	00:22:04.839	25.063
06/15/2022 13:45:06	00:22:05.844	25.063
06/15/2022 13:45:07	00:22:06.859	25.063
06/15/2022 13:45:08	00:22:07.870	25.063
06/15/2022 13:45:09	00:22:08.879	25.063
06/15/2022 13:45:10	00:22:09.887	25.063
06/15/2022 13:45:11	00:22:10.892	25.063
06/15/2022 13:45:12	00:22:11.899	25.063
06/15/2022 13:45:13	00:22:12.908	25.063
06/15/2022 13:45:15	00:22:13.915	25.063
06/15/2022 13:45:16	00:22:14.924	25.063
06/15/2022 13:45:17	00:22:15.934	25.063
06/15/2022 13:45:18	00:22:16.947	25.063
06/15/2022 13:45:19	00:22:17.948	25.063
06/15/2022 13:45:20	00:22:18.953	25.063
06/15/2022 13:45:21	00:22:19.966	25.063
06/15/2022 13:45:22	00:22:20.966	25.063
06/15/2022 13:45:23	00:22:21.981	25.063
06/15/2022 13:45:24	00:22:22.983	25.063
06/15/2022 13:45:25	00:22:23.993	25.063
06/15/2022 13:45:26	00:22:24.995	25.063
06/15/2022 13:45:27	00:22:26.010	25.063
06/15/2022 13:45:28	00:22:27.020	25.063
06/15/2022 13:45:29	00:22:28.025	25.063
06/15/2022 13:45:30	00:22:29.027	25.063
06/15/2022 13:45:31	00:22:30.033	25.063
06/15/2022 13:45:32	00:22:31.032	25.063
06/15/2022 13:45:33	00:22:32.045	25.063
06/15/2022 13:45:34	00:22:33.056	25.063
06/15/2022 13:45:35	00:22:34.057	25.063
06/15/2022 13:45:36	00:22:35.058	25.063
06/15/2022 13:45:37	00:22:36.061	25.063
06/15/2022 13:45:38	00:22:37.063	25.063
06/15/2022 13:45:39	00:22:38.072	25.063
06/15/2022 13:45:40	00:22:39.072	25.063
06/15/2022 13:45:41	00:22:40.075	25.063
06/15/2022 13:45:42	00:22:41.089	25.063
06/15/2022 13:45:43	00:22:42.096	25.063
06/15/2022 13:45:44	00:22:43.096	25.063
06/15/2022 13:45:45	00:22:44.103	25.063
06/15/2022 13:45:46	00:22:45.103	25.063
06/15/2022 13:45:47	00:22:46.114	25.063
06/15/2022 13:45:48	00:22:47.121	25.063
06/15/2022 13:45:49	00:22:48.123	25.063
06/15/2022 13:45:50	00:22:49.135	25.063
06/15/2022 13:45:51	00:22:50.138	25.063
06/15/2022 13:45:52	00:22:51.144	25.063
06/15/2022 13:45:53	00:22:52.144	25.063
06/15/2022 13:45:54	00:22:53.151	25.063
06/15/2022 13:45:55	00:22:54.166	25.063
06/15/2022 13:45:56	00:22:55.176	25.063
06/15/2022 13:45:57	00:22:56.175	25.063
06/15/2022 13:45:58	00:22:57.187	25.063
06/15/2022 13:45:59	00:22:58.199	25.063
06/15/2022 13:46:00	00:22:59.200	25.063
06/15/2022 13:46:01	00:23:00.208	25.063
06/15/2022 13:46:02	00:23:01.213	25.063
06/15/2022 13:46:03	00:23:02.219	25.063
06/15/2022 13:46:04	00:23:03.230	25.063
06/15/2022 13:46:05	00:23:04.245	25.063
06/15/2022 13:46:06	00:23:05.253	25.063
06/15/2022 13:46:07	00:23:06.266	25.063
06/15/2022 13:46:08	00:23:07.268	25.063
06/15/2022 13:46:09	00:23:08.277	25.063
06/15/2022 13:46:10	00:23:09.277	25.063
06/15/2022 13:46:11	00:23:10.277	25.063
06/15/2022 13:46:12	00:23:11.283	25.063
06/15/2022 13:46:13	00:23:12.284	25.063
06/15/2022 13:46:14	00:23:13.292	25.063
06/15/2022 13:46:15	00:23:14.299	25.063
06/15/2022 13:46:16	00:23:15.298	25.063
06/15/2022 13:46:17	00:23:16.298	25.063
06/15/2022 13:46:18	00:23:17.299	25.063
06/15/2022 13:46:19	00:23:18.307	25.063
06/15/2022 13:46:20	00:23:19.315	25.063
06/15/2022 13:46:21	00:23:20.323	25.063
06/15/2022 13:46:22	00:23:21.325	25.063
06/15/2022 13:46:23	00:23:22.328	25.063
06/15/2022 13:46:24	00:23:23.339	25.063
06/15/2022 13:46:25	00:23:24.346	25.063
06/15/2022 13:46:26	00:23:25.355	25.063
06/15/2022 13:46:27	00:23:26.359	25.063
06/15/2022 13:46:28	00:23:27.360	25.063
06/15/2022 13:46:29	00:23:28.369	25.063
06/15/2022 13:46:30	00:23:29.369	25.063
06/15/2022 13:46:31	00:23:30.371	25.063
06/15/2022 13:46:32	00:23:31.371	25.063
06/15/2022 13:46:33	00:23:32.383	25.063
06/15/2022 13:46:34	00:23:33.384	25.063
06/15/2022 13:46:35	00:23:34.385	25.063
06/15/2022 13:46:36	00:23:35.386	25.063
06/15/2022 13:46:37	00:23:36.395	25.063
06/15/2022 13:46:38	00:23:37.405	25.063
06/15/2022 13:46:39	00:23:38.410	25.063
06/15/2022 13:46:40	00:23:39.418	25.063
06/15/2022 13:46:41	00:23:40.426	25.063
06/15/2022 13:46:42	00:23:41.432	25.063
06/15/2022 13:46:43	00:23:42.433	25.063
06/15/2022 13:46:44	00:23:43.437	25.063
06/15/2022 13:46:45	00:23:44.449	25.063
06/15/2022 13:46:46	00:23:45.449	25.063
06/15/2022 13:46:47	00:23:46.449	25.063
06/15/2022 13:46:48	00:23:47.463	25.063
06/15/2022 13:46:49	00:23:48.465	25.063
06/15/2022 13:46:50	00:23:49.465	25.063
06/15/2022 13:46:51	00:23:50.469	25.063
06/15/2022 13:46:52	00:23:51.484	25.063
06/15/2022 13:46:53	00:23:52.484	25.063
06/15/2022 13:46:54	00:23:53.487	25.063
06/15/2022 13:46:55	00:23:54.498	25.063
06/15/2022 13:46:56	00:23:55.510	25.063
06/15/2022 13:46:57	00:23:56.518	25.063
06/15/2022 13:46:58	00:23:57.527	25.063
06/15/2022 13:46:59	00:23:58.529	25.063
06/15/2022 13:47:00	00:23:59.541	25.063
06/15/2022 13:47:01	00:24:00.557	25.063
06/15/2022 13:47:02	00:24:01.557	25.063
06/15/2022 13:47:03	00:24:02.564	25.063
06/15/2022 13:47:04	00:24:03.565	25.063
06/15/2022 13:47:05	00:24:04.575	25.063
06/15/2022 13:47:06	00:24:05.576	25.063
06/15/2022 13:47:07	00:24:06.587	25.063
06/15/2022 13:47:08	00:24:07.590	25.063
06/15/2022 13:47:09	00:24:08.590	25.063
06/15/2022 13:47:10	00:24:09.590	25.063
06/15/2022 13:47:11	00:24:10.603	25.063
06/15/2022 13:47:12	00:24:11.611	25.063
06/15/2022 13:47:13	00:24:12.612	25.063
06/15/2022 13:47:14	00:24:13.618	25.063
06/15/2022 13:47:15	00:24:14.620	25.063
06/15/2022 13:47:16	00:24:15.619	25.063
06/15/2022 13:47:17	00:24:16.634	25.063
06/15/2022 13:47:18	00:24:17.644	25.063
06/15/2022 13:47:19	00:24:18.650	25.063
06/15/2022 13:47:20	00:24:19.650	25.063
06/15/2022 13:47:21	00:24:20.659	25.063
06/15/2022 13:47:22	00:24:21.683	25.063
06/15/2022 13:47:23	00:24:22.684	25.063
06/15/2022 13:47:24	00:24:23.686	25.063
06/15/2022 13:47:25	00:24:24.700	25.063
06/15/2022 13:47:26	00:24:25.713	25.063
06/15/2022 13:47:27	00:24:26.722	25.063
06/15/2022 13:47:28	00:24:27.731	25.063
06/15/2022 13:47:29	00:24:28.755	25.063
06/15/2022 13:47:30	00:24:29.738	25.063
06/15/2022 13:47:31	00:24:30.738	25.063
06/15/2022 13:47:32	00:24:31.747	25.063
06/15/2022 13:47:33	00:24:32.749	25.063
06/15/2022 13:47:34	00:24:33.761	25.063
06/15/2022 13:47:35	00:24:34.766	25.063
06/15/2022 13:47:36	00:24:35.766	25.063
06/15/2022 13:47:37	00:24:36.778	25.063
06/15/2022 13:47:38	00:24:37.785	25.063
06/15/2022 13:47:39	00:24:38.791	25.063
06/15/2022 13:47:40	00:24:39.792	25.063
06/15/2022 13:47:41	00:24:40.798	25.063
06/15/2022 13:47:42	00:24:41.810	25.063
06/15/2022 13:47:43	00:24:42.812	25.063
06/15/2022 13:47:44	00:24:43.823	25.063
06/15/2022 13:47:45	00:24:44.829	25.063
06/15/2022 13:47:46	00:24:45.842	25.063
06/15/2022 13:47:47	00:24:46.857	25.063
06/15/2022 13:47:48	00:24:47.856	25.063
06/15/2022 13:47:49	00:24:48.856	25.063
06/15/2022 13:47:50	00:24:49.860	25.063
06/15/2022 13:47:51	00:24:50.869	25.063
06/15/2022 13:47:52	00:24:51.870	25.063
06/15/2022 13:47:53	00:24:52.878	25.063
06/15/2022 13:47:54	00:24:53.879	25.063
06/15/2022 13:47:55	00:24:54.885	25.063
06/15/2022 13:47:56	00:24:55.893	25.063
06/15/2022 13:47:57	00:24:56.902	25.063
06/15/2022 13:47:59	00:24:57.915	25.063
06/15/2022 13:48:00	00:24:58.916	25.063
06/15/2022 13:48:01	00:24:59.917	25.063
06/15/2022 13:48:02	00:25:00.924	25.063
06/15/2022 13:48:03	00:25:01.932	25.063
06/15/2022 13:48:04	00:25:02.940	25.063
06/15/2022 13:48:05	00:25:03.949	25.063
06/15/2022 13:48:06	00:25:04.948	25.063
06/15/2022 13:48:07	00:25:05.956	25.063
06/15/2022 13:48:08	00:25:06.962	25.063
06/15/2022 13:48:09	00:25:07.968	25.063
06/15/2022 13:48:10	00:25:08.981	25.063
06/15/2022 13:48:11	00:25:09.981	25.063
06/15/2022 13:48:12	00:25:10.982	25.063
06/15/2022 13:48:13	00:25:11.993	25.063
06/15/2022 13:48:14	00:25:13.002	25.063
06/15/2022 13:48:15	00:25:14.011	25.063
06/15/2022 13:48:16	00:25:15.017	25.063
06/15/2022 13:48:17	00:25:16.017	25.063
06/15/2022 13:48:18	00:25:17.040	25.063
06/15/2022 13:48:19	00:25:18.040	25.063
06/15/2022 13:48:20	00:25:19.046	25.063
06/15/2022 13:48:21	00:25:20.057	25.063
06/15/2022 13:48:22	00:25:21.067	25.063
06/15/2022 13:48:23	00:25:22.078	25.063
06/15/2022 13:48:24	00:25:23.078	25.063
06/15/2022 13:48:25	00:25:24.093	25.063
06/15/2022 13:48:26	00:25:25.097	25.063
06/15/2022 13:48:27	00:25:26.104	25.063
06/15/2022 13:48:28	00:25:27.113	25.063
06/15/2022 13:48:29	00:25:28.123	25.063
06/15/2022 13:48:30	00:25:29.128	25.063
06/15/2022 13:48:31	00:25:30.135	25.063
06/15/2022 13:48:32	00:25:31.143	25.063
06/15/2022 13:48:33	00:25:32.141	25.063
06/15/2022 13:48:34	00:25:33.151	25.063
06/15/2022 13:48:35	00:25:34.151	25.063
06/15/2022 13:48:36	00:25:35.156	25.063
06/15/2022 13:48:37	00:25:36.167	25.063
06/15/2022 13:48:38	00:25:37.175	25.063
06/15/2022 13:48:39	00:25:38.182	25.063
06/15/2022 13:48:40	00:25:39.183	25.063
06/15/2022 13:48:41	00:25:40.197	25.063
06/15/2022 13:48:42	00:25:41.197	25.063
06/15/2022 13:48:43	00:25:42.200	25.063
06/15/2022 13:48:44	00:25:43.200	25.063
06/15/2022 13:48:45	00:25:44.212	25.063
06/15/2022 13:48:46	00:25:45.224	25.063
06/15/2022 13:48:47	00:25:46.230	25.063
06/15/2022 13:48:48	00:25:47.245	25.063
06/15/2022 13:48:49	00:25:48.246	25.063
06/15/2022 13:48:50	00:25:49.246	25.063
06/15/2022 13:48:51	00:25:50.253	25.063
06/15/2022 13:48:52	00:25:51.260	25.063
06/15/2022 13:48:53	00:25:52.266	25.063
06/15/2022 13:48:54	00:25:53.281	25.063
06/15/2022 13:48:55	00:25:54.290	25.063
06/15/2022 13:48:56	00:25:55.290	25.063
06/15/2022 13:48:57	00:25:56.291	25.063
06/15/2022 13:48:58	00:25:57.297	25.063
06/15/2022 13:48:59	00:25:58.312	25.063
06/15/2022 13:49:00	00:25:59.317	25.063
06/15/2022 13:49:01	00:26:00.323	25.063
06/15/2022 13:49:02	00:26:01.337	25.063
06/15/2022 13:49:03	00:26:02.343	25.063
06/15/2022 13:49:04	00:26:03.353	25.063
06/15/2022 13:49:05	00:26:04.360	25.063
06/15/2022 13:49:06	00:26:05.369	25.063
06/15/2022 13:49:07	00:26:06.370	25.063
06/15/2022 13:49:08	00:26:07.375	25.063
06/15/2022 13:49:09	00:26:08.386	25.063
06/15/2022 13:49:10	00:26:09.385	25.063
06/15/2022 13:49:11	00:26:10.391	25.063
06/15/2022 13:49:12	00:26:11.405	25.063
06/15/2022 13:49:13	00:26:12.416	25.063
06/15/2022 13:49:14	00:26:13.417	25.063
06/15/2022 13:49:15	00:26:14.433	25.063
06/15/2022 13:49:16	00:26:15.434	25.063
06/15/2022 13:49:17	00:26:16.447	25.063
06/15/2022 13:49:18	00:26:17.448	25.063
06/15/2022 13:49:19	00:26:18.458	25.063
06/15/2022 13:49:20	00:26:19.469	25.063
06/15/2022 13:49:21	00:26:20.471	25.063
06/15/2022 13:49:22	00:26:21.471	25.063
06/15/2022 13:49:23	00:26:22.477	25.063
06/15/2022 13:49:24	00:26:23.478	25.063
06/15/2022 13:49:25	00:26:24.480	25.063
06/15/2022 13:49:26	00:26:25.482	25.063
06/15/2022 13:49:27	00:26:26.494	25.063
06/15/2022 13:49:28	00:26:27.501	25.063
06/15/2022 13:49:29	00:26:28.499	25.063
06/15/2022 13:49:30	00:26:29.512	25.063
06/15/2022 13:49:31	00:26:30.513	25.063
06/15/2022 13:49:32	00:26:31.519	25.063
06/15/2022 13:49:33	00:26:32.531	25.063
06/15/2022 13:49:34	00:26:33.533	25.063
06/15/2022 13:49:35	00:26:34.541	25.063
06/15/2022 13:49:36	00:26:35.549	25.063
06/15/2022 13:49:37	00:26:36.551	25.063
06/15/2022 13:49:38	00:26:37.560	25.063
06/15/2022 13:49:39	00:26:38.562	25.063
06/15/2022 13:49:40	00:26:39.574	25.063
06/15/2022 13:49:41	00:26:40.590	25.063
06/15/2022 13:49:42	00:26:41.605	25.063
06/15/2022 13:49:43	00:26:42.609	25.063
06/15/2022 13:49:44	00:26:43.622	25.063
06/15/2022 13:49:45	00:26:44.622	25.063
06/15/2022 13:49:46	00:26:45.635	25.063
06/15/2022 13:49:47	00:26:46.636	25.063
06/15/2022 13:49:48	00:26:47.642	25.063
06/15/2022 13:49:49	00:26:48.656	25.063
06/15/2022 13:49:50	00:26:49.666	25.063
06/15/2022 13:49:51	00:26:50.674	25.063
06/15/2022 13:49:52	00:26:51.683	25.063
06/15/2022 13:49:53	00:26:52.683	25.063
06/15/2022 13:49:54	00:26:53.684	25.063
06/15/2022 13:49:55	00:26:54.687	25.063
06/15/2022 13:49:56	00:26:55.698	25.063
06/15/2022 13:49:57	00:26:56.703	25.063
06/15/2022 13:49:58	00:26:57.699	25.063
06/15/2022 13:49:59	00:26:58.713	25.063
06/15/2022 13:50:00	00:26:59.712	25.063
06/15/2022 13:50:01	00:27:00.723	25.063
06/15/2022 13:50:02	00:27:01.734	25.063
06/15/2022 13:50:03	00:27:02.736	25.063
06/15/2022 13:50:04	00:27:03.737	25.063
06/15/2022 13:50:05	00:27:04.743	25.063
06/15/2022 13:50:06	00:27:05.752	25.063
06/15/2022 13:50:07	00:27:06.760	25.063
06/15/2022 13:50:08	00:27:07.763	25.063
06/15/2022 13:50:09	00:27:08.769	25.063
06/15/2022 13:50:10	00:27:09.776	25.063
06/15/2022 13:50:11	00:27:10.785	25.063
06/15/2022 13:50:12	00:27:11.800	25.063
06/15/2022 13:50:13	00:27:12.807	25.063
06/15/2022 13:50:14	00:27:13.807	25.063
06/15/2022 13:50:15	00:27:14.817	25.063
06/15/2022 13:50:16	00:27:15.822	25.063
06/15/2022 13:50:17	00:27:16.829	25.063
06/15/2022 13:50:18	00:27:17.830	25.063
06/15/2022 13:50:19	00:27:18.838	25.063
06/15/2022 13:50:20	00:27:19.845	25.063
06/15/2022 13:50:21	00:27:20.858	25.063
06/15/2022 13:50:22	00:27:21.858	25.063
06/15/2022 13:50:23	00:27:22.871	25.063
06/15/2022 13:50:24	00:27:23.871	25.063
06/15/2022 13:50:25	00:27:24.878	25.063
06/15/2022 13:50:26	00:27:25.890	25.063
06/15/2022 13:50:27	00:27:26.900	25.063
06/15/2022 13:50:28	00:27:27.907	25.063
06/15/2022 13:50:30	00:27:28.917	25.063
06/15/2022 13:50:31	00:27:29.925	25.063
06/15/2022 13:50:32	00:27:30.932	25.063
06/15/2022 13:50:33	00:27:31.932	25.063
06/15/2022 13:50:34	00:27:32.933	25.063
06/15/2022 13:50:35	00:27:33.938	25.063
06/15/2022 13:50:36	00:27:34.952	25.063
06/15/2022 13:50:37	00:27:35.973	25.063
06/15/2022 13:50:38	00:27:36.977	25.063
06/15/2022 13:50:39	00:27:37.984	25.063
06/15/2022 13:50:40	00:27:38.995	25.063
06/15/2022 13:50:41	00:27:39.997	25.063
06/15/2022 13:50:42	00:27:41.010	25.063
06/15/2022 13:50:43	00:27:42.012	25.063
06/15/2022 13:50:44	00:27:43.014	25.063
06/15/2022 13:50:45	00:27:44.031	25.063
06/15/2022 13:50:46	00:27:45.027	25.063
06/15/2022 13:50:47	00:27:46.033	25.063
06/15/2022 13:50:48	00:27:47.032	25.063
06/15/2022 13:50:49	00:27:48.044	25.063
06/15/2022 13:50:50	00:27:49.043	25.063
06/15/2022 13:50:51	00:27:50.045	25.063
06/15/2022 13:50:52	00:27:51.050	25.063
06/15/2022 13:50:53	00:27:52.060	25.063
06/15/2022 13:50:54	00:27:53.066	25.063
06/15/2022 13:50:55	00:27:54.078	25.063
06/15/2022 13:50:56	00:27:55.079	25.063
06/15/2022 13:50:57	00:27:56.081	25.063
06/15/2022 13:50:58	00:27:57.089	25.063
06/15/2022 13:50:59	00:27:58.098	25.063
06/15/2022 13:51:00	00:27:59.107	25.063
06/15/2022 13:51:01	00:28:00.107	25.063
06/15/2022 13:51:02	00:28:01.108	25.063
06/15/2022 13:51:03	00:28:02.119	25.063
